SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,21-Jul-2025,1202.20,1201.90,1228.80,1186.50,1222.00,1221.20,1214.16,441201,5356.90,22716,191224,43.34
3MINDIA,EQ,21-Jul-2025,29900.00,29895.00,30335.00,29660.00,30200.00,30210.00,30115.49,6562,1976.18,1734,4588,69.92
AADHARHFC,EQ,21-Jul-2025,504.70,520.00,525.65,507.65,516.90,516.35,515.03,2900922,14940.52,48860,1149061,39.61
AARTIIND,EQ,21-Jul-2025,446.65,447.00,448.20,440.50,441.70,441.90,442.98,811618,3595.31,22398,272191,33.54
AAVAS,EQ,21-Jul-2025,1903.70,1910.90,1942.50,1885.30,1923.40,1928.20,1914.52,88076,1686.24,12927,35793,40.64
ABB,EQ,21-Jul-2025,5646.50,5666.00,5845.50,5635.50,5835.00,5836.00,5778.79,428913,24785.99,47985,164738,38.41
ABBOTINDIA,EQ,21-Jul-2025,34125.00,34250.00,34350.00,33940.00,34120.00,34085.00,34102.53,2808,957.60,1257,1039,37.00
ABCAPITAL,EQ,21-Jul-2025,264.35,263.90,272.40,262.95,272.30,271.05,269.14,3754771,10105.77,32685,1895834,50.49
ABDL,EQ,21-Jul-2025,479.50,477.05,483.80,468.35,470.65,471.50,474.93,268447,1274.92,9477,133923,49.89
ABFRL,EQ,21-Jul-2025,75.51,75.50,75.69,74.56,75.10,75.10,74.98,2361125,1770.35,15050,931473,39.45
ABLBL,EQ,21-Jul-2025,154.94,154.20,155.20,152.60,153.88,153.53,153.80,804423,1237.23,8554,524659,65.22
ABREL,EQ,21-Jul-2025,2122.80,2122.80,2165.50,2122.80,2148.00,2149.80,2145.70,123469,2649.27,16758,64744,52.44
ABSLAMC,EQ,21-Jul-2025,864.35,866.00,892.00,860.20,888.00,885.80,879.90,511034,4496.59,26203,279191,54.63
ACC,EQ,21-Jul-2025,1969.90,1973.90,1985.00,1960.60,1979.90,1978.40,1974.57,385752,7616.94,20586,234999,60.92
ACE,EQ,21-Jul-2025,1140.60,1140.60,1147.00,1131.40,1141.00,1137.60,1137.90,127221,1447.65,10379,72694,57.14
ACMESOLAR,EQ,21-Jul-2025,275.54,275.95,288.60,274.41,287.00,286.27,284.20,2331877,6627.14,34085,920616,39.48
ACUTAAS,EQ,21-Jul-2025,1203.20,1212.60,1220.00,1181.60,1191.90,1191.60,1199.53,161361,1935.57,15891,76461,47.39
ADANIENSOL,EQ,21-Jul-2025,869.35,870.95,881.00,862.10,872.90,871.65,873.61,833172,7278.70,19525,321357,38.57
ADANIENT,EQ,21-Jul-2025,2596.10,2596.30,2624.90,2585.00,2615.70,2619.50,2612.22,369782,9659.53,28077,120965,32.71
ADANIGREEN,EQ,21-Jul-2025,1030.20,1031.20,1042.10,1024.10,1038.00,1036.60,1035.09,877276,9080.57,24509,263490,30.04
ADANIPORTS,EQ,21-Jul-2025,1443.10,1442.10,1453.10,1430.00,1449.00,1450.50,1442.69,815780,11769.19,35557,373910,45.83
ADANIPOWER,EQ,21-Jul-2025,594.65,596.00,603.50,591.10,598.00,596.60,596.45,2043900,12190.83,35278,621891,30.43
AEGISLOG,EQ,21-Jul-2025,741.15,742.40,758.90,733.35,758.00,757.00,750.07,390472,2928.81,23205,161507,41.36
AEGISVOPAK,EQ,21-Jul-2025,291.05,290.99,294.90,280.40,293.25,292.10,287.96,725147,2088.14,16929,269636,37.18
AFCONS,EQ,21-Jul-2025,417.15,418.50,421.50,415.50,418.80,418.80,418.51,603501,2525.74,14634,218982,36.29
AFFLE,EQ,21-Jul-2025,1903.80,1894.20,1920.00,1868.10,1910.00,1903.70,1895.70,108467,2056.21,16661,46179,42.57
AIAENG,EQ,21-Jul-2025,3368.00,3368.00,3375.90,3338.00,3347.50,3345.70,3353.11,17578,589.41,7116,9290,52.85
AIIL,EQ,21-Jul-2025,2804.80,2805.00,2890.00,2737.80,2888.80,2885.00,2839.91,248813,7066.06,24058,71203,28.62
AJANTPHARM,EQ,21-Jul-2025,2772.80,2789.00,2798.00,2726.10,2772.10,2777.10,2766.94,53764,1487.62,11791,20171,37.52
ALKEM,EQ,21-Jul-2025,4998.50,4998.50,5019.90,4928.50,5000.00,4999.70,4998.30,58691,2933.55,8248,44665,76.10
AMBER,EQ,21-Jul-2025,7603.50,7586.00,7597.00,7392.00,7474.00,7469.50,7476.68,256236,19157.94,33369,111215,43.40
AMBUJACEM,EQ,21-Jul-2025,596.70,599.35,614.90,597.15,614.70,613.25,608.59,4226198,25720.06,76048,1785648,42.25
ANANDRATHI,EQ,21-Jul-2025,2621.20,2626.00,2643.00,2562.30,2619.00,2624.00,2614.98,205075,5362.68,21280,71767,35.00
ANANTRAJ,EQ,21-Jul-2025,589.20,590.50,592.35,581.00,584.50,582.95,586.04,2227805,13055.80,34171,1305021,58.58
ANGELONE,EQ,21-Jul-2025,2678.00,2680.40,2736.00,2677.10,2707.00,2706.30,2713.13,551539,14963.96,31002,106960,19.39
ANTHEM,EQ,21-Jul-2025,570.00,723.05,747.00,723.05,731.65,730.35,730.13,41014089,299456.82,948031,26592238,64.84
ANURAS,EQ,21-Jul-2025,1150.00,1145.60,1160.80,1145.00,1160.80,1159.50,1154.98,57172,660.33,4625,36014,62.99
APARINDS,EQ,21-Jul-2025,8902.00,8899.00,9312.00,8899.00,9230.00,9258.00,9170.72,160740,14741.01,33786,56360,35.06
APLAPOLLO,EQ,21-Jul-2025,1666.40,1666.40,1703.00,1655.20,1693.50,1692.50,1682.92,408341,6872.05,36603,210650,51.59
APOLLOHOSP,EQ,21-Jul-2025,7303.50,7303.50,7322.50,7246.00,7264.00,7254.50,7276.97,217270,15810.68,35271,148899,68.53
APOLLOTYRE,EQ,21-Jul-2025,455.15,455.00,455.95,446.45,450.10,450.55,449.55,759137,3412.72,25635,417358,54.98
APTUS,EQ,21-Jul-2025,350.75,350.85,353.00,346.00,352.25,352.35,350.74,953944,3345.89,33744,566494,59.38
ARE&M,EQ,21-Jul-2025,976.45,978.50,1022.00,971.60,1003.35,1003.00,1007.25,1758730,17714.89,69774,491382,27.94
ASAHIINDIA,EQ,21-Jul-2025,842.00,842.00,847.00,829.45,833.60,833.55,835.67,122252,1021.63,9668,56791,46.45
ASHOKLEY,EQ,21-Jul-2025,122.25,122.85,125.25,121.70,124.85,124.80,124.41,8377482,10422.71,84781,4874391,58.18
ASIANPAINT,EQ,21-Jul-2025,2382.40,2382.40,2408.00,2360.80,2378.80,2375.40,2371.87,390934,9272.45,30724,214255,54.81
ASTERDM,EQ,21-Jul-2025,594.65,592.00,592.00,580.05,589.00,588.65,585.78,587092,3439.07,38520,253865,43.24
ASTRAL,EQ,21-Jul-2025,1506.90,1509.90,1510.00,1497.00,1502.70,1501.00,1504.35,435616,6553.18,22358,277017,63.59
ATGL,EQ,21-Jul-2025,653.45,655.00,661.90,648.00,658.80,657.75,657.24,416154,2735.14,14891,146262,35.15
ATHERENERG,EQ,21-Jul-2025,341.30,342.00,343.10,332.55,337.70,336.90,337.68,359260,1213.14,16874,152450,42.43
ATUL,EQ,21-Jul-2025,6941.50,6940.00,7003.00,6749.00,6820.00,6832.50,6829.16,64491,4404.20,15948,23444,36.35
AUBANK,EQ,21-Jul-2025,794.90,770.00,770.00,735.20,752.00,752.90,748.79,11588986,86777.42,191370,5127904,44.25
AUROPHARMA,EQ,21-Jul-2025,1139.50,1139.00,1148.60,1132.10,1138.50,1138.50,1141.29,330975,3777.37,21657,154817,46.78
AWL,EQ,21-Jul-2025,274.55,274.95,281.90,273.05,280.10,278.80,278.20,4243661,11805.93,42647,2080567,49.03
AXISBANK,EQ,21-Jul-2025,1099.30,1086.00,1101.50,1071.90,1100.00,1099.60,1092.08,15905500,173700.87,330995,10672192,67.10
BAJAJ-AUTO,EQ,21-Jul-2025,8347.50,8306.00,8450.00,8306.00,8449.00,8438.50,8403.51,253964,21341.88,36373,133838,52.70
BAJAJFINSV,EQ,21-Jul-2025,2029.60,2026.90,2056.00,2017.60,2053.00,2053.90,2046.20,999643,20454.72,49658,524550,52.47
BAJAJHFL,EQ,21-Jul-2025,121.89,121.75,121.99,120.90,121.41,121.39,121.41,3140046,3812.37,23196,1775967,56.56
BAJAJHLDNG,EQ,21-Jul-2025,13848.00,13940.00,14100.00,13763.00,14001.00,14035.00,13925.80,61972,8630.10,24321,30826,49.74
BAJFINANCE,EQ,21-Jul-2025,942.00,938.90,951.00,937.35,948.00,948.45,946.55,4660232,44111.56,106985,2304817,49.46
BALKRISIND,EQ,21-Jul-2025,2745.30,2747.00,2778.50,2711.10,2773.80,2774.00,2754.13,297175,8184.57,33853,108320,36.45
BALRAMCHIN,EQ,21-Jul-2025,617.75,617.30,623.00,611.30,613.40,613.05,615.00,109803,675.29,5714,41163,37.49
BANDHANBNK,EQ,21-Jul-2025,187.02,180.90,184.23,178.70,182.61,182.25,182.02,16865012,30697.77,70095,6457617,38.29
BANKBARODA,EQ,21-Jul-2025,244.71,244.21,245.48,240.77,243.46,243.39,243.10,4973875,12091.24,43869,1967515,39.56
BANKINDIA,EQ,21-Jul-2025,115.02,115.00,115.55,113.84,114.60,114.67,114.75,3793957,4353.58,27491,1536894,40.51
BATAINDIA,EQ,21-Jul-2025,1219.50,1219.50,1228.90,1207.50,1210.00,1209.70,1213.07,122879,1490.61,7382,71006,57.79
BAYERCROP,EQ,21-Jul-2025,6347.50,6348.00,6348.00,6266.50,6304.00,6288.00,6291.24,7783,489.65,2217,4308,55.35
BBTC,EQ,21-Jul-2025,2004.60,2003.20,2004.60,1952.60,1955.00,1957.10,1969.06,41782,822.71,5572,25385,60.76
BDL,EQ,21-Jul-2025,1671.60,1671.60,1726.50,1647.20,1720.90,1718.40,1690.33,2581371,43633.62,106932,607129,23.52
BEL,EQ,21-Jul-2025,394.75,394.60,400.95,391.10,400.70,399.95,397.43,12980473,51588.74,180486,6278797,48.37
BELRISE,EQ,21-Jul-2025,124.28,124.96,125.18,122.92,124.62,124.54,124.17,7968172,9894.23,30831,2795676,35.09
BEML,EQ,21-Jul-2025,4401.50,4412.70,4441.80,4352.00,4372.00,4373.20,4392.40,395593,17376.03,42000,95349,24.10
BERGEPAINT,EQ,21-Jul-2025,576.80,574.00,575.00,565.30,567.00,566.65,569.23,168830,961.04,18139,92286,54.66
BHARATFORG,EQ,21-Jul-2025,1216.60,1216.60,1225.60,1210.80,1222.40,1220.80,1220.13,418077,5101.07,21815,252396,60.37
BHARTIARTL,EQ,21-Jul-2025,1901.00,1894.80,1919.90,1892.60,1907.30,1909.20,1907.42,5109654,97462.37,106175,3802592,74.42
BHARTIHEXA,EQ,21-Jul-2025,1792.40,1791.80,1837.00,1771.20,1820.00,1822.60,1817.15,146099,2654.84,23125,63055,43.16
BHEL,EQ,21-Jul-2025,250.50,251.05,255.40,248.30,254.35,254.65,253.02,3502780,8862.75,33609,1460262,41.69
BIKAJI,EQ,21-Jul-2025,756.05,756.05,760.75,742.95,753.00,750.30,751.63,145638,1094.66,12357,45364,31.15
BIOCON,EQ,21-Jul-2025,398.75,399.85,399.85,393.50,395.00,394.65,395.77,2504038,9910.22,36731,1327248,53.00
BLS,EQ,21-Jul-2025,382.80,382.80,383.30,374.55,379.40,378.65,378.43,524596,1985.22,16638,226802,43.23
BLUEDART,EQ,21-Jul-2025,6856.50,6820.00,6850.50,6752.00,6780.00,6782.00,6793.93,4914,333.85,1889,2161,43.98
BLUEJET,EQ,21-Jul-2025,1010.20,1025.85,1027.80,993.00,1011.00,1006.80,1006.64,628269,6324.41,31085,330465,52.60
BLUESTARCO,EQ,21-Jul-2025,1845.30,1826.10,1833.90,1795.00,1815.00,1819.60,1816.33,479965,8717.72,40136,196832,41.01
BOSCHLTD,EQ,21-Jul-2025,38250.00,38495.00,38565.00,38010.00,38365.00,38320.00,38294.11,24276,9296.28,10150,7649,31.51
BPCL,EQ,21-Jul-2025,343.50,343.50,344.70,339.45,342.85,342.60,342.34,5051058,17291.65,49785,3244366,64.23
BRIGADE,EQ,21-Jul-2025,1111.80,1123.00,1125.00,1093.60,1101.10,1101.60,1102.87,185712,2048.16,21498,73331,39.49
BRITANNIA,EQ,21-Jul-2025,5735.50,5735.00,5741.00,5669.00,5684.50,5681.50,5688.97,329167,18726.22,35580,236925,71.98
BSE,EQ,21-Jul-2025,2448.50,2450.00,2535.00,2433.10,2522.00,2521.30,2507.79,4732364,118677.86,191122,996568,21.06
BSOFT,EQ,21-Jul-2025,419.75,419.75,421.95,415.20,417.20,416.65,417.48,644457,2690.47,14183,221046,34.30
CAMS,EQ,21-Jul-2025,4211.50,4211.60,4254.00,4183.00,4251.00,4247.70,4229.46,167287,7075.33,21250,54169,32.38
CANBK,EQ,21-Jul-2025,114.45,114.67,114.70,111.40,112.05,112.03,112.81,23975731,27047.53,93144,10594066,44.19
CANFINHOME,EQ,21-Jul-2025,817.00,810.00,814.75,800.60,812.90,813.00,806.38,144530,1165.47,14275,73871,51.11
CAPLIPOINT,EQ,21-Jul-2025,2103.30,2103.00,2116.40,2083.00,2100.00,2100.00,2099.83,32404,680.43,6079,20779,64.12
CARBORUNIV,EQ,21-Jul-2025,987.60,989.95,998.50,981.75,990.00,992.15,992.14,76707,761.04,6421,37955,49.48
CARTRADE,EQ,21-Jul-2025,1897.80,1881.30,1930.00,1861.10,1917.20,1921.80,1906.78,221589,4225.21,23411,138676,62.58
