SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,11-Sep-2025,1078.00,1073.00,1075.00,1054.50,1056.30,1057.10,1060.20,430699,4566.27,17686,246390,57.21
3MINDIA,EQ,11-Sep-2025,30565.00,30870.00,31135.00,30565.00,30875.00,30970.00,30993.48,5513,1708.67,2332,3620,65.66
AADHARHFC,EQ,11-Sep-2025,517.80,518.00,519.00,505.05,505.20,505.55,511.42,240010,1227.47,11157,144231,60.09
AARTIIND,EQ,11-Sep-2025,388.90,388.90,399.00,388.40,391.90,391.75,394.40,892452,3519.82,22555,385022,43.14
AAVAS,EQ,11-Sep-2025,1599.70,1602.30,1633.00,1597.60,1619.10,1619.80,1619.48,131244,2125.47,19343,81817,62.34
ABB,EQ,11-Sep-2025,5161.90,5181.70,5237.00,5157.10,5219.90,5218.10,5213.14,178386,9299.50,22988,78236,43.86
ABBOTINDIA,EQ,11-Sep-2025,31255.00,31385.00,31495.00,30875.00,30900.00,30975.00,31078.36,13521,4202.11,6522,9319,68.92
ABCAPITAL,EQ,11-Sep-2025,287.65,289.85,293.00,286.85,290.00,290.00,290.76,4102421,11928.40,48914,1879533,45.82
ABDL,EQ,11-Sep-2025,508.35,508.00,532.00,507.95,529.95,529.15,525.65,937668,4928.87,22901,414308,44.18
ABFRL,EQ,11-Sep-2025,88.82,89.00,89.79,88.01,89.19,89.15,88.89,6077499,5402.15,22460,2344208,38.57
ABLBL,EQ,11-Sep-2025,145.21,146.25,146.30,143.86,144.60,144.42,144.80,395287,572.37,7979,208245,52.68
ABREL,EQ,11-Sep-2025,1793.60,1795.80,1820.00,1780.80,1793.00,1787.70,1801.08,55675,1002.75,8631,24731,44.42
ABSLAMC,EQ,11-Sep-2025,866.55,866.55,868.00,852.75,854.80,854.90,858.52,123222,1057.89,9468,66186,53.71
ACC,EQ,11-Sep-2025,1848.80,1849.80,1859.70,1835.00,1843.60,1844.30,1847.92,157260,2906.04,11607,102619,65.25
ACE,EQ,11-Sep-2025,1125.90,1125.90,1132.00,1107.00,1113.80,1112.70,1119.54,319072,3572.13,21378,106077,33.25
ACMESOLAR,EQ,11-Sep-2025,302.35,310.00,318.00,305.00,313.85,312.95,311.50,4923840,15337.82,65191,1338825,27.19
ACUTAAS,EQ,11-Sep-2025,1458.30,1470.00,1480.90,1463.10,1472.80,1472.80,1470.34,148035,2176.62,11972,86272,58.28
ADANIENSOL,EQ,11-Sep-2025,811.75,814.00,838.50,811.60,814.00,813.70,821.68,1366037,11224.43,45549,389526,28.52
ADANIENT,EQ,11-Sep-2025,2340.20,2348.00,2418.70,2340.20,2408.00,2398.80,2394.03,2111888,50559.17,91785,730850,34.61
ADANIGREEN,EQ,11-Sep-2025,963.35,965.00,1004.80,961.20,976.80,976.35,985.29,3601127,35481.52,90836,779970,21.66
ADANIPORTS,EQ,11-Sep-2025,1389.10,1404.90,1423.10,1388.00,1394.80,1393.10,1406.64,4041646,56851.43,107883,1054536,26.09
ADANIPOWER,EQ,11-Sep-2025,634.45,638.50,653.00,600.00,626.40,624.65,612.68,59602183,365173.41,246227,38962490,65.37
AEGISLOG,EQ,11-Sep-2025,701.90,704.00,725.00,700.70,713.00,714.85,712.84,462851,3299.36,19530,203365,43.94
AEGISVOPAK,EQ,11-Sep-2025,249.86,249.03,254.40,247.52,249.07,249.71,251.07,625510,1570.49,6375,515536,82.42
AFCONS,EQ,11-Sep-2025,447.10,447.90,456.00,446.30,453.50,454.50,452.07,1050065,4747.04,24662,653427,62.23
AFFLE,EQ,11-Sep-2025,2028.40,2029.90,2108.00,2028.00,2100.00,2099.60,2084.81,649012,13530.70,46898,258137,39.77
AIAENG,EQ,11-Sep-2025,3062.20,3075.00,3079.50,3026.10,3029.10,3035.10,3046.42,28906,880.60,6446,15471,53.52
AIIL,EQ,11-Sep-2025,3113.40,3113.40,3129.00,3090.00,3092.00,3099.30,3108.78,61363,1907.64,8035,33260,54.20
AJANTPHARM,EQ,11-Sep-2025,2593.80,2600.10,2607.00,2560.20,2570.10,2572.00,2574.91,52553,1353.19,8579,35338,67.24
ALKEM,EQ,11-Sep-2025,5320.50,5361.50,5429.00,5326.50,5404.50,5393.50,5381.16,353892,19043.48,15709,299879,84.74
AMBER,EQ,11-Sep-2025,7869.00,7855.00,7973.50,7825.50,7882.50,7897.50,7894.47,209068,16504.81,25969,59722,28.57
AMBUJACEM,EQ,11-Sep-2025,566.85,566.80,566.80,549.00,560.20,560.40,553.16,39018032,215830.73,117537,23758763,60.89
ANANDRATHI,EQ,11-Sep-2025,2930.70,2937.70,2955.00,2910.00,2940.00,2947.90,2937.38,61329,1801.47,8715,34325,55.97
ANANTRAJ,EQ,11-Sep-2025,532.85,534.60,536.90,525.00,527.90,528.80,529.99,679251,3599.96,22664,278189,40.96
ANGELONE,EQ,11-Sep-2025,2336.60,2338.00,2339.00,2208.20,2221.90,2216.00,2244.22,2185343,49043.87,161465,745981,34.14
ANTHEM,EQ,11-Sep-2025,815.20,815.30,835.30,815.30,821.45,820.90,825.15,414905,3423.59,15332,138767,33.45
ANURAS,EQ,11-Sep-2025,1097.00,1105.40,1107.70,1090.00,1092.90,1095.40,1097.67,538083,5906.37,8967,264655,49.18
APARINDS,EQ,11-Sep-2025,8493.00,8468.00,8589.50,8385.00,8484.00,8471.50,8503.14,76037,6465.54,18414,31944,42.01
APLAPOLLO,EQ,11-Sep-2025,1695.70,1677.00,1698.90,1673.00,1682.90,1681.70,1681.60,268553,4515.99,19980,168125,62.60
APOLLOHOSP,EQ,11-Sep-2025,7929.00,7875.50,7941.50,7860.00,7885.00,7879.50,7885.56,161041,12698.98,26477,94553,58.71
APOLLOTYRE,EQ,11-Sep-2025,479.55,480.15,480.30,475.15,476.80,477.80,477.68,642776,3070.44,17959,350517,54.53
APTUS,EQ,11-Sep-2025,340.70,341.00,343.55,337.05,337.05,338.05,339.57,1052003,3572.29,21502,745902,70.90
ARE&M,EQ,11-Sep-2025,1034.45,1036.90,1055.00,1028.20,1050.50,1051.70,1045.92,1090004,11400.57,48186,582035,53.40
ASAHIINDIA,EQ,11-Sep-2025,859.10,859.95,866.45,847.10,860.20,862.15,854.60,97059,829.47,7434,34927,35.99
ASHOKLEY,EQ,11-Sep-2025,134.01,134.26,134.66,132.26,133.50,133.56,133.34,12684319,16913.34,74566,6756566,53.27
ASIANPAINT,EQ,11-Sep-2025,2543.30,2541.00,2559.50,2535.70,2558.00,2555.90,2551.45,423961,10817.17,39190,252887,59.65
ASTERDM,EQ,11-Sep-2025,642.35,641.80,646.65,635.25,640.00,638.00,639.43,348903,2230.97,22737,203380,58.29
ASTRAL,EQ,11-Sep-2025,1438.40,1442.10,1460.20,1430.30,1441.00,1440.40,1448.05,561578,8131.96,24535,244257,43.49
ATGL,EQ,11-Sep-2025,597.85,600.40,628.95,598.30,607.50,606.25,614.31,1876056,11524.79,62662,360147,19.20
ATHERENERG,EQ,11-Sep-2025,541.55,545.10,554.80,529.20,541.95,541.95,542.90,3790172,20576.71,58478,729005,19.23
ATUL,EQ,11-Sep-2025,6419.00,6425.00,6475.00,6377.50,6410.00,6425.00,6425.33,8526,547.82,3343,5267,61.78
AUBANK,EQ,11-Sep-2025,713.80,714.40,714.40,709.00,710.30,710.95,711.06,1045318,7432.81,44890,651065,62.28
AUROPHARMA,EQ,11-Sep-2025,1050.30,1065.00,1117.90,1061.30,1112.00,1109.20,1092.54,5850105,63914.62,168424,1711514,29.26
