SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,26-May-2026,1142.40,1152.00,1152.00,1121.70,1126.00,1125.30,1133.97,762091,8641.87,28302,344771,45.24
3MINDIA,EQ,26-May-2026,33615.00,34180.00,34180.00,33000.00,33165.00,33100.00,33477.44,5962,1995.92,2921,2116,35.49
AADHARHFC,EQ,26-May-2026,473.25,473.25,484.50,473.25,480.00,478.20,479.27,253411,1214.51,10195,154996,61.16
AARTIIND,EQ,26-May-2026,482.60,482.35,501.30,480.50,490.95,491.00,494.75,1151979,5699.41,30723,460851,40.01
AAVAS,EQ,26-May-2026,1375.00,1375.00,1408.00,1366.70,1384.60,1393.30,1390.12,198555,2760.15,6441,171260,86.25
ABB,EQ,26-May-2026,6755.00,6755.00,6822.00,6722.00,6822.00,6804.00,6780.68,200573,13600.22,27354,86421,43.09
ABBOTINDIA,EQ,26-May-2026,27705.00,27865.00,27880.00,27500.00,27605.00,27610.00,27669.57,14422,3990.51,2936,11440,79.32
ABCAPITAL,EQ,26-May-2026,363.65,364.35,366.30,361.65,363.65,363.05,363.88,5344287,19446.82,43809,3505612,65.60
ABDL,EQ,26-May-2026,536.00,538.15,551.10,534.80,542.00,544.90,544.39,332560,1810.41,8823,171595,51.60
ABFRL,EQ,26-May-2026,67.36,68.10,68.46,64.58,64.80,64.87,66.19,18583012,12300.59,59450,10054009,54.10
ABLBL,EQ,26-May-2026,102.39,102.55,103.34,101.81,102.00,102.12,102.44,427878,438.34,7038,219447,51.29
ABREL,EQ,26-May-2026,1285.80,1290.00,1327.90,1260.30,1270.00,1268.70,1288.63,230519,2970.54,11427,108417,47.03
ABSLAMC,EQ,26-May-2026,1016.20,1015.10,1027.90,997.10,1004.10,1003.40,1005.35,234004,2352.56,29595,120911,51.67
ACC,EQ,26-May-2026,1382.30,1385.00,1420.30,1381.40,1415.00,1412.60,1408.01,189369,2666.33,13017,74600,39.39
ACE,EQ,26-May-2026,885.45,889.50,915.00,886.00,896.45,894.90,901.12,342470,3086.08,14115,145920,42.61
ACMESOLAR,EQ,26-May-2026,300.60,303.50,309.15,299.50,303.00,302.75,304.80,1999692,6095.13,34410,733411,36.68
ACUTAAS,EQ,26-May-2026,2923.80,2923.80,3069.00,2918.00,3025.00,3034.80,3029.30,530723,16077.22,42394,172428,32.49
ADANIENSOL,EQ,26-May-2026,1404.30,1405.00,1489.00,1397.60,1489.00,1463.30,1440.62,6172118,88917.04,103927,2556433,41.42
ADANIENT,EQ,26-May-2026,2849.70,2846.00,2979.40,2825.00,2973.00,2969.30,2920.76,4899494,143102.55,147603,1271864,25.96
ADANIGREEN,EQ,26-May-2026,1411.10,1410.00,1465.00,1403.20,1464.80,1457.40,1439.41,4949474,71243.31,91674,1378062,27.84
ADANIPORTS,EQ,26-May-2026,1802.90,1805.00,1820.50,1800.00,1809.90,1811.20,1810.20,2104926,38103.31,59370,986931,46.89
ADANIPOWER,EQ,26-May-2026,233.38,234.25,245.70,233.77,245.12,244.53,241.57,91664035,221434.89,357384,16384307,17.87
AEGISLOG,EQ,26-May-2026,730.95,728.60,739.80,711.10,716.70,715.10,724.70,331930,2405.49,18606,153423,46.22
AEGISVOPAK,EQ,26-May-2026,207.88,206.00,211.52,206.00,209.11,208.33,209.09,231447,483.92,6058,125938,54.41
AFCONS,EQ,26-May-2026,303.05,305.85,325.00,303.40,323.35,322.50,319.90,3416540,10929.68,43515,486660,14.24
AFFLE,EQ,26-May-2026,1468.20,1479.00,1544.00,1472.70,1496.40,1486.20,1506.21,334125,5032.61,26316,99023,29.64
AIAENG,EQ,26-May-2026,3972.80,3987.90,4194.00,3970.00,4065.00,4143.40,4132.21,241336,9972.51,25218,60545,25.09
AIIL,EQ,26-May-2026,502.85,502.95,507.80,491.05,497.00,494.85,497.79,250689,1247.90,12705,114579,45.71
AJANTPHARM,EQ,26-May-2026,3081.50,3081.50,3123.90,3075.70,3100.00,3097.10,3103.03,84040,2607.79,15107,56262,66.95
ALKEM,EQ,26-May-2026,5400.50,5405.00,5422.00,5336.00,5390.00,5380.00,5363.87,63451,3403.43,13007,22066,34.78
AMBER,EQ,26-May-2026,7461.50,7445.50,7477.50,7286.00,7340.50,7312.00,7363.41,312560,23015.06,28093,108322,34.66
AMBUJACEM,EQ,26-May-2026,441.95,442.05,455.95,440.60,450.40,449.70,449.50,4449009,19998.22,43718,1504993,33.83
ANANDRATHI,EQ,26-May-2026,3617.30,3629.60,3679.80,3575.00,3595.00,3587.20,3620.87,232552,8420.42,17729,119443,51.36
ANANTRAJ,EQ,26-May-2026,507.50,506.65,514.90,502.60,503.90,503.80,508.80,1070652,5447.49,22432,425593,39.75
ANGELONE,EQ,26-May-2026,346.45,347.00,351.00,343.00,345.00,344.45,346.41,6678864,23136.50,67673,2392207,35.82
ANTHEM,EQ,26-May-2026,765.35,771.10,776.50,760.55,770.10,772.25,767.89,314251,2413.11,27403,140053,44.57
ANURAS,EQ,26-May-2026,1371.10,1374.90,1384.40,1364.20,1370.50,1370.30,1375.52,297868,4097.25,8956,101973,34.23
APARINDS,EQ,26-May-2026,12480.00,12480.00,12780.00,12460.00,12630.00,12536.00,12612.43,73038,9211.87,18486,30742,42.09
APLAPOLLO,EQ,26-May-2026,1898.60,1898.00,1898.00,1859.00,1880.00,1874.10,1874.79,1374115,25761.71,39321,898107,65.36
APOLLOHOSP,EQ,26-May-2026,8404.00,8404.00,8434.00,8228.00,8265.00,8258.50,8297.86,310581,25771.59,33779,168511,54.26
APOLLOTYRE,EQ,26-May-2026,388.35,390.00,399.20,388.10,395.20,393.25,393.63,2761966,10871.95,38825,1463887,53.00
