SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,01-Sep-2025,1018.10,1018.10,1040.00,1013.30,1032.20,1030.80,1027.71,263961,2712.75,16287,99077,37.53
3MINDIA,EQ,01-Sep-2025,30760.00,30510.00,31400.00,30510.00,31335.00,31295.00,31117.55,3358,1044.93,1570,1914,57.00
AADHARHFC,EQ,01-Sep-2025,502.95,500.00,507.90,495.05,501.85,501.85,501.84,460313,2310.03,16013,227838,49.50
AARTIIND,EQ,01-Sep-2025,376.10,376.10,379.60,375.30,377.90,377.60,377.16,329956,1244.46,12964,133339,40.41
AAVAS,EQ,01-Sep-2025,1520.20,1527.90,1547.60,1521.00,1526.00,1527.90,1528.64,122326,1869.92,21900,72907,59.60
ABB,EQ,01-Sep-2025,4999.00,5042.00,5140.50,5017.60,5132.00,5127.40,5086.50,242505,12335.02,27500,124185,51.21
ABBOTINDIA,EQ,01-Sep-2025,31480.00,31650.00,32315.00,31500.00,32275.00,32130.00,31824.11,6106,1943.18,3046,3203,52.46
ABCAPITAL,EQ,01-Sep-2025,277.85,280.00,283.80,279.45,280.25,280.05,280.83,3770796,10589.67,47391,1969872,52.24
ABDL,EQ,01-Sep-2025,505.40,508.90,523.50,502.30,515.00,516.95,515.42,431587,2224.49,16788,225075,52.15
ABFRL,EQ,01-Sep-2025,77.35,77.79,83.99,76.43,83.28,83.35,82.18,38422386,31577.09,124302,9473248,24.66
ABLBL,EQ,01-Sep-2025,135.01,136.80,139.66,133.92,139.03,139.14,138.14,1238404,1710.76,19210,671769,54.24
ABREL,EQ,01-Sep-2025,1750.20,1767.60,1789.00,1745.20,1771.60,1777.20,1769.58,45334,802.22,8035,21043,46.42
ABSLAMC,EQ,01-Sep-2025,835.10,830.00,845.15,825.55,839.00,838.10,836.23,153248,1281.51,10875,75272,49.12
ACC,EQ,01-Sep-2025,1801.80,1810.00,1821.00,1805.10,1820.00,1818.40,1815.95,136692,2482.26,11852,61674,45.12
ACE,EQ,01-Sep-2025,1053.50,1060.30,1079.00,1052.30,1074.50,1071.50,1066.39,296954,3166.69,20720,93441,31.47
ACMESOLAR,EQ,01-Sep-2025,284.60,284.90,288.75,279.55,282.00,282.15,282.77,891563,2521.08,20598,453212,50.83
ACUTAAS,EQ,01-Sep-2025,1406.00,1418.00,1420.00,1395.70,1416.00,1413.60,1408.50,198125,2790.59,22323,106229,53.62
ADANIENSOL,EQ,01-Sep-2025,764.15,770.15,777.60,763.30,765.00,766.65,767.54,891853,6845.32,25441,375644,42.12
ADANIENT,EQ,01-Sep-2025,2244.70,2259.00,2288.00,2252.10,2286.60,2284.20,2274.83,425639,9682.57,29502,89727,21.08
ADANIGREEN,EQ,01-Sep-2025,913.50,920.40,933.70,918.05,931.00,931.55,925.76,839458,7771.33,28731,236808,28.21
ADANIPORTS,EQ,01-Sep-2025,1312.80,1318.30,1338.50,1316.10,1334.00,1335.30,1331.79,983914,13103.64,43998,364429,37.04
ADANIPOWER,EQ,01-Sep-2025,600.65,605.90,615.00,603.20,606.30,606.85,608.18,3328357,20242.32,55730,1088162,32.69
AEGISLOG,EQ,01-Sep-2025,672.15,673.00,699.00,672.60,695.05,694.95,689.39,230810,1591.18,14483,71494,30.98
AEGISVOPAK,EQ,01-Sep-2025,247.77,247.10,250.79,239.67,242.65,242.87,243.94,335191,817.67,8875,165324,49.32
AFCONS,EQ,01-Sep-2025,417.80,423.00,429.00,419.80,428.00,425.50,423.77,1384181,5865.77,13862,1137024,82.14
AFFLE,EQ,01-Sep-2025,1907.60,1900.00,1918.10,1889.50,1912.70,1910.20,1902.94,159758,3040.09,23087,105531,66.06
AIAENG,EQ,01-Sep-2025,3056.30,3100.00,3100.00,3046.50,3084.40,3090.60,3086.59,71181,2197.07,9712,55573,78.07
AIIL,EQ,01-Sep-2025,3232.90,3232.00,3240.50,3037.90,3200.00,3219.80,3142.61,543239,17071.89,64411,163350,30.07
AJANTPHARM,EQ,01-Sep-2025,2477.60,2505.00,2514.70,2440.10,2448.70,2452.00,2457.33,205528,5050.50,45783,134330,65.36
ALKEM,EQ,01-Sep-2025,5303.50,5310.00,5348.50,5273.00,5327.50,5300.50,5306.17,56377,2991.46,10418,38846,68.90
AMBER,EQ,01-Sep-2025,7267.50,7297.00,7648.00,7268.00,7621.50,7631.00,7529.03,613436,46185.80,66359,273208,44.54
AMBUJACEM,EQ,01-Sep-2025,563.20,565.20,569.90,563.45,567.00,567.10,566.28,1366250,7736.83,28419,840304,61.50
ANANDRATHI,EQ,01-Sep-2025,2793.90,2807.00,2948.00,2804.40,2919.00,2920.30,2905.81,490346,14248.52,54694,145704,29.71
ANANTRAJ,EQ,01-Sep-2025,516.35,518.40,527.00,515.55,522.70,521.15,520.23,710256,3694.96,22782,270978,38.15
ANGELONE,EQ,01-Sep-2025,2209.80,2226.00,2276.00,2195.00,2269.00,2266.60,2251.54,1115501,25115.92,67991,221319,19.84
ANTHEM,EQ,01-Sep-2025,818.05,826.00,828.40,811.05,813.20,814.30,819.22,481101,3941.27,20578,163733,34.03
ANURAS,EQ,01-Sep-2025,1129.80,1120.10,1129.90,1067.60,1108.00,1104.10,1102.21,503813,5553.08,31223,188016,37.32
APARINDS,EQ,01-Sep-2025,7732.00,7798.00,7820.00,7701.50,7810.00,7802.00,7776.89,35707,2776.89,8294,14124,39.56
APLAPOLLO,EQ,01-Sep-2025,1604.70,1595.10,1642.00,1592.60,1642.00,1639.80,1630.59,249588,4069.76,22248,119471,47.87
APOLLOHOSP,EQ,01-Sep-2025,7610.00,7595.50,7684.50,7595.50,7657.00,7671.50,7651.60,255894,19579.98,40745,172235,67.31
APOLLOTYRE,EQ,01-Sep-2025,462.20,464.50,471.50,463.25,468.00,467.60,467.67,993342,4645.56,25846,563211,56.70
APTUS,EQ,01-Sep-2025,317.60,318.45,323.05,317.30,319.40,318.80,319.44,580238,1853.51,23297,367191,63.28
ARE&M,EQ,01-Sep-2025,990.25,991.00,1023.30,984.00,1012.00,1011.70,1010.62,1240361,12535.35,67665,641013,51.68
