SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,05-May-2026,1066.50,1065.60,1085.60,1050.50,1069.50,1070.70,1069.08,1750453,18713.77,37926,1023490,58.47
3MINDIA,EQ,05-May-2026,33080.00,32890.00,33115.00,32370.00,32460.00,32425.00,32570.86,2636,858.57,1542,1205,45.71
AADHARHFC,EQ,05-May-2026,499.55,499.50,523.00,494.10,519.50,517.45,513.28,824523,4232.11,20567,351748,42.66
AARTIIND,EQ,05-May-2026,513.10,513.05,513.10,475.55,486.80,488.00,486.73,5630640,27406.17,140456,1834211,32.58
AAVAS,EQ,05-May-2026,1381.60,1375.00,1459.40,1374.70,1448.00,1445.80,1419.13,220936,3135.38,17561,113200,51.24
ABB,EQ,05-May-2026,7236.50,7248.00,7349.00,7215.00,7338.00,7328.00,7293.02,324323,23652.93,41444,171299,52.82
ABBOTINDIA,EQ,05-May-2026,25415.00,25420.00,25575.00,25175.00,25385.00,25305.00,25334.95,9490,2404.29,3787,6592,69.46
ABCAPITAL,EQ,05-May-2026,345.85,347.20,363.75,346.50,360.50,360.85,359.01,15428401,55389.72,143057,4967484,32.20
ABDL,EQ,05-May-2026,537.15,536.80,547.55,533.10,542.00,539.05,539.50,311070,1678.22,6091,236946,76.17
ABFRL,EQ,05-May-2026,65.93,65.05,65.35,63.51,63.96,63.99,64.25,5748983,3693.90,27719,2643986,45.99
ABLBL,EQ,05-May-2026,102.69,102.75,105.61,101.00,104.20,104.79,102.80,1805705,1856.24,23085,575478,31.87
ABREL,EQ,05-May-2026,1494.50,1500.00,1507.80,1460.00,1482.50,1482.40,1479.51,141551,2094.26,27033,70189,49.59
ABSLAMC,EQ,05-May-2026,1039.80,1038.00,1081.80,1030.00,1065.00,1064.60,1066.05,875420,9332.40,45435,516673,59.02
ACC,EQ,05-May-2026,1398.20,1396.10,1396.10,1375.10,1395.00,1392.60,1386.84,316020,4382.69,15501,158390,50.12
ACE,EQ,05-May-2026,889.75,889.75,896.45,877.05,884.70,882.05,885.59,134926,1194.89,9280,71985,53.35
ACMESOLAR,EQ,05-May-2026,298.75,301.80,307.30,292.85,297.40,295.50,299.62,927035,2777.62,18980,290853,31.37
ACUTAAS,EQ,05-May-2026,2676.40,2680.00,2720.00,2604.50,2670.00,2656.70,2647.01,558776,14790.84,61669,264061,47.26
ADANIENSOL,EQ,05-May-2026,1398.40,1394.60,1438.00,1377.00,1408.50,1409.60,1405.74,5440472,76478.84,93726,3129055,57.51
ADANIENT,EQ,05-May-2026,2485.70,2470.00,2511.90,2450.00,2462.00,2462.00,2479.69,1622580,40234.91,62556,310994,19.17
ADANIGREEN,EQ,05-May-2026,1290.70,1291.00,1339.00,1284.20,1331.00,1331.40,1317.74,4473238,58945.51,87932,997615,22.30
ADANIPORTS,EQ,05-May-2026,1742.60,1749.80,1757.40,1718.70,1726.80,1725.00,1735.87,4357699,75643.87,117168,1664812,38.20
ADANIPOWER,EQ,05-May-2026,227.30,227.97,234.40,227.30,229.95,229.96,230.77,43045308,99337.55,190420,10807267,25.11
AEGISLOG,EQ,05-May-2026,718.40,721.00,721.00,706.00,710.10,708.55,710.20,196708,1397.03,8278,74365,37.80
AEGISVOPAK,EQ,05-May-2026,193.94,194.95,198.00,192.70,195.50,194.91,194.85,379078,738.65,9467,146093,38.54
AFCONS,EQ,05-May-2026,342.05,348.70,356.45,337.85,343.30,346.00,346.05,2136416,7393.02,49681,338084,15.82
AFFLE,EQ,05-May-2026,1420.00,1424.90,1436.00,1397.00,1417.80,1415.60,1413.17,170617,2411.11,17490,112920,66.18
AIAENG,EQ,05-May-2026,3958.10,3960.00,3967.70,3844.20,3889.00,3876.40,3903.59,23157,903.96,5936,10524,45.45
AIIL,EQ,05-May-2026,464.05,462.05,464.40,449.10,453.75,452.95,453.82,211863,961.47,13693,91486,43.18
AJANTPHARM,EQ,05-May-2026,2900.70,2910.00,2924.20,2855.60,2900.00,2897.60,2893.11,82841,2396.68,18915,38585,46.58
ALKEM,EQ,05-May-2026,5360.50,5389.50,5421.50,5313.00,5404.50,5403.00,5368.89,57471,3085.56,15206,25334,44.08
AMBER,EQ,05-May-2026,8007.00,8030.00,8271.00,7961.00,8200.00,8204.00,8157.15,297825,24294.04,36731,110218,37.01
AMBUJACEM,EQ,05-May-2026,445.30,439.00,441.10,431.50,433.90,433.10,435.31,8250228,35913.69,126273,3295357,39.94
