SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,01-Feb-2026,1134.30,1134.30,1135.10,1025.10,1117.00,1101.80,1103.97,1075542,11873.68,30782,348602,32.41
3MINDIA,EQ,01-Feb-2026,34390.00,34390.00,34885.00,33705.00,34600.00,34525.00,34383.31,1132,389.22,697,444,39.22
AADHARHFC,EQ,01-Feb-2026,491.30,491.50,493.00,472.00,476.00,480.95,480.02,463545,2225.10,10861,261424,56.40
AARTIIND,EQ,01-Feb-2026,371.95,371.95,374.55,367.00,367.00,370.70,370.81,405994,1505.47,15606,183425,45.18
AAVAS,EQ,01-Feb-2026,1461.30,1457.10,1475.90,1436.60,1454.90,1447.00,1458.64,42601,621.39,4862,14699,34.50
ABB,EQ,01-Feb-2026,5578.50,5531.00,5620.00,5255.50,5425.00,5437.00,5469.06,287431,15719.77,37862,40068,13.94
ABBOTINDIA,EQ,01-Feb-2026,27565.00,27690.00,27690.00,27060.00,27195.00,27245.00,27341.17,1799,491.87,1226,784,43.58
ABCAPITAL,EQ,01-Feb-2026,339.80,340.60,342.85,326.00,328.00,329.20,332.19,4045667,13439.27,37692,1630706,40.31
ABDL,EQ,01-Feb-2026,486.15,486.90,504.75,475.00,490.00,491.30,489.36,347623,1701.12,16317,148529,42.73
ABFRL,EQ,01-Feb-2026,66.41,67.00,67.49,64.00,64.15,64.78,65.89,2167026,1427.91,14388,658005,30.36
ABLBL,EQ,01-Feb-2026,105.03,105.40,106.15,102.27,102.65,102.97,104.01,389531,405.17,6060,167639,43.04
ABREL,EQ,01-Feb-2026,1266.40,1279.70,1289.10,1222.20,1235.00,1233.90,1263.77,148796,1880.44,9373,86784,58.32
ABSLAMC,EQ,01-Feb-2026,759.45,751.00,769.65,742.15,752.00,759.70,755.95,118170,893.30,7623,42267,35.77
ACC,EQ,01-Feb-2026,1636.90,1654.00,1670.00,1614.20,1623.00,1620.80,1641.82,126502,2076.94,11363,60349,47.71
ACE,EQ,01-Feb-2026,849.50,855.00,909.95,836.10,887.00,887.30,886.29,819928,7266.91,47670,155010,18.91
ACMESOLAR,EQ,01-Feb-2026,225.78,227.90,231.82,217.25,217.95,221.64,226.47,327071,740.71,9877,102957,31.48
ACUTAAS,EQ,01-Feb-2026,1912.50,1910.50,1920.50,1791.00,1825.00,1825.30,1860.30,213797,3977.27,18215,97698,45.70
ADANIENSOL,EQ,01-Feb-2026,894.80,885.60,906.50,842.00,848.95,845.75,870.69,908084,7906.59,22723,251353,27.68
ADANIENT,EQ,01-Feb-2026,2020.40,2021.00,2039.80,1931.00,1937.80,1942.80,1981.17,1802165,35703.98,61214,464753,25.79
ADANIGREEN,EQ,01-Feb-2026,852.30,854.50,861.45,796.65,807.50,806.80,830.93,3622961,30104.31,78941,794232,21.92
ADANIPORTS,EQ,01-Feb-2026,1419.80,1419.80,1453.90,1325.00,1347.90,1344.90,1390.21,1975061,27457.45,68751,644902,32.65
ADANIPOWER,EQ,01-Feb-2026,135.38,136.50,139.86,131.95,133.48,132.85,134.69,10156494,13680.26,99024,4093670,40.31
AEGISLOG,EQ,01-Feb-2026,730.50,723.00,723.00,690.60,695.00,698.80,705.23,159084,1121.90,8398,63955,40.20
AEGISVOPAK,EQ,01-Feb-2026,226.81,233.98,239.00,220.50,229.40,234.63,232.70,738771,1719.10,13631,178075,24.10
AFCONS,EQ,01-Feb-2026,331.60,331.80,346.80,331.00,333.15,333.20,340.80,425227,1449.18,15079,186830,43.94
AFFLE,EQ,01-Feb-2026,1547.20,1577.20,1683.90,1534.10,1585.10,1595.40,1622.10,769991,12490.01,71701,96269,12.50
AIAENG,EQ,01-Feb-2026,3989.00,3901.10,4029.50,3802.40,3989.00,3996.40,3907.06,18798,734.45,4081,6535,34.76
AIIL,EQ,01-Feb-2026,505.20,500.00,511.00,490.00,494.00,493.70,500.51,129897,650.14,7025,46390,35.71
AJANTPHARM,EQ,01-Feb-2026,2781.90,2813.00,2827.00,2745.30,2819.00,2807.00,2794.85,47489,1327.24,10376,21548,45.37
ALKEM,EQ,01-Feb-2026,5677.50,5690.00,5707.50,5506.00,5590.00,5565.00,5596.52,23989,1342.55,4238,7672,31.98
AMBER,EQ,01-Feb-2026,5716.00,5775.00,6088.00,5716.00,5998.00,5993.00,5943.99,561660,33385.02,57852,161296,28.72
AMBUJACEM,EQ,01-Feb-2026,510.15,511.00,521.55,495.45,497.10,497.35,510.39,2066980,10549.73,39020,536254,25.94
ANANDRATHI,EQ,01-Feb-2026,2885.40,2875.00,2944.60,2835.00,2900.00,2897.50,2896.84,168118,4870.11,14184,81983,48.77
ANANTRAJ,EQ,01-Feb-2026,504.30,505.50,576.00,498.55,528.60,531.05,544.14,34744604,189059.51,492197,3910570,11.26
ANGELONE,EQ,01-Feb-2026,2540.90,2518.00,2522.10,2199.50,2321.90,2313.00,2326.83,4203788,97814.94,157103,1075147,25.58
ANTHEM,EQ,01-Feb-2026,599.30,595.85,638.00,585.05,587.00,587.85,604.23,554624,3351.19,42185,216650,39.06
ANURAS,EQ,01-Feb-2026,1245.30,1245.30,1259.20,1221.00,1221.10,1223.50,1245.88,64733,806.49,2545,50291,77.69
APARINDS,EQ,01-Feb-2026,7994.00,7950.50,8084.50,7749.50,8047.00,8060.50,7982.25,38306,3057.68,8576,13159,34.35
APLAPOLLO,EQ,01-Feb-2026,2045.70,2040.10,2072.90,2036.60,2046.90,2048.90,2056.37,989633,20350.48,22196,734953,74.27
APOLLOHOSP,EQ,01-Feb-2026,6960.50,7007.00,7062.00,6886.00,6889.00,6948.00,6972.42,255106,17787.07,29861,89939,35.26
APOLLOTYRE,EQ,01-Feb-2026,492.15,490.00,492.00,484.75,487.10,487.45,488.94,119426,583.92,5777,44804,37.52
APTUS,EQ,01-Feb-2026,275.40,277.00,277.00,265.80,266.90,268.20,271.26,235142,637.83,8900,113468,48.26
ARE&M,EQ,01-Feb-2026,839.40,839.95,853.55,820.40,825.10,827.00,839.12,301102,2526.59,23349,108561,36.05
ASAHIINDIA,EQ,01-Feb-2026,1001.80,1001.80,1007.20,974.50,990.00,994.60,997.40,74740,745.46,5077,56684,75.84
ASHOKLEY,EQ,01-Feb-2026,196.69,196.68,198.40,187.50,189.10,189.06,193.77,6590542,12770.52,49118,1773063,26.90
ASIANPAINT,EQ,01-Feb-2026,2428.30,2439.00,2439.00,2343.10,2357.60,2357.00,2385.03,801746,19121.88,66173,231517,28.88
ASTERDM,EQ,01-Feb-2026,552.15,543.35,574.40,538.25,568.95,570.40,564.91,414774,2343.10,17668,170128,41.02
ASTRAL,EQ,01-Feb-2026,1476.60,1474.00,1495.70,1433.10,1460.00,1463.80,1468.43,233276,3425.49,14015,54491,23.36
ATGL,EQ,01-Feb-2026,526.95,529.80,530.45,514.50,516.00,517.90,523.13,368291,1926.64,12927,144519,39.24
ATHERENERG,EQ,01-Feb-2026,621.25,621.00,637.10,605.50,623.10,626.00,625.85,734872,4599.19,27921,251270,34.19
ATUL,EQ,01-Feb-2026,6212.50,6292.00,6292.00,5970.50,6000.00,5996.00,6076.21,8426,511.98,2442,3986,47.31
