SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,21-May-2026,1107.40,1118.80,1131.00,1105.20,1112.60,1111.80,1121.48,833753,9350.39,26567,393221,47.16
3MINDIA,EQ,21-May-2026,31140.00,31425.00,32650.00,30800.00,32240.00,32200.00,31769.05,9817,3118.77,5068,2726,27.77
AADHARHFC,EQ,21-May-2026,479.70,482.70,485.30,471.00,471.10,474.70,476.88,196565,937.37,15992,101354,51.56
AARTIIND,EQ,21-May-2026,463.35,465.70,484.80,465.70,481.00,482.75,479.95,1122452,5387.18,27273,393137,35.02
AAVAS,EQ,21-May-2026,1358.20,1369.60,1384.00,1350.10,1360.00,1374.80,1369.52,43450,595.06,9013,21530,49.55
ABB,EQ,21-May-2026,6605.00,6673.00,6718.00,6566.00,6594.00,6598.00,6629.84,498808,33070.18,46650,197216,39.54
ABBOTINDIA,EQ,21-May-2026,27445.00,27495.00,27880.00,27495.00,27780.00,27715.00,27682.01,6955,1925.28,3025,4099,58.94
ABCAPITAL,EQ,21-May-2026,353.10,358.85,363.00,348.10,348.15,349.40,353.33,4428896,15648.65,73808,1688401,38.12
ABDL,EQ,21-May-2026,532.25,539.85,539.85,525.40,537.00,536.95,533.49,244733,1305.62,7956,99467,40.64
ABFRL,EQ,21-May-2026,62.53,62.87,67.21,62.80,67.10,66.76,65.47,8099577,5302.76,28453,3694835,45.62
ABLBL,EQ,21-May-2026,101.46,102.25,104.37,101.92,103.85,103.40,103.08,473945,488.55,10831,213499,45.05
ABREL,EQ,21-May-2026,1279.00,1285.70,1295.90,1251.50,1257.00,1254.70,1269.70,138054,1752.87,8937,62326,45.15
ABSLAMC,EQ,21-May-2026,1021.10,1030.00,1037.20,1010.20,1016.90,1021.50,1023.67,113012,1156.87,11417,51336,45.43
ACC,EQ,21-May-2026,1351.60,1358.00,1365.00,1354.70,1359.50,1360.80,1359.95,119454,1624.51,7762,68945,57.72
ACE,EQ,21-May-2026,896.85,889.05,889.05,861.00,875.00,867.70,870.74,608360,5297.21,24587,262790,43.20
ACMESOLAR,EQ,21-May-2026,281.65,284.30,285.50,278.70,281.90,282.65,282.21,825045,2328.35,12478,334669,40.56
ACUTAAS,EQ,21-May-2026,2880.60,2890.00,3025.00,2875.30,2997.00,3000.40,2977.53,825155,24569.20,50622,427032,51.75
ADANIENSOL,EQ,21-May-2026,1346.10,1356.00,1395.00,1332.10,1339.00,1342.20,1362.80,3223315,43927.43,75571,1107728,34.37
ADANIENT,EQ,21-May-2026,2704.80,2727.90,2770.00,2684.00,2690.00,2697.60,2727.69,1606690,43825.54,60673,340547,21.20
ADANIGREEN,EQ,21-May-2026,1363.20,1381.50,1401.00,1351.60,1356.00,1358.20,1379.40,2772832,38248.33,57298,479263,17.28
ADANIPORTS,EQ,21-May-2026,1772.60,1781.40,1800.80,1776.80,1790.00,1793.30,1790.39,1628329,29153.42,50066,554802,34.07
ADANIPOWER,EQ,21-May-2026,220.24,222.30,226.40,218.50,219.80,219.33,222.75,34984894,77929.72,173433,9001930,25.73
AEGISLOG,EQ,21-May-2026,709.95,709.00,731.60,709.00,726.00,727.85,726.22,477961,3471.04,19000,231213,48.37
AEGISVOPAK,EQ,21-May-2026,199.65,202.70,208.01,201.12,204.60,205.05,205.07,402568,825.55,8932,186405,46.30
AFCONS,EQ,21-May-2026,305.40,305.45,308.40,299.15,300.00,301.15,302.98,684275,2073.18,14398,269998,39.46
AFFLE,EQ,21-May-2026,1443.90,1445.00,1457.20,1415.50,1445.90,1442.20,1434.24,223840,3210.41,19596,102050,45.59
AIAENG,EQ,21-May-2026,3962.20,3962.20,4042.10,3962.20,3966.00,3995.40,3998.40,31651,1265.53,5019,23323,73.69
AIIL,EQ,21-May-2026,507.85,511.70,534.20,509.40,525.20,527.20,525.19,721963,3791.64,28027,270695,37.49
AJANTPHARM,EQ,21-May-2026,3188.80,3213.50,3220.00,3140.10,3148.00,3149.20,3157.88,54083,1707.88,10459,31056,57.42
ALKEM,EQ,21-May-2026,5436.50,5465.00,5604.00,5416.00,5515.00,5501.50,5514.57,100493,5541.76,19520,26987,26.85
AMBER,EQ,21-May-2026,7049.50,7150.00,7634.50,7120.00,7500.00,7537.00,7451.89,1293057,96357.16,121320,263710,20.39
AMBUJACEM,EQ,21-May-2026,430.25,435.00,438.00,430.95,437.20,436.45,434.87,2915980,12680.85,23570,1258222,43.15
ANANDRATHI,EQ,21-May-2026,3533.70,3520.00,3644.10,3511.60,3601.10,3595.60,3591.54,265622,9539.91,23995,126973,47.80
ANANTRAJ,EQ,21-May-2026,488.70,496.00,513.00,490.00,509.30,510.25,501.71,2044302,10256.40,32423,719622,35.20
ANGELONE,EQ,21-May-2026,325.00,327.80,343.30,327.00,339.80,339.65,338.94,25211127,85451.43,200024,6348502,25.18
ANTHEM,EQ,21-May-2026,780.50,789.50,794.35,763.50,769.80,769.10,778.20,337313,2624.96,19184,186433,55.27
ANURAS,EQ,21-May-2026,1371.50,1372.00,1387.80,1360.30,1370.70,1374.20,1373.16,198362,2723.82,6941,83947,42.32
APARINDS,EQ,21-May-2026,12676.00,12726.00,12888.00,12591.00,12870.00,12855.00,12796.05,67277,8608.80,15173,23974,35.63
APLAPOLLO,EQ,21-May-2026,1857.10,1879.20,1882.90,1842.30,1870.00,1860.60,1857.07,458591,8516.36,29765,253898,55.36
APOLLOHOSP,EQ,21-May-2026,8078.50,8198.50,8388.00,8051.50,8330.00,8308.50,8253.86,1425124,117627.74,134706,391712,27.49
APOLLOTYRE,EQ,21-May-2026,375.90,379.50,379.55,370.40,372.85,371.90,373.28,1347201,5028.88,31930,654430,48.58
