SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,10-Jun-2026,1075.00,1080.00,1080.00,1048.00,1054.60,1052.00,1064.93,947964,10095.17,19154,631101,66.57
3MINDIA,EQ,10-Jun-2026,31785.00,31850.00,31990.00,31530.00,31780.00,31580.00,31699.54,1234,391.17,717,641,51.94
AADHARHFC,EQ,10-Jun-2026,467.85,471.70,475.90,467.65,468.70,469.85,471.16,299107,1409.26,15663,168342,56.28
AARTIIND,EQ,10-Jun-2026,440.40,440.40,442.40,431.00,433.00,433.65,435.55,333323,1451.78,16741,174680,52.41
AAVAS,EQ,10-Jun-2026,1256.90,1263.40,1311.80,1256.90,1300.00,1299.60,1298.98,155946,2025.70,27993,72102,46.24
ABB,EQ,10-Jun-2026,6931.00,6905.50,6951.50,6769.00,6800.00,6801.00,6818.47,463997,31637.49,52136,213144,45.94
ABBOTINDIA,EQ,10-Jun-2026,26105.00,26110.00,26770.00,25800.00,26465.00,26455.00,26379.38,9513,2509.47,5168,4049,42.56
ABCAPITAL,EQ,10-Jun-2026,351.35,351.35,353.25,341.00,344.05,342.70,347.54,1768444,6146.01,29623,757293,42.82
ABDL,EQ,10-Jun-2026,583.10,588.80,589.65,569.25,573.00,571.70,578.05,170415,985.08,6880,89714,52.64
ABFRL,EQ,10-Jun-2026,60.45,60.50,61.17,58.52,58.70,58.76,59.77,2390910,1428.93,12568,1120321,46.86
ABLBL,EQ,10-Jun-2026,98.73,98.73,100.61,96.91,97.50,97.37,98.66,373854,368.85,6006,204319,54.65
ABREL,EQ,10-Jun-2026,1218.80,1219.10,1231.00,1184.40,1185.00,1194.30,1202.64,120874,1453.68,10450,62269,51.52
ABSLAMC,EQ,10-Jun-2026,1062.40,1065.00,1118.40,1062.50,1110.00,1110.30,1102.15,626477,6904.71,37931,235865,37.65
ACC,EQ,10-Jun-2026,1324.70,1321.70,1324.70,1311.00,1319.00,1316.20,1317.90,253241,3337.47,20589,137288,54.21
ACE,EQ,10-Jun-2026,894.15,893.00,906.00,875.00,881.50,877.80,889.53,398979,3549.02,19071,202140,50.66
ACMESOLAR,EQ,10-Jun-2026,348.70,350.00,353.05,334.10,338.45,336.90,341.97,1647829,5635.04,30007,792127,48.07
ACUTAAS,EQ,10-Jun-2026,3198.70,3201.00,3295.00,3150.90,3199.00,3207.00,3230.81,390988,12632.08,32097,139630,35.71
