SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,03-Jul-2026,1070.00,1084.00,1120.90,1077.50,1110.00,1109.50,1104.34,1319185,14568.35,49597,582086,44.12
3MINDIA,EQ,03-Jul-2026,33960.00,34105.00,35360.00,33800.00,35200.00,35235.00,34678.05,13634,4728.01,5906,5572,40.87
AADHARHFC,EQ,03-Jul-2026,535.70,539.90,558.80,533.85,557.00,555.60,551.55,1522557,8397.59,34516,640612,42.07
AARTIIND,EQ,03-Jul-2026,482.05,485.00,489.70,479.15,488.35,487.70,484.78,610187,2958.08,16779,290595,47.62
AAVAS,EQ,03-Jul-2026,1503.90,1504.10,1525.20,1493.00,1505.00,1506.10,1508.00,55158,831.78,9493,31685,57.44
ABB,EQ,03-Jul-2026,6861.00,6881.00,6975.00,6752.00,6969.50,6950.50,6878.11,345071,23734.35,40371,148886,43.15
ABBOTINDIA,EQ,03-Jul-2026,25725.00,25850.00,26120.00,25615.00,26090.00,25895.00,25773.61,21108,5440.29,5525,15552,73.68
ABCAPITAL,EQ,03-Jul-2026,392.95,396.40,405.00,393.85,401.50,401.25,402.29,6539560,26308.30,105856,3485014,53.29
ABDL,EQ,03-Jul-2026,672.95,674.95,674.95,650.25,657.65,655.15,657.72,411744,2708.12,21460,218644,53.10
ABFRL,EQ,03-Jul-2026,61.88,62.21,63.25,61.50,62.65,62.47,62.38,8467968,5282.13,31775,3641117,43.00
ABLBL,EQ,03-Jul-2026,98.29,98.87,99.68,97.55,98.06,97.89,98.59,861183,849.05,10498,426737,49.55
ABREL,EQ,03-Jul-2026,1424.10,1425.00,1470.00,1400.00,1412.00,1405.60,1438.39,412207,5929.16,23876,158475,38.45
ABSLAMC,EQ,03-Jul-2026,1191.30,1199.00,1203.60,1162.00,1179.00,1178.40,1174.69,263221,3092.03,16060,149162,56.67
ACC,EQ,03-Jul-2026,1350.70,1355.00,1395.40,1355.00,1394.00,1393.80,1383.87,332973,4607.92,19821,134319,40.34
ACE,EQ,03-Jul-2026,1016.70,1020.00,1022.50,988.10,990.00,989.90,999.67,211178,2111.09,13163,129646,61.39
ACMESOLAR,EQ,03-Jul-2026,393.25,395.00,398.15,380.00,385.00,383.25,385.15,1207098,4649.09,26893,484573,40.14
ACUTAAS,EQ,03-Jul-2026,3691.80,3709.00,3730.90,3656.10,3681.60,3694.80,3695.92,297410,10992.03,27274,137085,46.09
ADANIENSOL,EQ,03-Jul-2026,1556.90,1562.00,1579.00,1514.00,1574.10,1568.80,1553.73,2845542,44211.96,80964,1147672,40.33
