SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,09-Sep-2026,1110.00,1104.40,1109.20,1087.40,1087.40,1087.40,1100.34,869898,9571.81,64089,517487,59.49
3MINDIA,EQ,09-Sep-2026,33145.00,33145.00,33145.00,32745.00,33000.00,33025.00,32917.09,1275,419.69,805,549,43.06
AADHARHFC,EQ,09-Sep-2026,479.65,479.65,481.65,470.05,471.90,471.90,473.92,230829,1093.94,12183,121561,52.66
AARTIIND,EQ,09-Sep-2026,503.70,503.70,503.70,494.50,494.50,496.20,498.10,448671,2234.82,20451,207940,46.35
AAVAS,EQ,09-Sep-2026,1293.50,1290.00,1305.50,1280.00,1287.00,1290.30,1293.05,80715,1043.68,11182,41244,51.10
ABB,EQ,09-Sep-2026,7387.00,7377.00,7480.00,7361.00,7401.50,7401.50,7402.94,309539,22915.00,30555,178554,57.68
ABBOTINDIA,EQ,09-Sep-2026,25555.00,25555.00,25705.00,25190.00,25245.00,25225.00,25358.46,6053,1534.95,3013,3993,65.97
ABCAPITAL,EQ,09-Sep-2026,396.95,396.85,402.05,393.55,400.00,400.00,398.98,2144020,8554.24,38643,1064989,49.67
ABDL,EQ,09-Sep-2026,594.50,594.50,607.50,586.55,604.90,604.15,599.75,320490,1922.13,11069,164232,51.24
ABFRL,EQ,09-Sep-2026,52.24,52.19,52.22,51.23,51.30,51.33,51.57,2157046,1112.41,11326,1039095,48.17
ABLBL,EQ,09-Sep-2026,84.52,84.52,85.60,83.79,84.40,84.26,84.53,494687,418.16,4937,240767,48.67
ABREL,EQ,09-Sep-2026,1372.10,1372.00,1372.00,1330.00,1334.00,1337.90,1343.12,111860,1502.41,9161,59315,53.03
ABSLAMC,EQ,09-Sep-2026,1037.80,1035.00,1070.30,1012.00,1064.00,1066.50,1041.77,233592,2433.49,16846,111353,47.67
ACC,EQ,09-Sep-2026,1262.80,1260.00,1272.00,1255.10,1258.00,1257.70,1261.66,122510,1545.66,8710,62920,51.36
ACE,EQ,09-Sep-2026,1121.20,1122.00,1163.00,1120.00,1130.30,1127.00,1140.13,559419,6378.09,29931,206444,36.90
ACMESOLAR,EQ,09-Sep-2026,412.60,406.00,417.00,401.00,402.00,401.60,407.80,862025,3515.34,27084,404724,46.95
ACUTAAS,EQ,09-Sep-2026,3182.10,3182.10,3270.00,3181.50,3245.00,3241.80,3228.76,282128,9109.24,45861,160694,56.96
ADANIENSOL,EQ,09-Sep-2026,1407.70,1406.00,1446.00,1396.50,1423.30,1423.30,1425.74,1914487,27295.61,47689,725191,37.88
ADANIENT,EQ,09-Sep-2026,2953.10,2959.90,3142.00,2935.20,3104.70,3104.70,3083.63,5320594,164067.23,176097,1961040,36.86
