SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,08-Aug-2025,1065.40,1066.00,1070.00,1040.00,1044.00,1042.80,1053.08,563345,5932.46,21875,262652,46.62
3MINDIA,EQ,08-Aug-2025,32000.00,32000.00,32095.00,31220.00,31605.00,31615.00,31616.15,11161,3528.68,4461,6655,59.63
AADHARHFC,EQ,08-Aug-2025,505.30,508.00,509.15,500.20,500.20,503.80,506.25,473098,2395.07,12642,247477,52.31
AARTIIND,EQ,08-Aug-2025,378.45,379.00,383.45,373.00,374.60,375.10,377.54,798438,3014.42,25901,368028,46.09
AAVAS,EQ,08-Aug-2025,1682.60,1684.70,1723.90,1665.00,1711.00,1711.70,1685.67,240874,4060.35,10708,183861,76.33
ABB,EQ,08-Aug-2025,5118.50,5143.50,5143.50,5005.50,5020.50,5022.00,5074.86,348746,17698.37,43859,186950,53.61
ABBOTINDIA,EQ,08-Aug-2025,32720.00,32720.00,32990.00,32600.00,32700.00,32845.00,32775.67,3019,989.50,1773,1230,40.74
ABCAPITAL,EQ,08-Aug-2025,278.15,278.45,280.15,270.30,271.10,271.80,274.79,2495038,6856.11,29436,762888,30.58
ABDL,EQ,08-Aug-2025,504.25,504.00,505.90,492.40,494.00,496.40,498.33,252531,1258.45,7242,115553,45.76
ABFRL,EQ,08-Aug-2025,76.12,76.12,76.19,73.65,73.98,74.19,74.82,3970094,2970.26,17088,2098083,52.85
ABLBL,EQ,08-Aug-2025,135.43,136.50,137.90,131.50,131.99,132.14,133.92,968473,1296.94,11291,563463,58.18
ABREL,EQ,08-Aug-2025,1873.90,1873.90,1892.90,1848.30,1848.70,1865.90,1878.59,52421,984.78,7019,27692,52.83
ABSLAMC,EQ,08-Aug-2025,855.05,855.05,863.50,845.00,850.00,848.85,851.80,206595,1759.77,14604,128371,62.14
