SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,17-Jun-2025,1169.60,1172.00,1178.60,1140.15,1145.40,1146.20,1155.09,894802,10335.76,48149,499296,55.80
3MINDIA,EQ,17-Jun-2025,29145.00,29240.00,29315.00,28900.00,28925.00,28970.00,29014.30,1917,556.20,944,1003,52.32
AADHARHFC,EQ,17-Jun-2025,443.65,445.50,447.20,441.50,443.00,445.70,445.42,352043,1568.07,14963,262536,74.57
AARTIIND,EQ,17-Jun-2025,463.05,463.15,468.90,454.40,457.15,455.60,461.96,984471,4547.87,24875,247687,25.16
AAVAS,EQ,17-Jun-2025,1874.50,1852.00,1864.50,1818.00,1824.40,1823.30,1832.67,69577,1275.12,10692,30978,44.52
ABB,EQ,17-Jun-2025,6014.00,6040.00,6084.00,6014.00,6044.00,6034.50,6050.92,101944,6168.55,14144,30948,30.36
ABBOTINDIA,EQ,17-Jun-2025,31675.00,31675.00,31845.00,31325.00,31825.00,31800.00,31606.04,14707,4648.30,2030,12583,85.56
ABCAPITAL,EQ,17-Jun-2025,248.75,248.75,255.75,247.02,255.00,255.11,252.89,13086871,33094.86,75123,5466597,41.77
ABDL,EQ,17-Jun-2025,434.00,435.40,442.00,431.70,435.05,434.25,435.76,558919,2435.54,14762,299140,53.52
ABFRL,EQ,17-Jun-2025,74.93,75.00,75.49,74.34,74.57,74.70,74.85,3769952,2821.91,14137,1494521,39.64
ABREL,EQ,17-Jun-2025,2502.10,2499.00,2537.90,2450.00,2450.00,2470.40,2508.27,171867,4310.88,23909,58971,34.31
ABSLAMC,EQ,17-Jun-2025,769.80,775.00,776.00,764.20,769.00,768.80,769.32,166360,1279.84,13776,99579,59.86
ACC,EQ,17-Jun-2025,1872.70,1876.90,1876.90,1855.10,1857.00,1860.70,1866.63,545042,10173.89,29351,297007,54.49
ACE,EQ,17-Jun-2025,1187.70,1196.30,1211.00,1182.00,1187.00,1188.30,1195.63,182684,2184.23,19233,93464,51.16
ACMESOLAR,EQ,17-Jun-2025,243.40,242.00,252.50,240.95,249.00,248.95,247.03,704984,1741.54,12855,415422,58.93
ACUTAAS,EQ,17-Jun-2025,1093.60,1084.10,1108.80,1084.10,1095.40,1096.50,1096.84,134891,1479.54,20427,81480,60.40
ADANIENSOL,EQ,17-Jun-2025,865.70,866.00,867.35,846.05,848.95,848.85,853.45,1247192,10644.18,30485,487693,39.10
ADANIENT,EQ,17-Jun-2025,2544.00,2535.00,2539.60,2479.00,2485.20,2488.50,2499.54,703343,17580.34,34502,254292,36.15
ADANIGREEN,EQ,17-Jun-2025,992.00,992.80,997.50,975.00,977.50,977.50,985.79,1281462,12632.51,39592,446953,34.88
ADANIPORTS,EQ,17-Jun-2025,1400.60,1400.50,1414.80,1384.00,1390.00,1392.30,1397.88,1571621,21969.44,46025,602678,38.35
ADANIPOWER,EQ,17-Jun-2025,562.95,564.55,571.10,557.00,558.60,558.20,562.55,1964035,11048.77,36648,708210,36.06
AEGISLOG,EQ,17-Jun-2025,775.25,780.10,790.00,773.00,784.25,784.30,784.31,269260,2111.83,10279,87548,32.51
AEGISVOPAK,EQ,17-Jun-2025,235.03,239.70,241.73,234.91,237.61,238.69,238.88,525867,1256.20,9010,248941,47.34
AFCONS,EQ,17-Jun-2025,444.15,444.50,448.20,439.35,444.75,445.05,444.69,1095980,4873.76,36792,653656,59.64
AFFLE,EQ,17-Jun-2025,1961.10,1950.00,1960.00,1921.00,1921.00,1941.30,1942.90,206861,4019.09,16331,86111,41.63
AIAENG,EQ,17-Jun-2025,3399.80,3399.80,3425.00,3380.60,3416.60,3405.60,3406.31,52691,1794.82,7176,45154,85.70
