SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,15-Sep-2026,1091.00,1092.00,1092.90,1052.10,1052.10,1052.10,1063.66,896308,9533.64,54476,475769,53.08
3MINDIA,EQ,15-Sep-2026,32710.00,32710.00,32895.00,31500.00,31870.00,31590.00,31962.93,2096,669.94,1381,1260,60.11
AADHARHFC,EQ,15-Sep-2026,456.80,457.00,460.20,444.50,449.25,448.35,448.62,231528,1038.68,14071,116378,50.27
AARTIIND,EQ,15-Sep-2026,492.70,492.70,494.50,466.10,470.50,468.70,477.34,789421,3768.20,34942,430537,54.54
AAVAS,EQ,15-Sep-2026,1275.10,1270.10,1290.60,1262.10,1277.90,1270.30,1278.69,114642,1465.92,13560,63952,55.78
ABB,EQ,15-Sep-2026,7274.00,7268.00,7268.00,7005.00,7005.00,7005.00,7095.16,195095,13842.30,39304,93336,47.84
ABBOTINDIA,EQ,15-Sep-2026,25550.00,25690.00,26245.00,25550.00,26145.00,26125.00,26032.49,10732,2793.81,5288,5633,52.49
ABCAPITAL,EQ,15-Sep-2026,395.00,395.15,396.80,378.80,378.80,378.80,386.07,2529778,9766.63,43358,1275946,50.44
ABDL,EQ,15-Sep-2026,632.50,635.00,644.40,622.00,635.50,631.60,632.53,522432,3304.54,27373,239563,45.86
ABFRL,EQ,15-Sep-2026,50.44,50.35,50.68,48.71,49.50,49.02,49.21,9099306,4478.04,20957,5564423,61.15
ABLBL,EQ,15-Sep-2026,83.61,83.50,85.35,82.71,83.40,82.95,84.04,625654,525.79,9985,339874,54.32
ABREL,EQ,15-Sep-2026,1281.60,1276.20,1281.70,1227.00,1235.80,1232.50,1244.39,197639,2459.40,14731,92103,46.60
ABSLAMC,EQ,15-Sep-2026,1109.90,1102.00,1104.00,1034.00,1035.00,1037.90,1062.86,129497,1376.37,18599,64335,49.68
ACC,EQ,15-Sep-2026,1246.50,1234.90,1280.30,1219.60,1227.00,1225.20,1228.35,205903,2529.20,17828,111703,54.25
ACE,EQ,15-Sep-2026,1129.00,1135.00,1141.50,1105.00,1130.00,1132.10,1128.54,332640,3753.98,25282,169151,50.85
ACMESOLAR,EQ,15-Sep-2026,402.30,402.15,426.15,402.15,418.75,420.40,416.91,5262214,21938.54,101707,2254141,42.84
ACUTAAS,EQ,15-Sep-2026,3383.70,3384.00,3447.60,3232.20,3265.00,3266.20,3326.98,264234,8791.02,47895,116164,43.96
ADANIENSOL,EQ,15-Sep-2026,1373.00,1377.60,1379.80,1337.00,1347.50,1347.50,1355.79,822951,11157.52,33783,347380,42.21
ADANIENT,EQ,15-Sep-2026,3060.00,3080.00,3083.70,2921.30,2928.60,2928.60,2974.19,1783310,53039.00,77398,920830,51.64
ADANIGREEN,EQ,15-Sep-2026,1281.30,1282.30,1294.00,1249.00,1255.00,1255.00,1265.96,980470,12412.34,33211,490785,50.06
ADANIPORTS,EQ,15-Sep-2026,1764.60,1791.40,1791.40,1713.80,1713.80,1713.80,1742.30,1610729,28063.78,60024,921384,57.20
ADANIPOWER,EQ,15-Sep-2026,209.97,211.05,212.00,201.40,202.00,202.00,204.63,14417003,29501.55,137013,6742915,46.77
AEGISLOG,EQ,15-Sep-2026,1353.60,1365.30,1385.00,1320.00,1322.90,1323.50,1350.65,701470,9474.43,37560,269962,38.49
AEGISVOPAK,EQ,15-Sep-2026,295.10,298.40,311.00,292.80,303.50,302.00,303.49,4447657,13498.18,75497,1272685,28.61
AFCONS,EQ,15-Sep-2026,253.80,281.00,304.55,260.25,262.90,262.25,283.83,26501568,75219.46,233701,3962714,14.95
AFFLE,EQ,15-Sep-2026,1567.60,1585.80,1588.90,1534.40,1536.00,1536.40,1559.83,132668,2069.39,17365,66102,49.83
AIAENG,EQ,15-Sep-2026,4096.60,4113.50,4140.00,3886.00,3913.40,3899.30,3971.32,43966,1746.03,16444,23861,54.27
AIIL,EQ,15-Sep-2026,544.35,539.00,539.00,524.20,531.90,529.85,532.20,279515,1487.58,14196,122652,43.88
AJANTPHARM,EQ,15-Sep-2026,3533.40,3555.90,3555.90,3477.10,3505.00,3510.40,3511.69,78118,2743.26,13552,54482,69.74
