SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,15-Sep-2025,1068.80,1059.10,1082.90,1059.00,1078.50,1079.00,1070.02,353507,3782.58,24581,194475,55.01
3MINDIA,EQ,15-Sep-2025,30715.00,30965.00,31035.00,30500.00,30585.00,30575.00,30794.13,2503,770.78,1327,1672,66.80
AADHARHFC,EQ,15-Sep-2025,506.65,507.00,519.95,504.65,519.95,518.80,513.72,591860,3040.50,15157,420394,71.03
AARTIIND,EQ,15-Sep-2025,389.40,391.25,393.80,385.65,389.00,388.90,389.65,637584,2484.36,13412,206138,32.33
AAVAS,EQ,15-Sep-2025,1633.30,1639.90,1685.80,1633.70,1670.00,1670.30,1670.10,233626,3901.78,21706,125838,53.86
ABB,EQ,15-Sep-2025,5248.60,5248.60,5383.30,5241.20,5337.00,5338.80,5339.48,435154,23234.95,55100,163540,37.58
ABBOTINDIA,EQ,15-Sep-2025,30980.00,30900.00,31400.00,30810.00,30885.00,30910.00,31093.04,5878,1827.65,3398,3366,57.26
ABCAPITAL,EQ,15-Sep-2025,291.50,292.40,292.40,286.30,291.00,290.70,289.74,2760338,7997.80,29432,1051941,38.11
ABDL,EQ,15-Sep-2025,545.70,556.00,565.50,548.50,562.15,564.35,559.41,1359396,7604.53,32839,456947,33.61
ABFRL,EQ,15-Sep-2025,88.38,88.58,88.70,87.00,87.13,87.34,87.77,3116780,2735.57,19432,1302820,41.80
ABLBL,EQ,15-Sep-2025,145.48,145.48,145.89,142.84,143.86,143.57,144.12,595211,857.83,12327,356487,59.89
ABREL,EQ,15-Sep-2025,1797.10,1797.10,1875.60,1789.40,1869.90,1866.20,1841.57,213203,3926.28,17194,132580,62.18
ABSLAMC,EQ,15-Sep-2025,847.15,847.90,858.00,837.65,839.95,839.35,845.19,218077,1843.17,15650,132805,60.90
