SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,21-Nov-2025,1142.10,1142.10,1157.30,1121.00,1138.80,1139.70,1138.82,2783024,31693.65,60383,782101,28.10
3MINDIA,EQ,21-Nov-2025,35685.00,35755.00,35760.00,35160.00,35500.00,35455.00,35594.92,8367,2978.23,2044,6658,79.57
AADHARHFC,EQ,21-Nov-2025,485.75,481.20,487.00,480.60,485.00,483.60,482.96,169017,816.28,8128,95108,56.27
AARTIIND,EQ,21-Nov-2025,386.85,386.00,386.85,381.40,383.85,384.75,384.01,415110,1594.07,13785,202772,48.85
AAVAS,EQ,21-Nov-2025,1635.60,1630.00,1639.00,1608.10,1636.20,1632.20,1623.71,52752,856.54,8038,27998,53.07
ABB,EQ,21-Nov-2025,5147.00,5130.00,5132.00,5068.50,5093.50,5092.00,5092.50,195539,9957.83,19628,108384,55.43
ABBOTINDIA,EQ,21-Nov-2025,29585.00,29585.00,29740.00,29215.00,29530.00,29575.00,29484.59,4817,1420.27,2442,2529,52.50
ABCAPITAL,EQ,21-Nov-2025,327.85,327.00,328.90,324.20,325.00,325.65,326.20,2675777,8728.30,47122,1369263,51.17
ABDL,EQ,21-Nov-2025,654.30,649.50,665.50,639.00,649.50,650.75,652.32,655999,4279.21,23217,327770,49.97
ABFRL,EQ,21-Nov-2025,78.38,78.25,78.25,76.18,76.40,76.71,77.04,1719535,1324.70,12439,903598,52.55
ABLBL,EQ,21-Nov-2025,132.23,132.00,132.00,127.71,127.98,127.95,128.82,2323765,2993.51,20409,1475732,63.51
ABREL,EQ,21-Nov-2025,1776.10,1773.60,1779.90,1731.70,1735.70,1741.50,1761.78,70848,1248.19,8784,42140,59.48
ABSLAMC,EQ,21-Nov-2025,744.90,742.00,747.00,727.60,735.70,734.00,737.44,213751,1576.29,16081,123568,57.81
ACC,EQ,21-Nov-2025,1851.40,1855.00,1855.00,1824.30,1828.00,1830.10,1838.18,179113,3292.43,12720,117144,65.40
ACE,EQ,21-Nov-2025,966.30,968.50,970.70,957.00,965.00,960.40,961.45,69107,664.43,7064,41234,59.67
ACMESOLAR,EQ,21-Nov-2025,244.40,242.00,243.15,236.20,238.00,238.05,238.38,828365,1974.69,19816,567696,68.53
ACUTAAS,EQ,21-Nov-2025,1732.40,1725.50,1727.30,1691.90,1695.00,1701.80,1710.67,176324,3016.32,16280,96649,54.81
ADANIENSOL,EQ,21-Nov-2025,993.60,993.35,996.85,972.75,975.00,974.80,982.15,815816,8012.57,59626,427257,52.37
ADANIENT,EQ,21-Nov-2025,2446.10,2450.00,2456.20,2418.00,2419.00,2422.30,2433.91,547541,13326.68,23006,137254,25.07
ADANIGREEN,EQ,21-Nov-2025,1060.00,1060.00,1063.10,1026.00,1031.00,1030.50,1042.70,2075493,21641.25,45347,782113,37.68
ADANIPORTS,EQ,21-Nov-2025,1491.10,1492.00,1492.30,1467.10,1479.30,1479.80,1478.24,1165365,17226.91,45943,514625,44.16
ADANIPOWER,EQ,21-Nov-2025,151.46,151.00,151.19,148.90,149.94,149.12,149.66,9642165,14430.92,64597,4160265,43.15
AEGISLOG,EQ,21-Nov-2025,777.55,776.40,777.45,760.70,763.80,765.20,768.26,222068,1706.06,12586,113312,51.03
AEGISVOPAK,EQ,21-Nov-2025,259.40,261.95,268.20,253.50,257.05,260.85,260.06,976702,2540.00,25409,299552,30.67
AFCONS,EQ,21-Nov-2025,398.60,400.10,401.10,390.00,390.85,390.55,394.52,386979,1526.71,16933,183428,47.40
AFFLE,EQ,21-Nov-2025,1719.00,1719.00,1729.00,1705.00,1716.00,1719.00,1717.04,136320,2340.67,18651,75125,55.11
AIAENG,EQ,21-Nov-2025,3839.60,3839.60,3844.90,3660.50,3685.00,3698.70,3717.73,82996,3085.57,19442,43645,52.59
AIIL,EQ,21-Nov-2025,2705.70,2680.00,2725.10,2651.30,2663.00,2671.60,2697.28,50582,1364.34,7883,26073,51.55
AJANTPHARM,EQ,21-Nov-2025,2510.70,2497.20,2500.00,2465.00,2480.90,2485.70,2483.11,27168,674.61,7147,15288,56.27
