SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,05-Aug-2025,1052.00,1060.00,1072.90,1052.80,1070.10,1065.80,1064.10,497259,5291.35,17387,290202,58.36
3MINDIA,EQ,05-Aug-2025,30560.00,30590.00,30995.00,30250.00,30800.00,30835.00,30581.95,5770,1764.58,2541,3016,52.27
AADHARHFC,EQ,05-Aug-2025,500.10,500.95,503.75,495.05,496.50,499.45,498.86,271958,1356.69,8232,135455,49.81
AARTIIND,EQ,05-Aug-2025,395.10,396.00,398.55,382.20,382.95,383.60,388.27,2095359,8135.69,40434,1087636,51.91
AAVAS,EQ,05-Aug-2025,1708.10,1729.90,1729.90,1696.60,1707.00,1710.00,1707.45,63648,1086.76,12672,30762,48.33
ABB,EQ,05-Aug-2025,5092.50,5070.00,5099.00,5019.50,5086.50,5084.00,5056.53,614211,31057.74,55439,271965,44.28
ABBOTINDIA,EQ,05-Aug-2025,33995.00,33855.00,34100.00,33200.00,33300.00,33255.00,33607.80,7996,2687.28,3794,4892,61.18
ABCAPITAL,EQ,05-Aug-2025,278.45,279.00,284.00,273.00,282.00,282.00,279.80,17513902,49003.75,136221,4937235,28.19
ABDL,EQ,05-Aug-2025,528.90,534.80,539.80,506.70,510.90,509.40,525.64,913167,4800.01,31986,375089,41.08
ABFRL,EQ,05-Aug-2025,75.85,75.90,76.14,74.93,75.30,75.17,75.57,4176892,3156.29,22222,1629348,39.01
ABLBL,EQ,05-Aug-2025,136.82,137.40,138.77,135.25,135.90,135.87,136.68,928916,1269.63,10927,599138,64.50
ABREL,EQ,05-Aug-2025,1935.20,1937.60,1947.60,1902.70,1908.50,1910.00,1918.48,39771,763.00,6043,17742,44.61
ABSLAMC,EQ,05-Aug-2025,863.75,863.80,879.00,851.05,857.80,860.30,867.04,269920,2340.32,27157,137230,50.84
ACC,EQ,05-Aug-2025,1790.20,1795.00,1807.40,1782.00,1805.70,1801.80,1795.84,385093,6915.65,23906,188293,48.90
ACE,EQ,05-Aug-2025,1105.10,1115.00,1115.00,1083.60,1097.00,1093.60,1096.91,115677,1268.87,13482,55797,48.24
ACMESOLAR,EQ,05-Aug-2025,276.55,278.00,279.85,271.00,271.50,271.90,274.94,462267,1270.97,10145,201720,43.64
ACUTAAS,EQ,05-Aug-2025,1324.20,1334.00,1350.50,1305.30,1331.20,1342.10,1331.04,347063,4619.54,26242,176513,50.86
ADANIENSOL,EQ,05-Aug-2025,799.55,803.20,804.70,782.10,802.95,802.05,794.84,1100031,8743.50,30230,426296,38.75
ADANIENT,EQ,05-Aug-2025,2363.60,2370.00,2370.00,2316.00,2333.00,2328.20,2333.43,576742,13457.86,36761,167468,29.04
ADANIGREEN,EQ,05-Aug-2025,989.80,993.00,996.40,965.20,973.00,971.75,977.72,1365079,13346.66,38003,450468,33.00
ADANIPORTS,EQ,05-Aug-2025,1388.90,1392.00,1394.20,1346.00,1361.90,1358.10,1371.87,3000067,41156.99,107444,674007,22.47
ADANIPOWER,EQ,05-Aug-2025,584.00,584.00,584.10,575.80,578.60,579.50,579.05,1519871,8800.76,30825,456268,30.02
AEGISLOG,EQ,05-Aug-2025,731.95,734.00,736.30,715.75,721.25,721.25,724.29,141871,1027.55,9730,54975,38.75
AEGISVOPAK,EQ,05-Aug-2025,251.81,254.30,258.74,244.00,247.00,246.53,250.26,658041,1646.80,30561,246408,37.45
AFCONS,EQ,05-Aug-2025,405.70,405.70,410.70,404.45,407.55,407.55,408.37,429524,1754.06,22890,195675,45.56
AFFLE,EQ,05-Aug-2025,1913.80,1911.90,1969.90,1905.60,1960.00,1958.80,1954.46,402502,7866.75,55899,260373,64.69
AIAENG,EQ,05-Aug-2025,3069.30,3090.00,3153.90,3066.00,3150.00,3142.00,3125.13,48085,1502.72,15418,28900,60.10
AIIL,EQ,05-Aug-2025,2793.20,2790.00,2897.90,2776.10,2876.90,2876.20,2829.25,177069,5009.72,15310,49040,27.70
AJANTPHARM,EQ,05-Aug-2025,2636.30,2649.50,2653.90,2615.00,2629.00,2635.80,2637.93,39533,1042.85,8958,17754,44.91
ALKEM,EQ,05-Aug-2025,4902.50,4892.00,4932.00,4853.00,4905.00,4921.00,4903.53,29316,1437.52,8116,8051,27.46
AMBER,EQ,05-Aug-2025,7960.00,8050.00,8054.50,7825.50,7899.00,7891.50,7909.35,198943,15735.10,33029,63612,31.97
AMBUJACEM,EQ,05-Aug-2025,605.25,606.00,607.95,598.70,602.70,602.70,602.43,795422,4791.82,20882,304175,38.24
ANANDRATHI,EQ,05-Aug-2025,2649.30,2650.00,2690.00,2627.00,2637.40,2637.70,2645.30,65961,1744.87,9983,29162,44.21
ANANTRAJ,EQ,05-Aug-2025,562.45,564.40,573.60,557.00,559.50,559.55,564.18,1774301,10010.27,41670,575415,32.43
ANGELONE,EQ,05-Aug-2025,2627.60,2640.00,2668.60,2552.00,2598.00,2601.30,2609.54,1020665,26634.71,64396,241915,23.70
ANTHEM,EQ,05-Aug-2025,752.30,758.40,762.00,734.00,739.00,736.70,745.79,627833,4682.30,23701,294097,46.84
ANURAS,EQ,05-Aug-2025,1128.90,1129.50,1150.10,1111.60,1150.00,1143.80,1133.55,92112,1044.13,7175,52837,57.36
APARINDS,EQ,05-Aug-2025,8965.00,8962.50,9079.50,8880.00,8948.00,8949.50,8967.85,63694,5711.98,16056,20244,31.78
APLAPOLLO,EQ,05-Aug-2025,1586.40,1586.40,1633.10,1585.50,1612.20,1603.50,1613.74,1596613,25765.22,56054,874706,54.79
APOLLOHOSP,EQ,05-Aug-2025,7308.00,7312.00,7342.00,7235.50,7260.00,7274.00,7281.04,282791,20590.14,40213,183714,64.96
APOLLOTYRE,EQ,05-Aug-2025,441.45,442.30,446.15,438.75,442.90,439.85,441.35,256491,1132.03,13733,74309,28.97
APTUS,EQ,05-Aug-2025,350.55,351.90,352.95,340.50,343.05,342.80,346.23,1567328,5426.59,56838,1015296,64.78
ARE&M,EQ,05-Aug-2025,957.60,959.00,969.80,945.15,950.00,951.55,954.03,418082,3988.62,27631,212104,50.73
ASAHIINDIA,EQ,05-Aug-2025,830.20,832.95,852.25,820.70,839.00,839.55,834.18,356858,2976.85,36957,58070,16.27
ASHOKLEY,EQ,05-Aug-2025,122.60,122.60,122.98,121.30,121.83,121.97,122.12,5769803,7046.20,47442,3758771,65.15
ASIANPAINT,EQ,05-Aug-2025,2449.80,2461.90,2463.70,2409.10,2434.90,2436.80,2432.86,659094,16034.80,43105,316105,47.96
ASTERDM,EQ,05-Aug-2025,585.95,585.10,604.00,582.40,600.00,600.35,597.92,948586,5671.75,32668,564948,59.56
ASTRAL,EQ,05-Aug-2025,1428.50,1428.90,1434.40,1412.00,1427.00,1427.00,1421.56,451543,6418.94,26896,270392,59.88
ATGL,EQ,05-Aug-2025,606.10,604.00,608.00,593.70,596.70,595.85,599.19,464528,2783.42,18868,176970,38.10
ATHERENERG,EQ,05-Aug-2025,395.95,400.95,410.00,380.75,391.50,391.75,391.58,5442351,21311.01,126899,1006696,18.50
ATUL,EQ,05-Aug-2025,6579.50,6585.00,6694.00,6507.00,6677.00,6679.00,6622.14,20179,1336.28,5350,9459,46.88
AUBANK,EQ,05-Aug-2025,752.25,754.00,755.85,739.50,742.95,742.65,743.95,1593070,11851.68,50055,1025659,64.38
AUROPHARMA,EQ,05-Aug-2025,1090.40,1073.10,1109.40,1060.90,1079.30,1079.30,1077.81,2733423,29461.19,81357,975599,35.69
AWL,EQ,05-Aug-2025,257.30,257.75,259.15,252.55,253.20,253.50,254.22,994237,2527.59,18618,571972,57.53
AXISBANK,EQ,05-Aug-2025,1068.60,1068.00,1079.90,1062.50,1071.10,1070.80,1071.38,5318081,56976.71,128312,3433117,64.56
BAJAJ-AUTO,EQ,05-Aug-2025,8187.50,8176.00,8236.50,8130.00,8221.00,8230.50,8187.85,194083,15891.23,27185,100793,51.93
BAJAJFINSV,EQ,05-Aug-2025,1933.60,1930.10,1942.70,1916.00,1942.00,1939.40,1926.81,1101680,21227.33,65968,576319,52.31
BAJAJHFL,EQ,05-Aug-2025,114.14,114.00,114.84,113.91,114.24,114.23,114.23,2045957,2337.02,19932,1091108,53.33
BAJAJHLDNG,EQ,05-Aug-2025,13899.00,13964.00,13987.00,13800.00,13853.00,13861.00,13870.16,22438,3112.19,7496,10588,47.19
BAJFINANCE,EQ,05-Aug-2025,885.30,889.00,893.60,882.40,892.30,891.90,888.57,4446791,39512.70,103982,2540318,57.13
BALKRISIND,EQ,05-Aug-2025,2579.00,2580.00,2585.80,2510.60,2536.50,2545.10,2536.82,532752,13514.96,50571,382575,71.81
BALRAMCHIN,EQ,05-Aug-2025,570.45,571.45,574.45,560.45,569.00,569.05,566.53,125109,708.78,5190,56432,45.11
BANDHANBNK,EQ,05-Aug-2025,168.03,168.03,168.89,164.78,166.29,165.89,166.26,3028618,5035.46,27625,1033991,34.14
BANKBARODA,EQ,05-Aug-2025,241.17,240.00,242.27,239.50,240.88,240.65,240.84,2784149,6705.35,24351,972782,34.94
BANKINDIA,EQ,05-Aug-2025,111.69,111.65,112.12,110.22,110.91,110.72,111.20,3565443,3964.91,23523,1606986,45.07
BATAINDIA,EQ,05-Aug-2025,1186.20,1189.80,1190.10,1181.00,1188.80,1186.80,1185.57,39450,467.71,3804,22177,56.22
BAYERCROP,EQ,05-Aug-2025,6251.00,6298.50,6325.00,6210.50,6304.50,6281.00,6267.25,32963,2065.87,7498,22249,67.50
BBTC,EQ,05-Aug-2025,1894.70,1885.00,1897.90,1856.00,1862.60,1861.60,1868.77,31788,594.05,6429,19312,60.75
BDL,EQ,05-Aug-2025,1587.70,1590.00,1607.70,1550.00,1586.40,1586.60,1578.04,1611048,25422.99,64002,272598,16.92
BEL,EQ,05-Aug-2025,389.55,390.00,390.25,383.35,386.60,386.65,386.05,13482710,52050.67,132167,7258597,53.84
BELRISE,EQ,05-Aug-2025,143.15,143.20,145.17,135.88,136.96,136.36,138.97,14609854,20303.84,72314,6426575,43.99
BEML,EQ,05-Aug-2025,3984.70,4039.00,4059.00,3960.50,3978.00,3995.30,4006.08,375184,15030.16,40414,70840,18.88
BERGEPAINT,EQ,05-Aug-2025,570.00,568.35,579.35,558.20,570.95,571.70,569.48,775885,4418.47,40375,211818,27.30
BHARATFORG,EQ,05-Aug-2025,1177.40,1175.00,1177.70,1151.60,1163.60,1160.50,1160.84,384753,4466.37,23824,114493,29.76
BHARTIARTL,EQ,05-Aug-2025,1914.60,1920.00,1937.60,1912.10,1930.30,1931.80,1928.92,5167672,99680.11,142478,3842143,74.35
BHARTIHEXA,EQ,05-Aug-2025,1859.00,1859.00,1876.90,1833.50,1855.40,1847.30,1863.16,338027,6297.97,25409,244290,72.27
BHEL,EQ,05-Aug-2025,241.43,243.01,249.00,243.00,248.50,248.25,246.58,16107703,39717.70,125462,5747011,35.68
BIKAJI,EQ,05-Aug-2025,745.15,746.00,752.00,734.45,743.00,738.30,739.13,287989,2128.63,7987,230249,79.95
BIOCON,EQ,05-Aug-2025,382.40,383.00,386.80,370.65,373.00,372.35,374.89,3095425,11604.49,41279,1275755,41.21
BLS,EQ,05-Aug-2025,384.40,389.00,402.80,381.15,398.10,399.55,395.21,8743906,34557.00,104109,2602151,29.76
BLUEDART,EQ,05-Aug-2025,5798.00,5840.00,5847.50,5763.50,5795.00,5794.00,5800.09,33277,1930.09,5042,24178,72.66
