SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,11-Sep-2026,1094.90,1089.70,1098.30,1065.60,1091.00,1091.00,1086.56,835305,9076.11,52412,413109,53.91
3MINDIA,EQ,11-Sep-2026,32800.00,32410.00,32865.00,32400.00,32595.00,32710.00,32640.29,1598,521.59,815,637,49.65
AADHARHFC,EQ,11-Sep-2026,462.70,460.50,460.75,452.00,456.80,456.80,455.55,197994,901.97,10557,92755,53.63
AARTIIND,EQ,11-Sep-2026,504.05,503.00,503.00,490.05,492.65,492.70,492.99,592348,2920.20,28140,268375,55.29
AAVAS,EQ,11-Sep-2026,1286.10,1282.30,1284.90,1256.60,1271.50,1275.10,1276.59,59394,758.22,16146,31509,61.50
ABB,EQ,11-Sep-2026,7329.00,7294.00,7324.00,7173.00,7274.00,7274.00,7261.68,192422,13973.07,26975,86043,49.70
ABBOTINDIA,EQ,11-Sep-2026,25260.00,25260.00,25635.00,25135.00,25540.00,25550.00,25323.45,9615,2434.85,3960,4602,54.70
ABCAPITAL,EQ,11-Sep-2026,400.00,395.00,396.20,391.00,395.00,395.00,393.67,1630117,6417.26,39307,646243,44.20
ABDL,EQ,11-Sep-2026,611.45,601.00,636.90,599.00,636.00,632.50,622.47,563681,3508.73,19446,233578,55.22
ABFRL,EQ,11-Sep-2026,50.89,50.50,50.65,49.40,50.50,50.44,50.00,4118000,2058.84,20863,1631692,42.97
ABLBL,EQ,11-Sep-2026,84.00,83.56,83.94,82.60,83.52,83.61,83.46,401584,335.15,4126,226119,64.91
ABREL,EQ,11-Sep-2026,1337.40,1315.10,1315.20,1276.00,1280.00,1281.60,1286.36,346175,4453.06,23293,181665,57.66
