SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,16-Jun-2026,1130.80,1143.20,1165.10,1130.30,1132.00,1133.60,1147.32,1168609,13407.69,54765,479917,41.07
3MINDIA,EQ,16-Jun-2026,31665.00,31690.00,32615.00,31435.00,32445.00,32300.00,32220.68,4732,1524.68,3105,1747,36.92
AADHARHFC,EQ,16-Jun-2026,488.95,493.30,496.00,482.05,483.00,485.00,489.26,387503,1895.89,16325,241823,62.41
AARTIIND,EQ,16-Jun-2026,498.15,495.55,502.00,482.50,495.90,496.70,491.85,3795978,18670.46,72922,628771,16.56
AAVAS,EQ,16-Jun-2026,1405.20,1395.10,1420.00,1386.00,1399.90,1393.50,1399.36,64358,900.60,8058,34941,54.29
ABB,EQ,16-Jun-2026,6922.50,6955.00,7079.50,6939.00,7010.00,7021.00,7018.81,366666,25735.57,25220,183908,50.16
ABBOTINDIA,EQ,16-Jun-2026,26255.00,26375.00,26495.00,25830.00,26125.00,26100.00,26079.88,10005,2609.29,6519,5172,51.69
ABCAPITAL,EQ,16-Jun-2026,368.20,368.00,375.95,366.90,372.80,373.80,372.63,3343325,12458.33,47759,1746114,52.23
ABDL,EQ,16-Jun-2026,627.85,629.50,634.80,620.50,629.95,629.75,628.02,245552,1542.11,12078,95162,38.75
ABFRL,EQ,16-Jun-2026,61.04,61.40,61.40,60.51,60.99,60.97,60.99,3340877,2037.67,18813,1919784,57.46
ABLBL,EQ,16-Jun-2026,100.12,100.97,102.30,99.67,100.90,100.71,100.64,607274,611.14,6857,289026,47.59
ABREL,EQ,16-Jun-2026,1240.00,1245.00,1320.00,1245.00,1318.00,1315.70,1302.27,638373,8313.31,40635,160304,25.11
ABSLAMC,EQ,16-Jun-2026,1146.10,1156.40,1167.60,1117.00,1120.40,1120.60,1139.94,350182,3991.87,28716,172430,49.24
ACC,EQ,16-Jun-2026,1356.40,1360.00,1361.30,1345.00,1353.00,1349.00,1352.90,94705,1281.27,9421,45670,48.22
