SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,16-Jul-2026,1098.60,1106.10,1107.50,1065.60,1085.00,1081.30,1078.58,1542092,16632.66,48088,784942,50.90
3MINDIA,EQ,16-Jul-2026,35930.00,35900.00,36395.00,35330.00,35450.00,35445.00,35809.76,5146,1842.77,2264,2204,42.83
AADHARHFC,EQ,16-Jul-2026,513.75,516.90,522.00,511.20,515.80,514.95,516.77,236893,1224.18,17380,115649,48.82
AARTIIND,EQ,16-Jul-2026,500.70,502.00,506.55,497.25,504.25,504.75,502.78,1116370,5612.83,31289,427395,38.28
AAVAS,EQ,16-Jul-2026,1500.90,1493.40,1505.80,1476.90,1503.20,1500.80,1493.82,32468,485.01,7322,16986,52.32
ABB,EQ,16-Jul-2026,7204.50,7210.50,7924.50,7191.00,7655.50,7667.50,7724.65,2577801,199126.16,212551,698545,27.10
ABBOTINDIA,EQ,16-Jul-2026,27640.00,27750.00,27930.00,27550.00,27865.00,27870.00,27791.18,8282,2301.67,4025,4236,51.15
ABCAPITAL,EQ,16-Jul-2026,404.30,404.00,405.00,398.40,399.95,399.70,401.05,1855517,7441.52,22588,889688,47.95
ABDL,EQ,16-Jul-2026,620.45,623.95,637.00,615.00,631.35,628.80,625.00,393642,2460.27,16939,198026,50.31
ABFRL,EQ,16-Jul-2026,59.26,59.42,59.80,58.51,58.78,58.68,58.99,2132400,1257.97,12574,1110769,52.09
ABLBL,EQ,16-Jul-2026,96.92,97.00,97.66,95.10,95.21,95.43,96.01,473132,454.28,7726,279697,59.12
ABREL,EQ,16-Jul-2026,1426.60,1435.00,1464.50,1407.00,1450.90,1456.60,1444.19,243677,3519.15,17123,102874,42.22
ABSLAMC,EQ,16-Jul-2026,1149.10,1153.90,1156.30,1128.00,1131.00,1132.10,1137.87,174306,1983.38,15237,104388,59.89
ACC,EQ,16-Jul-2026,1383.20,1390.00,1393.20,1370.20,1373.00,1373.30,1378.77,122081,1683.22,10981,63042,51.64
ACE,EQ,16-Jul-2026,1004.40,1007.50,1012.10,991.70,1001.10,1003.70,1002.22,197194,1976.33,17231,95709,48.54
ACMESOLAR,EQ,16-Jul-2026,392.15,396.00,397.50,387.10,394.20,394.00,393.51,1611990,6343.38,38143,715803,44.40
ACUTAAS,EQ,16-Jul-2026,3546.90,3551.40,3631.70,3491.00,3601.00,3583.80,3562.75,311654,11103.44,32164,152714,49.00
ADANIENSOL,EQ,16-Jul-2026,1678.00,1689.10,1744.00,1685.60,1690.00,1689.50,1715.45,2839672,48713.02,70634,917015,32.29
ADANIENT,EQ,16-Jul-2026,3150.60,3167.60,3190.00,3140.10,3146.00,3151.40,3159.16,1151243,36369.56,49815,559262,48.58
ADANIGREEN,EQ,16-Jul-2026,1555.40,1565.00,1585.80,1540.70,1543.00,1543.70,1560.93,2128635,33226.52,52777,584200,27.44
ADANIPORTS,EQ,16-Jul-2026,1829.10,1828.50,1859.70,1817.50,1826.70,1826.40,1838.68,1952268,35896.00,65699,993814,50.91
ADANIPOWER,EQ,16-Jul-2026,218.97,222.00,222.20,216.12,216.68,216.57,219.19,40710986,89233.27,170987,17757064,43.62
