SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,02-Sep-2026,1165.60,1156.40,1181.30,1128.60,1181.30,1181.30,1148.39,666823,7657.75,29892,356593,53.48
3MINDIA,EQ,02-Sep-2026,33315.00,33205.00,33290.00,32805.00,32805.00,32895.00,32926.76,1858,611.78,1240,1164,62.65
AADHARHFC,EQ,02-Sep-2026,476.45,478.50,478.50,465.00,476.00,475.40,474.02,240290,1139.03,14622,142844,59.45
AARTIIND,EQ,02-Sep-2026,524.85,520.00,520.90,503.05,505.85,505.20,510.20,917705,4682.13,30622,473138,51.56
AAVAS,EQ,02-Sep-2026,1248.40,1248.50,1287.60,1234.20,1254.40,1258.70,1259.50,229811,2894.46,31542,98749,42.97
ABB,EQ,02-Sep-2026,7396.00,7348.50,7447.50,7258.00,7447.50,7447.50,7344.95,163580,12014.87,24294,81884,50.06
ABBOTINDIA,EQ,02-Sep-2026,26135.00,26185.00,26265.00,25810.00,26095.00,26045.00,26062.65,7827,2039.92,3968,4046,51.69
ABCAPITAL,EQ,02-Sep-2026,394.45,390.00,397.05,385.10,397.05,397.05,392.65,4883439,19174.83,42390,2810866,57.56
ABDL,EQ,02-Sep-2026,617.20,614.00,614.90,603.35,604.05,604.40,608.47,125467,763.43,7666,61226,48.80
ABFRL,EQ,02-Sep-2026,51.10,51.10,51.29,50.20,50.75,50.47,50.70,4428051,2245.15,20145,2092206,47.25
ABLBL,EQ,02-Sep-2026,85.33,84.60,84.70,82.61,83.00,82.78,83.20,860340,715.80,12643,537695,62.50
ABREL,EQ,02-Sep-2026,1357.00,1350.30,1350.30,1318.70,1335.60,1331.10,1333.71,84555,1127.72,7680,45090,53.33
ABSLAMC,EQ,02-Sep-2026,1029.10,1025.30,1036.40,1007.50,1036.40,1022.00,1020.18,398572,4066.16,13309,320241,80.35
ACC,EQ,02-Sep-2026,1272.30,1271.00,1272.20,1252.90,1267.00,1266.60,1266.15,146429,1854.00,13465,83638,57.12
ACE,EQ,02-Sep-2026,1093.80,1087.00,1099.90,1073.80,1097.20,1090.90,1086.25,159180,1729.10,13346,66878,42.01
ACMESOLAR,EQ,02-Sep-2026,403.70,395.00,411.15,391.10,397.90,398.25,400.84,2449655,9819.28,106139,1028586,41.99
ACUTAAS,EQ,02-Sep-2026,3174.30,3161.10,3195.60,3120.00,3147.50,3134.90,3144.87,190272,5983.81,23108,117483,61.74
ADANIENSOL,EQ,02-Sep-2026,1382.00,1374.60,1401.00,1348.00,1396.60,1396.60,1377.94,4214587,58074.49,106245,2048674,48.61
ADANIENT,EQ,02-Sep-2026,2863.90,2859.80,2905.00,2830.50,2891.80,2891.80,2879.02,1642492,47287.69,80452,646254,39.35
ADANIGREEN,EQ,02-Sep-2026,1265.00,1244.00,1303.00,1236.40,1296.00,1296.00,1281.24,2634560,33755.06,68860,777377,29.51
ADANIPORTS,EQ,02-Sep-2026,1647.50,1637.10,1676.70,1632.10,1672.70,1672.70,1663.49,2338937,38907.90,71148,1059507,45.30
ADANIPOWER,EQ,02-Sep-2026,204.36,202.59,207.70,200.12,207.70,207.70,205.09,18174608,37274.13,95985,5571900,30.66
AEGISLOG,EQ,02-Sep-2026,1219.30,1202.00,1252.90,1200.00,1247.70,1241.80,1227.00,722924,8870.30,37358,282474,39.07
AEGISVOPAK,EQ,02-Sep-2026,270.10,268.45,288.30,266.30,286.50,286.30,281.60,3128778,8810.60,40284,963610,30.80
AFCONS,EQ,02-Sep-2026,285.25,282.05,286.25,280.50,285.50,285.10,283.68,402500,1141.80,6552,249497,61.99
AFFLE,EQ,02-Sep-2026,1565.10,1561.00,1561.00,1509.00,1518.00,1517.90,1520.26,443298,6739.28,33661,277454,62.59
AIAENG,EQ,02-Sep-2026,4243.20,4243.20,4260.00,4141.00,4180.00,4159.70,4168.17,51399,2142.40,13184,33470,65.12
AIIL,EQ,02-Sep-2026,539.30,538.00,541.05,504.85,509.00,507.45,516.43,1027128,5304.43,26257,553301,53.87
AJANTPHARM,EQ,02-Sep-2026,3504.80,3504.80,3544.00,3425.00,3475.00,3481.70,3456.37,99445,3437.18,16246,58647,58.97
ALKEM,EQ,02-Sep-2026,5300.00,5280.00,5289.50,5187.50,5210.00,5210.00,5223.34,218220,11398.38,20518,151526,69.44
AMBER,EQ,02-Sep-2026,7508.00,7470.00,7482.50,7281.50,7415.00,7415.00,7381.20,174407,12873.34,19444,46362,26.58
