SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,06-Feb-2026,1140.80,1132.00,1135.00,1102.00,1113.90,1113.90,1113.12,561036,6245.02,26196,305086,54.38
3MINDIA,EQ,06-Feb-2026,35450.00,35375.00,35375.00,34925.00,35000.00,35190.00,35184.35,4542,1598.07,1455,3430,75.52
AADHARHFC,EQ,06-Feb-2026,472.55,471.90,475.60,471.90,473.85,474.70,474.22,325975,1545.84,10266,242239,74.31
AARTIIND,EQ,06-Feb-2026,453.60,451.20,452.85,437.55,440.30,440.95,442.45,1339511,5926.67,33069,484763,36.19
AAVAS,EQ,06-Feb-2026,1379.50,1380.00,1388.20,1277.10,1302.10,1301.40,1308.15,1086561,14213.84,66929,518346,47.71
ABB,EQ,06-Feb-2026,5770.00,5769.00,5845.00,5726.50,5800.00,5816.00,5800.23,304093,17638.08,33044,92602,30.45
ABBOTINDIA,EQ,06-Feb-2026,27215.00,27200.00,27415.00,26915.00,27285.00,27365.00,27165.59,4095,1112.43,2762,2491,60.83
ABCAPITAL,EQ,06-Feb-2026,344.65,344.00,349.30,335.30,347.30,347.75,342.18,4235574,14493.42,51838,1702654,40.20
ABDL,EQ,06-Feb-2026,514.95,510.00,518.00,506.00,510.65,514.75,512.08,160684,822.83,7271,75185,46.79
ABFRL,EQ,06-Feb-2026,70.89,69.47,69.47,66.45,68.73,68.82,67.73,7387683,5003.78,35284,2214951,29.98
ABLBL,EQ,06-Feb-2026,114.09,114.00,114.00,109.74,111.26,111.18,111.25,829189,922.48,9225,358096,43.19
ABREL,EQ,06-Feb-2026,1303.50,1302.90,1382.70,1278.30,1342.40,1351.90,1340.61,641122,8594.94,44177,140923,21.98
ABSLAMC,EQ,06-Feb-2026,809.75,808.95,818.00,798.55,812.05,813.00,809.53,144525,1169.97,12225,75954,52.55
ACC,EQ,06-Feb-2026,1676.20,1675.00,1689.60,1652.50,1673.00,1667.40,1665.08,124609,2074.84,10401,36497,29.29
ACE,EQ,06-Feb-2026,895.20,897.00,930.00,883.65,918.00,919.45,913.37,345866,3159.05,20468,141579,40.93
ACMESOLAR,EQ,06-Feb-2026,227.11,227.11,227.11,220.20,221.95,221.59,223.49,292514,653.75,8237,114815,39.25
ACUTAAS,EQ,06-Feb-2026,1980.50,1985.00,2010.00,1950.10,1975.00,1986.90,1989.23,304904,6065.23,23519,159128,52.19
