SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,10-Sep-2025,1043.90,1043.90,1082.40,1043.60,1076.20,1078.00,1068.03,1184367,12649.44,47355,678641,57.30
3MINDIA,EQ,10-Sep-2025,30830.00,31090.00,31115.00,30400.00,30595.00,30565.00,30787.43,4067,1252.12,2318,2112,51.93
AADHARHFC,EQ,10-Sep-2025,512.40,515.00,522.40,513.40,517.95,517.80,518.15,291837,1512.15,16990,171428,58.74
AARTIIND,EQ,10-Sep-2025,388.00,389.00,396.60,387.05,390.00,388.90,392.04,638993,2505.13,17541,251456,39.35
AAVAS,EQ,10-Sep-2025,1589.20,1589.20,1604.00,1580.80,1599.10,1599.70,1596.72,174692,2789.34,15514,130700,74.82
ABB,EQ,10-Sep-2025,5131.90,5129.80,5195.00,5121.00,5175.00,5161.90,5173.55,184147,9526.94,20458,109144,59.27
ABBOTINDIA,EQ,10-Sep-2025,30630.00,30825.00,31400.00,30555.00,30890.00,31255.00,31041.59,20209,6273.19,6708,13068,64.66
ABCAPITAL,EQ,10-Sep-2025,289.70,289.40,292.10,286.55,288.00,287.65,289.04,3230278,9336.65,51415,1486676,46.02
ABDL,EQ,10-Sep-2025,506.50,511.55,515.10,505.10,509.00,508.35,508.19,171485,871.46,7206,80111,46.72
ABFRL,EQ,10-Sep-2025,91.08,91.20,91.35,87.90,88.95,88.82,89.22,8689521,7753.01,36371,3493875,40.21
ABLBL,EQ,10-Sep-2025,149.15,149.70,150.95,144.70,145.70,145.21,146.29,1074489,1571.83,12643,744056,69.25
ABREL,EQ,10-Sep-2025,1780.50,1785.00,1813.10,1785.00,1790.00,1793.60,1797.06,50447,906.56,7366,24576,48.72
ABSLAMC,EQ,10-Sep-2025,847.65,858.00,881.60,856.00,865.00,866.55,868.32,633819,5503.61,46216,386383,60.96
ACC,EQ,10-Sep-2025,1850.20,1850.90,1858.00,1843.50,1850.40,1848.80,1849.67,146805,2715.41,10497,94688,64.50
ACE,EQ,10-Sep-2025,1143.40,1143.40,1155.00,1120.00,1128.00,1125.90,1135.61,606253,6884.65,34630,209776,34.60
ACMESOLAR,EQ,10-Sep-2025,300.25,301.70,306.70,297.75,302.35,302.35,302.30,1097234,3316.92,20747,450824,41.09
ACUTAAS,EQ,10-Sep-2025,1503.90,1498.10,1509.40,1453.60,1465.90,1458.30,1473.08,318344,4689.48,25995,203539,63.94
ADANIENSOL,EQ,10-Sep-2025,794.15,794.15,816.55,792.05,810.50,811.75,807.93,1040743,8408.46,35115,411689,39.56
ADANIENT,EQ,10-Sep-2025,2311.60,2330.00,2345.90,2325.10,2340.80,2340.20,2337.73,390490,9128.61,26122,118861,30.44
ADANIGREEN,EQ,10-Sep-2025,943.70,946.50,973.00,945.80,965.50,963.35,964.49,1995294,19244.41,51051,413395,20.72
ADANIPORTS,EQ,10-Sep-2025,1380.90,1400.00,1404.90,1385.00,1389.00,1389.10,1392.82,2553605,35567.23,84546,1413925,55.37
ADANIPOWER,EQ,10-Sep-2025,643.65,647.00,658.55,632.50,635.00,634.45,648.68,6355659,41227.67,84829,2031890,31.97
AEGISLOG,EQ,10-Sep-2025,702.00,700.05,708.40,700.00,702.10,701.90,702.67,160327,1126.57,11408,83831,52.29
AEGISVOPAK,EQ,10-Sep-2025,243.46,246.95,254.80,240.92,249.27,249.86,247.06,713667,1763.21,17852,269269,37.73
AFCONS,EQ,10-Sep-2025,438.55,440.00,451.20,440.00,447.00,447.10,446.63,711156,3176.22,23180,412962,58.07
AFFLE,EQ,10-Sep-2025,2070.20,2090.00,2093.90,2014.70,2040.00,2028.40,2061.04,394621,8133.31,35778,164385,41.66
AIAENG,EQ,10-Sep-2025,3033.30,3033.30,3091.90,3033.30,3054.00,3062.20,3061.81,65941,2018.99,9241,50244,76.20
AIIL,EQ,10-Sep-2025,3111.30,3130.00,3158.40,3081.30,3116.10,3113.40,3115.47,59133,1842.27,9942,30930,52.31
AJANTPHARM,EQ,10-Sep-2025,2561.30,2585.30,2604.80,2560.10,2585.10,2593.80,2588.91,33869,876.84,8493,18521,54.68
ALKEM,EQ,10-Sep-2025,5336.00,5359.50,5400.00,5298.00,5320.50,5320.50,5329.67,190853,10171.83,18313,138816,72.73
AMBER,EQ,10-Sep-2025,7817.00,7800.00,7882.00,7741.00,7861.50,7869.00,7826.68,298723,23380.11,32080,103287,34.58
AMBUJACEM,EQ,10-Sep-2025,567.60,570.00,572.60,566.40,567.00,566.85,568.40,1629387,9261.40,31911,1119366,68.70
ANANDRATHI,EQ,10-Sep-2025,2926.80,2951.00,2973.10,2900.00,2922.00,2930.70,2935.31,103551,3039.55,16008,51506,49.74
ANANTRAJ,EQ,10-Sep-2025,518.65,520.50,539.20,520.50,535.00,532.85,531.37,1168470,6208.90,31051,432431,37.01
ANGELONE,EQ,10-Sep-2025,2336.00,2350.00,2375.00,2273.20,2338.00,2336.60,2331.59,814113,18981.81,42897,159216,19.56
ANTHEM,EQ,10-Sep-2025,818.90,820.00,832.20,812.50,815.80,815.20,821.63,349715,2873.37,18767,159973,45.74
ANURAS,EQ,10-Sep-2025,1081.80,1086.00,1104.90,1077.00,1093.60,1097.00,1089.27,406843,4431.61,13552,255595,62.82
APARINDS,EQ,10-Sep-2025,7949.50,7981.50,8530.00,7981.50,8469.00,8493.00,8362.91,322369,26959.42,60183,110947,34.42
APLAPOLLO,EQ,10-Sep-2025,1694.90,1703.90,1710.50,1680.00,1691.60,1695.70,1694.81,440991,7473.94,30995,269301,61.07
APOLLOHOSP,EQ,10-Sep-2025,7825.50,7805.00,7939.00,7805.00,7939.00,7929.00,7887.14,337313,26604.35,40545,240567,71.32
APOLLOTYRE,EQ,10-Sep-2025,481.40,483.50,483.90,473.10,480.00,479.55,478.17,875353,4185.65,23156,378312,43.22
APTUS,EQ,10-Sep-2025,348.45,349.75,349.75,339.65,340.35,340.70,342.34,2370598,8115.60,37066,1512004,63.78
ARE&M,EQ,10-Sep-2025,1022.45,1030.00,1037.90,1021.80,1035.00,1034.45,1031.19,501713,5173.61,26640,277559,55.32
ASAHIINDIA,EQ,10-Sep-2025,875.70,876.85,885.00,855.35,860.00,859.10,872.48,339708,2963.89,23565,74595,21.96
ASHOKLEY,EQ,10-Sep-2025,135.06,135.98,136.13,132.72,133.80,134.01,133.87,15726944,21053.72,110818,7420470,47.18
ASIANPAINT,EQ,10-Sep-2025,2537.30,2537.30,2555.00,2525.10,2541.00,2543.30,2538.02,520584,13212.51,32637,324140,62.26
ASTERDM,EQ,10-Sep-2025,641.00,647.00,649.00,638.00,639.00,642.35,643.89,486846,3134.74,27981,309041,63.48
ASTRAL,EQ,10-Sep-2025,1462.00,1489.00,1493.30,1433.10,1437.00,1438.40,1453.56,1188661,17277.95,40242,591682,49.78
ATGL,EQ,10-Sep-2025,594.60,597.30,602.70,596.05,597.50,597.85,599.72,398054,2387.22,12372,146276,36.75
ATHERENERG,EQ,10-Sep-2025,573.25,576.15,578.80,522.05,536.95,541.55,543.11,9281402,50408.43,149109,2036195,21.94
ATUL,EQ,10-Sep-2025,6350.00,6365.00,6440.50,6354.00,6418.50,6419.00,6415.58,10890,698.66,3157,6705,61.57
AUBANK,EQ,10-Sep-2025,697.45,702.00,715.00,695.65,713.20,713.80,705.49,3846563,27137.04,62678,2906879,75.57
AUROPHARMA,EQ,10-Sep-2025,1043.90,1053.00,1074.00,1048.00,1050.10,1050.30,1062.04,1684330,17888.24,49444,943888,56.04
AWL,EQ,10-Sep-2025,256.90,258.10,261.15,255.55,256.60,256.25,257.90,737852,1902.93,15722,392518,53.20
