SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,16-Feb-2026,1126.80,1109.00,1135.80,1093.90,1125.00,1119.60,1118.45,761308,8514.84,38423,322204,42.32
3MINDIA,EQ,16-Feb-2026,35115.00,34905.00,36220.00,33985.00,36095.00,36095.00,35236.32,6516,2296.00,3551,1935,29.70
AADHARHFC,EQ,16-Feb-2026,466.65,466.20,472.85,461.00,462.25,462.05,466.00,463969,2162.07,11969,335433,72.30
AARTIIND,EQ,16-Feb-2026,446.40,446.40,462.25,445.00,450.15,455.25,453.46,824674,3739.57,26063,302368,36.67
AAVAS,EQ,16-Feb-2026,1286.60,1272.70,1299.30,1266.60,1295.00,1296.20,1287.27,111954,1441.15,10057,55214,49.32
ABB,EQ,16-Feb-2026,5780.50,5781.00,5914.00,5742.50,5891.00,5888.00,5862.21,188248,11035.48,28270,90271,47.95
ABBOTINDIA,EQ,16-Feb-2026,26460.00,26495.00,26665.00,26240.00,26315.00,26290.00,26415.34,4779,1262.39,2396,3007,62.92
ABCAPITAL,EQ,16-Feb-2026,336.20,335.00,345.80,331.10,345.35,345.05,341.89,4781245,16346.63,34362,1949637,40.78
ABDL,EQ,16-Feb-2026,529.15,532.05,537.35,515.50,525.00,527.25,525.26,361236,1897.43,15773,170022,47.07
ABFRL,EQ,16-Feb-2026,73.80,73.80,74.40,72.11,72.52,72.48,73.11,4244074,3102.73,23558,1947477,45.89
ABLBL,EQ,16-Feb-2026,112.67,113.50,113.50,110.51,111.20,110.96,111.71,443095,494.99,6774,250153,56.46
ABREL,EQ,16-Feb-2026,1386.80,1386.10,1409.00,1369.60,1385.40,1386.00,1393.10,73007,1017.06,10329,32463,44.47
ABSLAMC,EQ,16-Feb-2026,869.25,869.90,885.90,859.40,880.00,877.05,874.14,230793,2017.46,13455,113875,49.34
ACC,EQ,16-Feb-2026,1637.10,1638.00,1648.90,1620.20,1633.00,1632.20,1634.01,146223,2389.30,8834,82555,56.46
ACE,EQ,16-Feb-2026,897.15,889.95,913.50,882.55,908.00,910.00,904.06,174752,1579.86,12026,79642,45.57
ACMESOLAR,EQ,16-Feb-2026,224.64,221.50,226.95,221.00,226.00,226.10,224.69,193461,434.68,6180,93395,48.28
ACUTAAS,EQ,16-Feb-2026,2017.60,2010.00,2077.20,2005.70,2036.00,2039.20,2046.12,289211,5917.60,26623,145679,50.37
ADANIENSOL,EQ,16-Feb-2026,988.00,977.00,1007.50,972.30,1002.00,1003.45,995.55,976113,9717.71,37823,372512,38.16
ADANIENT,EQ,16-Feb-2026,2136.60,2124.20,2190.90,2103.20,2181.30,2184.60,2159.21,1824808,39401.44,69844,584979,32.06
ADANIGREEN,EQ,16-Feb-2026,950.50,949.50,999.00,936.45,991.80,991.25,982.06,4171950,40971.21,84832,1119824,26.84
ADANIPORTS,EQ,16-Feb-2026,1519.00,1517.50,1545.50,1495.30,1538.00,1540.10,1524.37,1644108,25062.22,64622,781154,47.51
ADANIPOWER,EQ,16-Feb-2026,139.90,140.50,143.65,139.01,142.45,142.77,142.10,17314552,24604.56,104873,3561234,20.57
AEGISLOG,EQ,16-Feb-2026,700.15,700.75,706.35,695.65,701.25,703.20,702.22,168642,1184.23,16780,92906,55.09
AEGISVOPAK,EQ,16-Feb-2026,214.25,211.37,214.10,205.76,207.00,206.94,208.06,600543,1249.46,9437,239824,39.93
AFCONS,EQ,16-Feb-2026,332.25,330.00,331.90,325.00,325.80,326.30,327.39,395237,1293.97,15011,221045,55.93
AFFLE,EQ,16-Feb-2026,1560.50,1559.70,1594.00,1548.40,1572.00,1581.10,1579.52,67309,1063.16,10487,33425,49.66
AIAENG,EQ,16-Feb-2026,3861.80,3861.80,3924.90,3820.00,3868.00,3867.10,3863.13,24304,938.89,7012,13733,56.51
AIIL,EQ,16-Feb-2026,486.35,480.00,503.05,479.35,501.65,500.40,491.50,328967,1616.87,11635,121862,37.04
