SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,20-Aug-2026,1180.50,1187.50,1222.90,1186.00,1203.00,1203.00,1205.75,1748431,21081.79,50280,915261,52.35
3MINDIA,EQ,20-Aug-2026,33505.00,33790.00,34205.00,33485.00,33485.00,33550.00,33730.03,1957,660.10,1241,838,42.82
AADHARHFC,EQ,20-Aug-2026,474.40,474.95,479.80,472.50,475.00,474.95,476.12,137921,656.67,8184,66444,48.18
AARTIIND,EQ,20-Aug-2026,527.05,530.00,537.90,516.20,518.50,520.05,527.61,749736,3955.70,21268,287198,38.31
AAVAS,EQ,20-Aug-2026,1372.80,1373.10,1380.00,1355.00,1355.10,1364.90,1364.10,104899,1430.93,10919,61116,58.26
ABB,EQ,20-Aug-2026,7430.00,7450.50,7481.50,7393.00,7479.00,7479.00,7445.53,195920,14587.29,32819,95602,48.80
ABBOTINDIA,EQ,20-Aug-2026,26405.00,26500.00,26500.00,26080.00,26150.00,26120.00,26208.78,7487,1962.25,3659,4774,63.76
ABCAPITAL,EQ,20-Aug-2026,396.00,399.80,410.20,398.85,409.00,409.00,407.08,5467281,22256.27,54784,2440490,44.64
ABDL,EQ,20-Aug-2026,598.05,600.90,604.45,587.95,589.80,595.45,597.97,171993,1028.46,6661,104663,60.85
ABFRL,EQ,20-Aug-2026,54.47,55.00,55.17,54.60,54.80,54.75,54.84,2603367,1427.81,14032,1257255,48.29
ABLBL,EQ,20-Aug-2026,86.89,87.00,87.86,86.00,86.50,86.50,86.78,737180,639.70,8785,396331,53.76
ABREL,EQ,20-Aug-2026,1395.10,1399.10,1460.00,1390.40,1449.90,1445.50,1425.10,524278,7471.50,24859,318733,60.79
ABSLAMC,EQ,20-Aug-2026,1003.40,1006.30,1010.80,990.30,996.60,995.40,996.31,180500,1798.35,17106,105127,58.24
ACC,EQ,20-Aug-2026,1288.70,1294.80,1312.10,1292.30,1301.00,1301.10,1303.93,97797,1275.20,6798,44650,45.66
