SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,24-Jul-2025,1125.00,1122.00,1140.70,1115.50,1116.90,1118.60,1125.13,2553892,28734.58,80420,1736451,67.99
3MINDIA,EQ,24-Jul-2025,31525.00,31670.00,32090.00,31310.00,31620.00,31680.00,31755.29,14336,4552.44,5702,7937,55.36
AADHARHFC,EQ,24-Jul-2025,516.75,518.75,518.80,508.20,509.65,511.70,511.94,373287,1911.00,10848,194300,52.05
AARTIIND,EQ,24-Jul-2025,427.00,428.00,436.50,425.00,433.35,433.70,430.86,1529976,6592.07,37333,652568,42.65
AAVAS,EQ,24-Jul-2025,1901.10,1902.00,1913.10,1862.00,1870.40,1870.40,1879.42,69586,1307.81,9221,36134,51.93
ABB,EQ,24-Jul-2025,5711.00,5711.00,5734.50,5655.00,5688.00,5699.00,5686.19,116292,6612.58,16443,56368,48.47
ABBOTINDIA,EQ,24-Jul-2025,34735.00,34900.00,35290.00,34420.00,34640.00,34580.00,34894.00,6926,2416.76,3366,2827,40.82
ABCAPITAL,EQ,24-Jul-2025,268.60,268.60,272.00,264.70,270.30,270.95,268.30,2394933,6425.62,33535,1156290,48.28
ABDL,EQ,24-Jul-2025,473.70,476.00,478.85,468.60,472.90,470.70,472.67,160999,760.99,6409,89739,55.74
ABFRL,EQ,24-Jul-2025,75.73,75.73,76.05,74.94,75.26,75.67,75.59,4167330,3150.24,20577,2057383,49.37
ABLBL,EQ,24-Jul-2025,151.55,151.55,152.01,149.10,149.55,149.77,149.96,1858457,2786.90,18521,1197439,64.43
ABREL,EQ,24-Jul-2025,2018.30,2017.00,2085.00,2014.70,2032.00,2032.10,2048.84,234408,4802.64,21572,83022,35.42
ABSLAMC,EQ,24-Jul-2025,878.35,876.45,881.60,864.45,875.85,875.55,873.39,398552,3480.89,41020,238733,59.90
ACC,EQ,24-Jul-2025,1950.00,1953.90,1956.10,1887.00,1890.00,1890.00,1920.43,1106140,21242.68,52008,588976,53.25
ACE,EQ,24-Jul-2025,1140.60,1141.00,1151.90,1124.70,1128.00,1128.90,1134.30,110048,1248.28,12129,58021,52.72
ACMESOLAR,EQ,24-Jul-2025,286.19,286.00,289.03,278.01,278.93,280.06,283.05,828204,2344.25,18387,381448,46.06
ACUTAAS,EQ,24-Jul-2025,1187.20,1196.10,1197.20,1175.00,1177.70,1178.00,1181.17,82359,972.80,8562,43412,52.71
ADANIENSOL,EQ,24-Jul-2025,863.10,868.00,868.00,844.05,848.20,849.05,851.00,2179235,18545.32,48986,768711,35.27
ADANIENT,EQ,24-Jul-2025,2614.50,2615.40,2624.20,2595.00,2608.00,2608.40,2607.65,253782,6617.76,22026,60907,24.00
ADANIGREEN,EQ,24-Jul-2025,1033.90,1035.00,1037.10,1017.70,1020.00,1020.70,1024.87,1295384,13275.96,31838,322166,24.87
ADANIPORTS,EQ,24-Jul-2025,1420.80,1423.20,1426.00,1405.00,1412.90,1411.60,1412.06,598011,8444.29,36718,245054,40.98
ADANIPOWER,EQ,24-Jul-2025,588.95,590.80,592.90,583.30,584.70,585.75,586.83,1631109,9571.86,29508,662871,40.64
AEGISLOG,EQ,24-Jul-2025,753.45,755.00,755.55,747.00,752.00,752.35,750.35,185212,1389.74,10411,97538,52.66
AEGISVOPAK,EQ,24-Jul-2025,278.27,278.80,278.80,267.00,268.00,268.95,270.58,536672,1452.11,12040,283697,52.86
AFCONS,EQ,24-Jul-2025,424.55,425.00,425.80,420.70,421.40,421.25,422.55,593343,2507.17,16059,297154,50.08
AFFLE,EQ,24-Jul-2025,1879.00,1883.60,1888.90,1849.00,1862.50,1855.50,1867.73,110079,2055.98,21070,73783,67.03
AIAENG,EQ,24-Jul-2025,3354.50,3354.50,3383.30,3316.00,3337.10,3323.60,3337.91,17844,595.62,7224,13564,76.01
AIIL,EQ,24-Jul-2025,2889.00,2880.20,2891.00,2750.00,2805.00,2808.10,2811.32,518345,14572.35,33982,126325,24.37
AJANTPHARM,EQ,24-Jul-2025,2718.60,2730.00,2809.90,2718.60,2799.00,2796.40,2788.63,112337,3132.66,16722,41778,37.19
ALKEM,EQ,24-Jul-2025,4975.10,4955.00,5031.30,4955.00,4995.00,4998.60,4998.27,112319,5614.01,16362,73936,65.83
AMBER,EQ,24-Jul-2025,7312.50,7315.00,7404.00,7215.00,7359.00,7375.00,7325.50,211921,15524.28,29312,80885,38.17
AMBUJACEM,EQ,24-Jul-2025,620.40,620.40,623.35,616.00,620.00,620.40,620.33,1389419,8619.03,21164,826091,59.46
ANANDRATHI,EQ,24-Jul-2025,2686.50,2688.90,2689.80,2592.90,2624.00,2631.20,2629.20,166197,4369.65,21421,61857,37.22
ANANTRAJ,EQ,24-Jul-2025,562.75,564.90,569.50,557.75,559.00,562.35,564.74,1470646,8305.32,27410,658451,44.77
ANGELONE,EQ,24-Jul-2025,2825.80,2850.00,2850.00,2786.00,2792.00,2796.90,2805.52,714875,20055.98,38616,142995,20.00
ANTHEM,EQ,24-Jul-2025,756.20,766.60,770.00,746.00,755.65,758.30,756.48,3432005,25962.40,80414,1254565,36.55
ANURAS,EQ,24-Jul-2025,1150.00,1163.90,1163.90,1116.40,1149.00,1146.10,1145.88,145773,1670.39,7377,70028,48.04
APARINDS,EQ,24-Jul-2025,9135.00,9170.00,9202.00,9075.00,9142.50,9146.00,9126.46,38576,3520.62,9271,20529,53.22
APLAPOLLO,EQ,24-Jul-2025,1679.30,1680.20,1703.00,1668.00,1692.00,1686.40,1687.73,1019339,17203.70,52569,541416,53.11
APOLLOHOSP,EQ,24-Jul-2025,7373.50,7373.00,7485.50,7349.50,7366.00,7363.50,7417.56,454916,33743.67,49189,274871,60.42
APOLLOTYRE,EQ,24-Jul-2025,457.95,457.95,465.50,455.70,458.80,459.10,460.73,779549,3591.61,22459,355615,45.62
APTUS,EQ,24-Jul-2025,350.30,350.80,354.80,345.75,353.10,353.55,351.72,2120089,7456.84,50004,1621571,76.49
ARE&M,EQ,24-Jul-2025,1011.35,1019.00,1033.25,1004.75,1011.45,1009.90,1018.46,873866,8899.98,36488,412904,47.25
ASAHIINDIA,EQ,24-Jul-2025,854.00,854.90,859.75,839.15,848.25,848.20,851.98,120137,1023.54,8850,58435,48.64
ASHOKLEY,EQ,24-Jul-2025,124.60,124.60,125.45,124.35,124.55,124.80,124.95,10435772,13039.53,35304,7626089,73.08
ASIANPAINT,EQ,24-Jul-2025,2375.40,2375.40,2380.00,2341.00,2352.00,2352.10,2356.35,506960,11945.73,37060,270999,53.46
ASTERDM,EQ,24-Jul-2025,598.45,602.95,602.95,592.30,593.50,595.05,596.57,499804,2981.67,27231,205434,41.10
ASTRAL,EQ,24-Jul-2025,1483.10,1484.50,1489.40,1456.00,1471.50,1472.60,1468.09,577256,8474.63,35583,213358,36.96
ATGL,EQ,24-Jul-2025,652.10,652.00,655.35,642.50,644.80,644.75,647.96,321771,2084.94,12816,113977,35.42
ATHERENERG,EQ,24-Jul-2025,335.45,337.70,337.70,329.50,330.95,330.60,333.30,188949,629.77,7336,85473,45.24
ATUL,EQ,24-Jul-2025,6695.50,6721.00,6732.00,6561.50,6590.00,6599.50,6643.65,29111,1934.03,9070,14047,48.25
AUBANK,EQ,24-Jul-2025,736.75,736.75,746.55,732.30,744.00,745.45,742.09,2296317,17040.69,49374,1488841,64.84
AUROPHARMA,EQ,24-Jul-2025,1117.40,1120.10,1130.00,1111.80,1116.20,1114.10,1117.55,1069867,11956.32,40425,629390,58.83
AWL,EQ,24-Jul-2025,280.35,280.50,280.50,275.75,276.55,276.60,276.90,1234128,3417.30,18226,702840,56.95
AXISBANK,EQ,24-Jul-2025,1104.80,1104.00,1105.00,1089.40,1095.60,1095.10,1095.55,9901209,108472.22,195983,8047254,81.28
BAJAJ-AUTO,EQ,24-Jul-2025,8397.00,8409.50,8435.00,8276.00,8288.00,8288.50,8337.39,298692,24903.11,37047,183487,61.43
BAJAJFINSV,EQ,24-Jul-2025,2060.50,2060.50,2060.60,2025.00,2030.00,2032.30,2043.01,658995,13463.32,35661,336592,51.08
BAJAJHFL,EQ,24-Jul-2025,122.27,122.00,122.50,119.50,119.72,119.66,120.80,9821058,11863.80,60925,5126333,52.20
BAJAJHLDNG,EQ,24-Jul-2025,13973.00,14033.00,14204.00,13901.00,14180.00,14165.00,14018.46,108160,15162.36,8043,93708,86.64
BAJFINANCE,EQ,24-Jul-2025,968.30,970.00,970.00,954.00,956.50,958.95,959.86,5189112,49808.03,110464,2676081,51.57
BALKRISIND,EQ,24-Jul-2025,2740.40,2740.60,2770.70,2720.00,2728.40,2727.00,2746.98,819543,22512.65,32754,650690,79.40
BALRAMCHIN,EQ,24-Jul-2025,606.65,606.70,619.20,592.95,595.00,594.85,610.12,386333,2357.11,35335,178534,46.21
BANDHANBNK,EQ,24-Jul-2025,181.43,182.00,184.63,181.20,184.16,184.15,183.35,6995100,12825.85,37694,3441936,49.20
BANKBARODA,EQ,24-Jul-2025,243.07,243.07,247.25,239.30,247.00,246.86,243.06,11426887,27774.58,73073,5312021,46.49
BANKINDIA,EQ,24-Jul-2025,113.23,113.30,115.50,112.25,115.10,114.69,113.68,6534344,7428.14,27178,2608797,39.92
