SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,17-Mar-2026,1022.90,1022.90,1045.90,1020.10,1038.70,1043.40,1034.61,433488,4484.90,16033,273450,63.08
3MINDIA,EQ,17-Mar-2026,32970.00,33200.00,33775.00,32820.00,33100.00,33110.00,33341.26,3501,1167.28,2212,1580,45.13
AADHARHFC,EQ,17-Mar-2026,478.75,480.00,481.40,470.50,481.00,480.55,476.72,242680,1156.91,9085,135515,55.84
AARTIIND,EQ,17-Mar-2026,425.15,425.15,428.90,416.40,423.90,424.95,422.65,479552,2026.83,17814,197395,41.16
AAVAS,EQ,17-Mar-2026,1128.10,1133.40,1134.00,1096.00,1105.00,1101.60,1111.63,401479,4462.97,27430,270278,67.32
ABB,EQ,17-Mar-2026,6218.00,6237.50,6337.50,6176.50,6310.00,6310.50,6249.86,297126,18569.95,40146,105999,35.67
ABBOTINDIA,EQ,17-Mar-2026,26670.00,26890.00,26890.00,26290.00,26330.00,26450.00,26563.18,5175,1374.64,1736,3657,70.67
ABCAPITAL,EQ,17-Mar-2026,314.60,314.60,324.15,313.60,319.00,318.65,318.06,4360168,13867.75,46479,1558757,35.75
ABDL,EQ,17-Mar-2026,442.30,439.95,441.30,417.60,420.00,420.05,427.83,653529,2795.99,25507,352360,53.92
ABFRL,EQ,17-Mar-2026,58.49,58.54,59.10,57.89,58.35,58.19,58.40,4108524,2399.32,20220,2091681,50.91
ABLBL,EQ,17-Mar-2026,95.75,96.40,97.45,94.22,97.35,97.29,96.08,1389586,1335.14,16571,706738,50.86
ABREL,EQ,17-Mar-2026,1094.90,1101.90,1137.30,1084.60,1132.00,1121.00,1109.65,361621,4012.74,27181,217412,60.12
ABSLAMC,EQ,17-Mar-2026,952.50,964.10,994.95,942.65,960.00,958.20,969.04,904502,8765.00,53323,245735,27.17
ACC,EQ,17-Mar-2026,1373.20,1380.00,1391.10,1368.50,1384.60,1385.00,1380.49,247661,3418.94,16566,135401,54.67
ACE,EQ,17-Mar-2026,817.30,819.30,832.40,817.30,820.00,820.90,825.40,164163,1355.01,13503,81093,49.40
ACMESOLAR,EQ,17-Mar-2026,244.89,245.00,251.50,242.40,247.80,247.01,247.32,691684,1710.68,15316,136009,19.66
ACUTAAS,EQ,17-Mar-2026,2165.00,2182.00,2324.30,2170.00,2307.00,2302.60,2278.28,699144,15928.44,63770,273971,39.19
ADANIENSOL,EQ,17-Mar-2026,996.50,1008.60,1008.60,972.00,1000.00,1000.60,986.98,1607115,15861.90,40136,607335,37.79
ADANIENT,EQ,17-Mar-2026,1978.00,1989.90,1990.00,1945.00,1975.00,1975.40,1967.11,1268988,24962.35,57212,274097,21.60
ADANIGREEN,EQ,17-Mar-2026,866.95,874.85,874.85,848.05,868.95,868.65,859.40,2644896,22730.35,42172,821245,31.05
ADANIPORTS,EQ,17-Mar-2026,1373.90,1379.00,1379.00,1351.20,1369.00,1365.50,1363.76,2605905,35538.24,101502,1305469,50.10
ADANIPOWER,EQ,17-Mar-2026,154.06,156.00,157.44,153.61,155.35,155.60,155.67,41644726,64829.82,193405,12733979,30.58
AEGISLOG,EQ,17-Mar-2026,604.10,606.00,651.00,601.15,620.20,619.85,632.37,5094855,32218.46,126713,708020,13.90
AEGISVOPAK,EQ,17-Mar-2026,188.95,189.59,194.60,189.25,191.30,191.82,191.94,378930,727.33,6881,185988,49.08
AFCONS,EQ,17-Mar-2026,278.50,278.50,282.70,276.00,281.20,280.60,279.82,477068,1334.94,10715,244580,51.27
AFFLE,EQ,17-Mar-2026,1311.20,1307.10,1312.50,1275.50,1290.00,1290.40,1289.92,521315,6724.54,40001,329269,63.16
AIAENG,EQ,17-Mar-2026,3665.60,3729.00,3929.00,3710.10,3717.00,3736.20,3848.83,715852,27551.91,87632,58301,8.14
AIIL,EQ,17-Mar-2026,464.10,470.60,484.80,462.00,480.00,477.95,476.06,772749,3678.79,41915,150737,19.51
AJANTPHARM,EQ,17-Mar-2026,2954.10,2980.70,3071.60,2959.00,3024.90,3020.60,3031.18,230312,6981.16,59888,118572,51.48
ALKEM,EQ,17-Mar-2026,5323.00,5317.00,5350.00,5285.00,5350.00,5333.50,5324.24,127237,6774.41,15674,77584,60.98
AMBER,EQ,17-Mar-2026,6528.50,6701.00,6810.00,6589.00,6790.00,6778.00,6691.88,572762,38328.54,62725,76751,13.40
AMBUJACEM,EQ,17-Mar-2026,429.00,432.80,436.30,428.10,433.40,434.20,432.07,2154056,9307.11,36348,1181547,54.85
ANANDRATHI,EQ,17-Mar-2026,3070.70,3079.60,3084.10,3035.00,3078.90,3063.00,3057.79,85513,2614.81,11277,44145,51.62
ANANTRAJ,EQ,17-Mar-2026,441.95,443.85,450.55,435.50,450.10,448.95,444.48,1647512,7322.84,36109,582177,35.34
ANGELONE,EQ,17-Mar-2026,216.63,218.00,221.20,214.50,216.90,216.98,217.21,10682186,23203.19,96464,3896923,36.48
ANTHEM,EQ,17-Mar-2026,644.40,650.00,650.00,631.35,642.00,637.75,636.27,165841,1055.19,7474,86797,52.34
ANURAS,EQ,17-Mar-2026,1236.60,1245.00,1251.90,1226.90,1242.20,1236.10,1234.92,188822,2331.80,5343,149863,79.37
APARINDS,EQ,17-Mar-2026,9119.00,9220.00,9555.00,9009.00,9450.00,9416.00,9370.41,138005,12931.63,38718,38536,27.92
APLAPOLLO,EQ,17-Mar-2026,1893.70,1914.00,1974.50,1896.70,1960.20,1965.60,1935.60,866076,16763.80,89922,500121,57.75
APOLLOHOSP,EQ,17-Mar-2026,7490.00,7490.00,7574.50,7470.00,7490.50,7500.00,7514.93,343558,25818.14,44739,207166,60.30
APOLLOTYRE,EQ,17-Mar-2026,412.80,412.80,424.00,408.10,421.30,421.95,417.96,1211351,5062.92,46855,699669,57.76
APTUS,EQ,17-Mar-2026,222.20,225.25,225.52,220.20,221.75,221.22,222.69,1180506,2628.88,20234,752178,63.72
ARE&M,EQ,17-Mar-2026,769.05,774.90,786.90,768.00,777.00,777.70,780.10,362050,2824.34,23332,186554,51.53
ASAHIINDIA,EQ,17-Mar-2026,839.70,840.00,856.75,832.35,840.00,839.90,841.02,64823,545.17,8113,45287,69.86
ASHOKLEY,EQ,17-Mar-2026,172.77,174.00,176.60,171.70,176.20,176.11,175.13,20890037,36585.50,118395,10449648,50.02
ASIANPAINT,EQ,17-Mar-2026,2217.70,2217.70,2261.50,2217.20,2240.50,2238.20,2236.47,875461,19579.42,73022,429886,49.10
ASTERDM,EQ,17-Mar-2026,649.20,657.05,675.50,649.20,672.70,669.55,667.12,811373,5412.80,24691,318968,39.31
ASTRAL,EQ,17-Mar-2026,1619.70,1624.90,1660.00,1619.70,1651.00,1652.00,1649.72,490078,8084.90,30128,243993,49.79
ATGL,EQ,17-Mar-2026,522.05,525.70,533.70,490.00,515.05,516.85,512.96,8611067,44171.45,127908,603933,7.01
ATHERENERG,EQ,17-Mar-2026,713.20,726.95,729.65,706.35,726.00,723.75,717.22,1252990,8986.75,38009,344676,27.51
ATUL,EQ,17-Mar-2026,6256.00,6270.00,6306.50,6142.00,6244.00,6198.50,6228.21,33289,2073.31,4543,24317,73.05
AUBANK,EQ,17-Mar-2026,885.30,888.00,903.95,874.80,903.00,902.05,891.78,1867679,16655.52,60374,1092920,58.52
AUROPHARMA,EQ,17-Mar-2026,1279.60,1284.90,1295.00,1275.10,1289.80,1286.00,1286.53,635152,8171.40,26215,235812,37.13
AWL,EQ,17-Mar-2026,172.30,173.55,178.00,173.06,175.00,175.01,175.34,7193126,12612.08,70948,3337719,46.40
AXISBANK,EQ,17-Mar-2026,1214.70,1219.70,1232.30,1210.00,1228.00,1228.10,1224.37,5707317,69878.71,201657,3480821,60.99
BAJAJ-AUTO,EQ,17-Mar-2026,9073.00,9100.00,9250.00,9006.50,9111.00,9110.00,9130.65,245258,22393.65,42864,81569,33.26
BAJAJFINSV,EQ,17-Mar-2026,1773.90,1775.60,1782.60,1757.00,1772.90,1774.70,1771.82,1259526,22316.53,72849,730249,57.98
BAJAJHFL,EQ,17-Mar-2026,81.31,81.50,81.95,81.05,81.20,81.30,81.40,4586286,3733.11,30353,2287625,49.88
BAJAJHLDNG,EQ,17-Mar-2026,9631.00,9630.00,9729.00,9531.00,9675.00,9663.00,9639.41,31655,3051.35,9047,15295,48.32
BAJFINANCE,EQ,17-Mar-2026,878.15,878.15,881.05,859.55,869.00,868.60,869.20,7941385,69026.62,158686,4237189,53.36
BALKRISIND,EQ,17-Mar-2026,2165.80,2165.80,2180.90,2139.20,2151.00,2150.90,2149.94,118968,2557.74,17469,82215,69.11
BALRAMCHIN,EQ,17-Mar-2026,483.20,487.00,494.00,464.20,469.00,467.25,477.13,1093402,5216.95,32879,362072,33.11
BANDHANBNK,EQ,17-Mar-2026,162.54,163.00,163.99,158.19,159.44,159.58,159.81,10502382,16784.27,69576,3151324,30.01
BANKBARODA,EQ,17-Mar-2026,279.95,280.55,283.95,277.30,283.30,283.25,280.38,5072811,14223.04,56185,1962949,38.70
BANKINDIA,EQ,17-Mar-2026,150.67,151.10,151.75,148.54,151.50,151.38,150.16,8579109,12882.70,46049,3597398,41.93
BATAINDIA,EQ,17-Mar-2026,677.95,681.05,682.40,665.10,672.40,671.25,672.48,214479,1442.34,13273,104070,48.52
BAYERCROP,EQ,17-Mar-2026,4516.70,4544.90,4544.90,4404.10,4466.40,4487.60,4469.71,29354,1312.04,6134,18992,64.70
BBTC,EQ,17-Mar-2026,1495.60,1502.60,1521.00,1495.70,1521.00,1511.20,1506.68,30624,461.41,4714,16210,52.93
BDL,EQ,17-Mar-2026,1284.00,1297.80,1305.80,1276.10,1296.00,1296.80,1291.29,803550,10376.15,26026,153712,19.13
BEL,EQ,17-Mar-2026,429.50,432.45,441.05,430.30,440.95,439.35,435.76,14421128,62841.06,182522,6304002,43.71
BELRISE,EQ,17-Mar-2026,174.60,176.00,177.90,173.55,177.60,176.94,175.21,5129463,8987.18,42080,1716029,33.45
BEML,EQ,17-Mar-2026,1495.90,1516.50,1523.10,1493.80,1515.60,1512.00,1509.57,177683,2682.26,14293,65670,36.96
BERGEPAINT,EQ,17-Mar-2026,404.50,404.80,420.40,404.30,416.90,416.15,415.21,676135,2807.38,39082,214549,31.73
BHARATFORG,EQ,17-Mar-2026,1697.00,1708.00,1755.00,1691.20,1755.00,1746.00,1731.85,1099383,19039.66,45348,459147,41.76
BHARTIARTL,EQ,17-Mar-2026,1788.80,1797.00,1834.50,1791.10,1823.40,1827.00,1822.01,7181491,130847.62,262782,3699632,51.52
BHARTIHEXA,EQ,17-Mar-2026,1486.40,1486.40,1540.00,1480.00,1538.90,1531.00,1525.98,130919,1997.80,20910,65198,49.80
BHEL,EQ,17-Mar-2026,253.50,255.50,257.15,250.00,256.00,256.35,253.95,7083919,17989.30,48878,2167333,30.60
BIKAJI,EQ,17-Mar-2026,623.35,622.30,627.25,613.50,621.00,616.40,619.33,75824,469.60,8326,29957,39.51
BIOCON,EQ,17-Mar-2026,377.05,379.95,383.05,374.95,377.20,377.55,378.55,2698117,10213.67,44503,1250203,46.34
BLS,EQ,17-Mar-2026,244.10,245.15,246.60,240.00,241.75,240.65,242.45,740726,1795.86,16030,381455,51.50
BLUEDART,EQ,17-Mar-2026,5110.50,5200.00,5214.50,5098.00,5140.00,5148.50,5161.22,7987,412.23,2050,3751,46.96
BLUEJET,EQ,17-Mar-2026,356.40,356.40,364.75,349.00,352.65,352.60,357.51,505972,1808.88,9279,266535,52.68
BLUESTARCO,EQ,17-Mar-2026,1804.10,1809.00,1831.70,1780.00,1822.80,1815.30,1801.27,386880,6968.73,22618,115794,29.93
BOSCHLTD,EQ,17-Mar-2026,30355.00,30595.00,30910.00,30390.00,30750.00,30645.00,30639.24,11579,3547.72,6258,4323,37.33
BPCL,EQ,17-Mar-2026,304.95,305.30,305.90,298.15,300.00,300.05,300.84,16467622,49540.84,140503,9600427,58.30
BRIGADE,EQ,17-Mar-2026,650.75,648.00,653.95,637.75,650.25,649.25,648.97,386654,2509.26,20341,256249,66.27
BRITANNIA,EQ,17-Mar-2026,5842.00,5849.00,5868.50,5801.50,5856.00,5857.50,5838.71,260165,15190.28,35278,159131,61.17
BSE,EQ,17-Mar-2026,2862.60,2890.00,2980.00,2867.90,2974.00,2973.60,2940.95,5772951,169779.80,223897,1698716,29.43
BSOFT,EQ,17-Mar-2026,348.60,352.30,367.00,349.65,361.80,362.70,361.84,1821982,6592.60,48643,654910,35.94
CAMS,EQ,17-Mar-2026,639.50,645.50,645.50,630.10,632.75,632.80,634.59,1424250,9038.21,49377,729083,51.19
CANBK,EQ,17-Mar-2026,134.51,135.00,136.85,133.67,136.59,136.58,135.04,21872417,29536.10,109109,9179167,41.97
CANFINHOME,EQ,17-Mar-2026,840.40,850.00,853.80,824.00,829.00,828.05,832.74,172915,1439.92,29003,92763,53.65
CANHLIFE,EQ,17-Mar-2026,145.60,145.45,149.15,144.12,148.00,147.85,146.26,765000,1118.90,15792,324312,42.39
CAPLIPOINT,EQ,17-Mar-2026,1636.00,1649.90,1650.00,1624.90,1634.80,1635.10,1635.82,51002,834.30,9011,29225,57.30
CARBORUNIV,EQ,17-Mar-2026,758.55,761.00,764.05,744.90,754.50,752.85,751.31,94438,709.52,7693,54004,57.18
CARTRADE,EQ,17-Mar-2026,1656.00,1656.00,1757.90,1646.70,1716.00,1724.70,1719.90,404693,6960.32,47043,140484,34.71
CASTROLIND,EQ,17-Mar-2026,186.34,187.10,187.10,185.50,186.60,186.48,186.32,1297171,2416.83,17167,833359,64.24
CCL,EQ,17-Mar-2026,1043.30,1044.80,1053.60,1025.70,1041.70,1038.80,1038.86,145422,1510.73,17881,74021,50.90
CDSL,EQ,17-Mar-2026,1184.50,1190.00,1206.00,1181.60,1203.50,1199.30,1192.77,1858349,22165.87,49501,611856,32.92
CEATLTD,EQ,17-Mar-2026,3412.00,3440.00,3442.00,3386.00,3420.00,3414.30,3414.72,64850,2214.45,10374,17124,26.41
CEMPRO,EQ,17-Mar-2026,532.35,532.55,540.95,521.00,523.10,529.50,532.40,238759,1271.16,13529,97200,40.71
CENTRALBK,EQ,17-Mar-2026,35.04,35.33,35.33,34.69,34.99,34.94,34.86,4813484,1677.90,13882,1609641,33.44
CESC,EQ,17-Mar-2026,156.55,156.55,158.25,155.25,155.75,155.93,156.39,1205564,1885.36,17231,452249,37.51
CGCL,EQ,17-Mar-2026,171.57,170.70,171.59,168.46,169.00,169.71,169.92,887436,1507.96,12442,537232,60.54
CGPOWER,EQ,17-Mar-2026,698.65,701.00,712.00,697.00,707.00,708.40,705.67,2292184,16175.33,58774,1108929,48.38
CHALET,EQ,17-Mar-2026,724.25,724.80,736.00,714.10,715.00,717.40,721.31,131634,949.49,15595,82790,62.89
CHAMBLFERT,EQ,17-Mar-2026,413.05,416.65,432.20,409.70,430.50,428.65,423.56,1283475,5436.31,33057,522355,40.70
CHENNPETRO,EQ,17-Mar-2026,988.55,981.00,1077.70,968.00,1049.95,1065.05,1039.08,9950138,103390.06,250718,1246509,12.53
CHOICEIN,EQ,17-Mar-2026,617.80,622.20,638.40,622.20,635.00,629.80,630.97,551221,3478.05,14517,206424,37.45
CHOLAFIN,EQ,17-Mar-2026,1527.10,1530.10,1557.40,1511.00,1529.00,1529.00,1529.55,972406,14873.44,55067,449435,46.22
CHOLAHLDNG,EQ,17-Mar-2026,1570.60,1562.80,1576.10,1510.00,1517.50,1521.90,1533.05,199256,3054.69,37613,105022,52.71
CIEINDIA,EQ,17-Mar-2026,448.95,450.05,465.00,445.20,458.25,459.35,458.36,235454,1079.23,15272,91934,39.05
CIPLA,EQ,17-Mar-2026,1300.00,1300.00,1302.60,1275.60,1280.40,1281.90,1286.38,2034284,26168.70,72784,1259641,61.92
CLEAN,EQ,17-Mar-2026,700.95,701.00,706.55,684.10,689.45,689.55,691.45,204821,1416.23,17001,111264,54.32
COALINDIA,EQ,17-Mar-2026,460.30,460.30,465.50,458.00,460.60,462.25,462.31,9193238,42501.41,138821,4034630,43.89
COCHINSHIP,EQ,17-Mar-2026,1334.70,1349.00,1366.00,1328.00,1360.00,1359.60,1351.05,897810,12129.84,38516,226317,25.21
COFORGE,EQ,17-Mar-2026,1080.60,1087.90,1087.90,1008.10,1080.00,1073.90,1046.88,6318399,66145.78,150763,1528787,24.20
COHANCE,EQ,17-Mar-2026,293.45,295.45,303.00,291.25,302.90,301.25,299.75,711711,2133.34,25314,346360,48.67
COLPAL,EQ,17-Mar-2026,1941.10,1949.90,1958.30,1930.50,1933.00,1932.90,1941.49,289862,5627.63,24084,136428,47.07
CONCOR,EQ,17-Mar-2026,454.30,458.00,458.00,450.10,452.00,452.40,452.21,1178095,5327.46,28813,656749,55.75
CONCORDBIO,EQ,17-Mar-2026,1158.10,1150.00,1184.60,1119.00,1122.00,1129.20,1146.13,344151,3944.43,48433,141654,41.16
COROMANDEL,EQ,17-Mar-2026,1958.80,1958.80,2090.00,1955.00,2035.50,2037.90,2024.75,333875,6760.14,46998,117390,35.16
CPPLUS,EQ,17-Mar-2026,1588.20,1599.00,1644.00,1599.00,1610.00,1611.50,1620.05,174336,2824.33,20602,93493,53.63
CRAFTSMAN,EQ,17-Mar-2026,6792.50,6850.00,6969.00,6741.00,6862.50,6917.00,6907.04,49154,3395.09,17596,26337,53.58
CREDITACC,EQ,17-Mar-2026,1177.30,1170.00,1176.10,1155.40,1165.10,1168.90,1162.33,239255,2780.92,18537,156118,65.25
