SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,09-Jun-2025,1064.80,1077.20,1087.35,1047.20,1067.50,1065.60,1063.09,1548191,16458.65,68400,1045619,67.54
3MINDIA,EQ,09-Jun-2025,29360.00,29475.00,29770.00,29270.00,29500.00,29425.00,29448.09,2622,772.13,1338,1594,60.79
AADHARHFC,EQ,09-Jun-2025,449.45,455.20,460.90,449.20,453.50,452.95,453.29,585696,2654.91,25281,278929,47.62
AARTIIND,EQ,09-Jun-2025,476.85,479.75,486.90,478.35,483.00,483.65,483.39,1434855,6935.96,25605,722747,50.37
AAVAS,EQ,09-Jun-2025,1922.30,1934.00,1949.80,1901.60,1935.00,1936.60,1933.12,181276,3504.27,21576,67935,37.48
ABB,EQ,09-Jun-2025,6051.50,6093.50,6240.50,6071.00,6224.00,6215.00,6173.12,270782,16715.70,26046,142167,52.50
ABBOTINDIA,EQ,09-Jun-2025,31630.00,31750.00,31985.00,31490.00,31650.00,31810.00,31787.17,4819,1531.82,2214,2118,43.95
ABCAPITAL,EQ,09-Jun-2025,233.41,235.00,243.29,235.00,239.80,240.23,240.64,10606849,25524.68,84312,3258258,30.72
ABDL,EQ,09-Jun-2025,428.45,436.10,438.70,427.70,430.00,429.85,431.50,619234,2672.01,13831,361259,58.34
ABFRL,EQ,09-Jun-2025,77.77,78.25,78.29,77.01,77.33,77.36,77.52,11951164,9264.91,32261,5809399,48.61
ABREL,EQ,09-Jun-2025,2355.80,2323.00,2494.00,2280.10,2464.60,2460.40,2420.75,972179,23533.98,82464,203433,20.93
ABSLAMC,EQ,09-Jun-2025,778.70,792.00,822.00,783.25,814.00,808.70,807.47,584495,4719.59,33974,225848,38.64
ACC,EQ,09-Jun-2025,1904.30,1905.50,1916.50,1900.00,1905.00,1905.60,1905.65,204074,3888.94,16608,109427,53.62
ACE,EQ,09-Jun-2025,1242.40,1253.00,1269.90,1244.40,1264.00,1263.30,1261.03,306089,3859.86,20844,133590,43.64
ACMESOLAR,EQ,09-Jun-2025,250.85,251.70,253.40,247.10,248.95,248.10,249.71,429479,1072.44,10010,185244,43.13
ACUTAAS,EQ,09-Jun-2025,1140.50,1141.80,1149.90,1111.40,1119.80,1118.00,1122.62,285910,3209.69,28023,181730,63.56
ADANIENSOL,EQ,09-Jun-2025,884.10,888.50,908.40,876.00,901.00,901.40,899.57,6802393,61192.00,88317,3351920,49.28
ADANIENT,EQ,09-Jun-2025,2534.20,2545.00,2604.10,2524.50,2582.00,2582.10,2568.33,1711167,43948.38,56427,632847,36.98
ADANIGREEN,EQ,09-Jun-2025,1018.80,1024.20,1044.40,1020.00,1034.00,1034.30,1032.84,3700815,38223.64,69610,1550001,41.88
ADANIPORTS,EQ,09-Jun-2025,1471.70,1482.00,1484.00,1463.10,1467.00,1467.10,1471.02,1493331,21967.18,62088,612566,41.02
ADANIPOWER,EQ,09-Jun-2025,555.25,559.75,574.00,556.30,563.40,563.10,563.98,4723594,26640.18,64394,1696369,35.91
AEGISLOG,EQ,09-Jun-2025,799.95,800.00,811.95,795.80,806.00,803.55,803.69,417899,3358.60,16149,186435,44.61
AEGISVOPAK,EQ,09-Jun-2025,256.99,257.10,262.00,253.00,256.00,258.08,258.32,2123712,5485.93,26690,994544,46.83
AFCONS,EQ,09-Jun-2025,435.20,451.40,460.45,442.30,447.85,447.90,448.48,3696279,16577.25,58485,1426975,38.61
AFFLE,EQ,09-Jun-2025,1799.20,1813.60,1888.00,1804.50,1865.00,1868.70,1848.01,362957,6707.48,29340,156159,43.02
AIAENG,EQ,09-Jun-2025,3502.00,3550.00,3550.00,3496.90,3500.30,3509.30,3508.50,31123,1091.95,4294,24207,77.78
AIIL,EQ,09-Jun-2025,2495.10,2520.00,2521.20,2469.40,2500.00,2499.90,2494.92,63561,1585.79,8533,29839,46.95
AJANTPHARM,EQ,09-Jun-2025,2571.30,2572.00,2609.40,2562.10,2586.00,2594.80,2591.10,62107,1609.25,11392,40478,65.17
ALKEM,EQ,09-Jun-2025,4862.50,4889.00,4890.00,4845.00,4875.00,4873.50,4869.02,83010,4041.77,12126,41529,50.03
