SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,11-Jul-2025,1194.40,1193.00,1214.60,1183.50,1191.00,1194.00,1194.93,455960,5448.41,25510,222403,48.78
3MINDIA,EQ,11-Jul-2025,29740.00,29855.00,29970.00,29560.00,29700.00,29700.00,29739.92,2991,889.52,1355,1613,53.93
AADHARHFC,EQ,11-Jul-2025,453.10,454.50,461.45,449.15,451.80,451.70,451.46,1587728,7167.97,19642,1221936,76.96
AARTIIND,EQ,11-Jul-2025,448.00,448.00,451.20,440.00,440.60,441.00,445.26,1063711,4736.32,25661,487746,45.85
AAVAS,EQ,11-Jul-2025,1954.40,1946.00,2049.00,1905.40,1995.00,2009.20,1971.57,240078,4733.31,25048,95831,39.92
ABB,EQ,11-Jul-2025,5893.50,5880.00,5897.00,5718.00,5726.50,5756.50,5779.05,280804,16227.82,37405,166830,59.41
ABBOTINDIA,EQ,11-Jul-2025,34555.00,34545.00,34735.00,34310.00,34400.00,34420.00,34521.78,3025,1044.28,1483,1268,41.92
ABCAPITAL,EQ,11-Jul-2025,272.00,270.00,271.65,267.15,269.00,269.45,269.39,1851370,4987.46,24403,711581,38.44
ABDL,EQ,11-Jul-2025,443.40,442.75,449.80,436.60,448.00,447.25,445.02,386955,1722.01,12586,140535,36.32
ABFRL,EQ,11-Jul-2025,77.96,77.96,77.99,76.24,76.65,76.85,76.92,4865004,3742.26,18991,1960507,40.30
ABLBL,EQ,11-Jul-2025,163.31,162.00,166.25,158.45,158.91,158.75,161.34,2333265,3764.47,31690,1247934,53.48
ABREL,EQ,11-Jul-2025,2193.90,2190.10,2226.40,2180.80,2200.10,2200.90,2204.90,102924,2269.37,12122,52788,51.29
ABSLAMC,EQ,11-Jul-2025,850.30,853.95,872.05,840.00,843.00,844.30,856.86,698871,5988.34,46930,284083,40.65
ACC,EQ,11-Jul-2025,2001.50,1999.00,2028.80,1975.00,1978.00,1982.50,2002.85,471769,9448.82,23103,228628,48.46
ACE,EQ,11-Jul-2025,1212.00,1212.00,1213.40,1191.50,1196.00,1196.20,1198.59,72979,874.72,7907,33802,46.32
ACMESOLAR,EQ,11-Jul-2025,287.08,293.90,303.94,288.37,292.50,295.39,296.53,11061972,32802.35,148197,2239743,20.25
ACUTAAS,EQ,11-Jul-2025,1134.20,1136.10,1155.90,1124.40,1141.10,1146.40,1136.82,446850,5079.90,34008,306770,68.65
ADANIENSOL,EQ,11-Jul-2025,891.05,894.00,895.55,869.10,870.70,874.05,880.40,989521,8711.74,23206,468162,47.31
ADANIENT,EQ,11-Jul-2025,2581.00,2575.00,2591.90,2551.90,2562.90,2558.70,2567.75,390645,10030.79,26150,128827,32.98
ADANIGREEN,EQ,11-Jul-2025,995.80,999.80,1010.90,985.20,994.50,995.20,998.14,1850757,18473.12,44264,366694,19.81
ADANIPORTS,EQ,11-Jul-2025,1443.10,1444.00,1453.90,1428.30,1428.30,1431.70,1437.07,819864,11781.99,36885,400871,48.89
ADANIPOWER,EQ,11-Jul-2025,605.80,607.00,612.00,600.35,604.65,603.95,605.69,4047280,24513.84,54289,1250354,30.89
AEGISLOG,EQ,11-Jul-2025,747.75,752.00,755.90,735.00,737.60,738.80,745.42,358599,2673.06,13368,121487,33.88
AEGISVOPAK,EQ,11-Jul-2025,261.30,265.50,267.25,254.15,259.00,260.10,260.35,1478667,3849.74,24726,723659,48.94
AFCONS,EQ,11-Jul-2025,428.55,426.05,427.40,418.65,425.00,425.00,423.26,834296,3531.22,22671,528140,63.30
AFFLE,EQ,11-Jul-2025,1960.60,1962.80,2017.60,1941.00,1975.00,1987.60,1973.78,419049,8271.09,29184,208034,49.64
AIAENG,EQ,11-Jul-2025,3430.40,3405.00,3454.40,3352.00,3360.00,3359.70,3382.95,24024,812.72,6502,12832,53.41
AIIL,EQ,11-Jul-2025,2674.30,2687.20,2691.00,2556.00,2639.00,2628.60,2611.93,204693,5346.43,15548,44700,21.84
AJANTPHARM,EQ,11-Jul-2025,2591.30,2595.00,2664.00,2586.90,2616.10,2626.50,2621.56,236915,6210.88,18403,159631,67.38
ALKEM,EQ,11-Jul-2025,4732.80,4779.90,4846.30,4731.60,4800.00,4806.70,4806.75,183075,8799.96,23810,64192,35.06
AMBER,EQ,11-Jul-2025,7753.00,7720.00,7842.00,7380.00,7458.50,7466.50,7513.49,664725,49944.08,78718,186349,28.03
AMBUJACEM,EQ,11-Jul-2025,585.40,585.10,591.90,583.25,584.15,587.15,587.50,1938933,11391.14,33406,1294309,66.75
ANANDRATHI,EQ,11-Jul-2025,2119.90,2188.00,2250.00,2185.00,2209.00,2211.70,2226.22,1709770,38063.23,79690,228385,13.36
ANANTRAJ,EQ,11-Jul-2025,554.40,558.00,579.00,553.45,562.00,561.30,564.18,3082505,17391.01,53323,1016180,32.97
ANGELONE,EQ,11-Jul-2025,2727.40,2716.00,2757.00,2665.00,2674.20,2678.90,2700.65,752172,20313.52,47683,147757,19.64
ANURAS,EQ,11-Jul-2025,1144.60,1140.00,1155.90,1135.00,1137.30,1139.60,1142.22,43055,491.78,5048,22532,52.33
APARINDS,EQ,11-Jul-2025,8900.00,8899.50,8964.00,8590.00,8670.00,8671.50,8705.25,66804,5815.46,16881,32919,49.28
APLAPOLLO,EQ,11-Jul-2025,1719.20,1714.00,1735.70,1690.10,1703.00,1701.80,1704.30,404155,6888.03,35932,228116,56.44
APOLLOHOSP,EQ,11-Jul-2025,7359.00,7355.00,7384.00,7159.00,7200.00,7189.50,7204.64,578061,41647.23,74729,416723,72.09
APOLLOTYRE,EQ,11-Jul-2025,472.25,468.00,470.70,457.00,457.25,458.60,460.55,1096347,5049.22,28506,514003,46.88
APTUS,EQ,11-Jul-2025,344.00,344.00,352.95,342.95,348.00,347.90,348.37,2610737,9095.03,59174,1526295,58.46
ARE&M,EQ,11-Jul-2025,984.45,988.45,991.00,970.00,980.00,978.05,978.02,636446,6224.56,25630,405204,63.67
ASAHIINDIA,EQ,11-Jul-2025,813.45,814.00,864.70,813.25,852.00,851.70,845.93,1632023,13805.69,50150,302530,18.54
ASHOKLEY,EQ,11-Jul-2025,249.80,250.50,251.10,245.95,246.80,246.25,247.96,5384398,13350.91,84276,3358239,62.37
ASIANPAINT,EQ,11-Jul-2025,2451.20,2447.50,2484.80,2435.50,2439.00,2439.20,2456.51,1050466,25804.76,81854,586756,55.86
ASTERDM,EQ,11-Jul-2025,599.90,602.80,612.75,598.00,605.50,606.90,606.16,1021804,6193.79,34924,409342,40.06
ASTRAL,EQ,11-Jul-2025,1491.60,1491.60,1495.20,1467.70,1475.00,1475.10,1476.40,617853,9121.95,27906,440112,71.23
ATGL,EQ,11-Jul-2025,651.95,652.00,655.50,641.10,643.75,644.75,648.34,427786,2773.50,16702,168801,39.46
ATHERENERG,EQ,11-Jul-2025,330.90,329.25,333.95,325.55,332.00,332.40,330.05,1076711,3553.72,13725,823533,76.49
ATUL,EQ,11-Jul-2025,7505.00,7534.00,7575.50,7341.00,7352.00,7385.00,7435.61,25611,1904.33,8223,11125,43.44
AUBANK,EQ,11-Jul-2025,828.20,828.30,832.75,817.05,821.95,821.00,822.88,1767939,14547.93,34774,1141030,64.54
AUROPHARMA,EQ,11-Jul-2025,1129.90,1135.00,1139.00,1115.20,1125.70,1124.80,1127.93,1058994,11944.69,42887,426524,40.28
AWL,EQ,11-Jul-2025,270.05,270.00,273.35,267.50,269.05,269.90,270.35,1716249,4639.85,34855,919147,53.56
AXISBANK,EQ,11-Jul-2025,1164.30,1162.00,1175.90,1160.60,1171.60,1173.80,1171.76,4468654,52361.92,110449,2973092,66.53
BAJAJ-AUTO,EQ,11-Jul-2025,8285.00,8285.50,8300.00,8045.50,8074.50,8067.00,8124.93,539579,43840.42,72097,358368,66.42
BAJAJFINSV,EQ,11-Jul-2025,2039.40,2037.00,2040.70,2000.20,2012.60,2017.20,2014.04,1145529,23071.36,46591,722875,63.10
BAJAJHFL,EQ,11-Jul-2025,121.62,121.49,121.79,120.54,120.80,120.79,120.99,2917784,3530.34,26381,1702093,58.34
BAJAJHLDNG,EQ,11-Jul-2025,13875.00,13950.00,14100.00,13710.00,13760.00,13752.00,13803.34,21532,2972.14,8472,8437,39.18
BAJFINANCE,EQ,11-Jul-2025,947.65,938.70,947.15,931.55,933.00,933.50,936.79,4278038,40076.05,111599,3108840,72.67
