SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,25-Sep-2026,1080.80,1080.00,1087.90,1062.30,1073.00,1073.00,1073.39,738050,7922.18,36597,438430,59.40
3MINDIA,EQ,25-Sep-2026,34590.00,34595.00,34595.00,33800.00,33800.00,33925.00,34030.56,2731,929.37,1239,1208,44.23
AADHARHFC,EQ,25-Sep-2026,446.70,446.55,450.60,441.30,443.10,444.50,445.74,440466,1963.35,16035,334360,75.91
AARTIIND,EQ,25-Sep-2026,489.45,487.85,492.70,484.60,488.50,489.25,489.15,302323,1478.82,15198,134418,44.46
AAVAS,EQ,25-Sep-2026,1256.40,1246.10,1277.20,1242.70,1261.20,1267.70,1255.83,49117,616.83,9625,28788,58.61
ABB,EQ,25-Sep-2026,7129.00,7111.00,7201.50,7025.00,7052.50,7052.50,7087.68,80574,5710.83,14255,29779,36.96
ABBOTINDIA,EQ,25-Sep-2026,26860.00,26860.00,27095.00,26860.00,26985.00,26955.00,26949.89,2263,609.88,1495,1096,48.43
ABCAPITAL,EQ,25-Sep-2026,390.10,390.90,392.20,384.80,390.00,390.00,387.61,2752305,10668.14,28946,1399798,50.86
ABDL,EQ,25-Sep-2026,712.15,725.00,753.80,705.80,714.50,715.05,729.00,4070753,29675.86,105908,607188,14.92
ABFRL,EQ,25-Sep-2026,48.06,48.02,49.28,47.88,49.20,49.14,48.53,4619236,2241.81,16828,2610611,56.52
ABLBL,EQ,25-Sep-2026,78.59,78.17,79.36,78.01,78.78,78.72,78.71,631342,496.96,8009,328554,52.04
ABREL,EQ,25-Sep-2026,1211.80,1215.90,1245.00,1208.00,1232.00,1230.90,1227.43,164987,2025.10,15584,73647,44.64
ABSLAMC,EQ,25-Sep-2026,1024.20,1020.00,1023.70,1001.50,1016.90,1014.50,1012.32,112917,1143.08,17021,51041,45.20
ACC,EQ,25-Sep-2026,1236.10,1236.10,1239.80,1230.50,1235.00,1236.40,1236.03,45301,559.93,6393,23107,51.01
ACE,EQ,25-Sep-2026,1241.00,1242.00,1250.00,1212.10,1223.80,1226.60,1227.20,184368,2262.57,15032,80372,43.59
ACMESOLAR,EQ,25-Sep-2026,446.65,446.90,449.75,431.50,439.65,442.90,440.59,3082821,13582.50,56589,2006315,65.08
ACUTAAS,EQ,25-Sep-2026,3283.70,3294.90,3311.40,3232.00,3272.70,3272.50,3267.14,153473,5014.17,25984,72839,47.46
ADANIENSOL,EQ,25-Sep-2026,1340.50,1341.40,1344.00,1315.00,1338.50,1338.50,1330.27,1534753,20416.33,34850,684505,44.60
ADANIENT,EQ,25-Sep-2026,2900.00,2920.00,2939.90,2902.50,2916.50,2916.50,2920.31,570504,16660.49,42051,157646,27.63
ADANIGREEN,EQ,25-Sep-2026,1280.10,1279.90,1299.60,1270.20,1296.60,1296.60,1287.63,972126,12517.39,29039,444108,45.68
ADANIPORTS,EQ,25-Sep-2026,1785.30,1791.80,1800.60,1775.00,1788.00,1788.00,1788.43,895306,16011.95,37063,420134,46.93
ADANIPOWER,EQ,25-Sep-2026,199.48,200.00,203.60,196.10,202.75,202.75,200.72,16171228,32458.15,81785,3977264,24.59
AEGISLOG,EQ,25-Sep-2026,1369.70,1375.60,1404.90,1355.00,1366.00,1365.40,1378.42,290729,4007.47,20140,95804,32.95
AEGISVOPAK,EQ,25-Sep-2026,289.10,291.15,294.40,286.30,287.05,287.50,289.67,673754,1951.64,17295,284515,42.23
AFCONS,EQ,25-Sep-2026,253.75,255.60,255.60,249.75,252.60,252.50,252.08,434570,1095.49,10048,184391,42.43
AFFLE,EQ,25-Sep-2026,1588.10,1584.20,1591.80,1547.30,1572.50,1578.00,1568.10,113281,1776.36,17503,45938,40.55
AIAENG,EQ,25-Sep-2026,3953.40,3954.00,3984.60,3884.00,3911.20,3919.40,3918.59,19038,746.02,7010,10500,55.15
AIIL,EQ,25-Sep-2026,551.60,551.60,572.00,548.95,557.00,559.60,562.34,338399,1902.96,17287,100457,29.69
AJANTPHARM,EQ,25-Sep-2026,3539.50,3547.00,3554.90,3525.00,3540.00,3547.80,3542.24,46112,1633.40,9936,30835,66.87
ALKEM,EQ,25-Sep-2026,5326.00,5322.50,5325.00,5237.00,5274.00,5274.00,5269.36,28742,1514.52,7139,11676,40.62
AMBER,EQ,25-Sep-2026,6911.00,6916.00,7010.00,6876.00,6960.00,6960.00,6946.71,99885,6938.73,16656,25338,25.37
AMBUJACEM,EQ,25-Sep-2026,384.10,382.20,387.20,381.70,383.80,383.80,384.55,1180134,4538.17,22249,541688,45.90
ANANDRATHI,EQ,25-Sep-2026,2167.40,2169.60,2178.90,2007.00,2130.00,2126.80,2148.24,436268,9372.10,15435,273905,62.78
ANANTRAJ,EQ,25-Sep-2026,624.10,622.55,628.40,613.20,615.50,617.40,619.33,1198697,7423.85,24022,510896,42.62
ANGELONE,EQ,25-Sep-2026,290.70,290.70,292.20,286.50,288.00,288.00,288.75,2892227,8351.19,30425,944466,32.66
ANTHEM,EQ,25-Sep-2026,885.60,888.00,890.85,869.40,875.00,873.60,876.97,373411,3274.69,20269,184442,49.39
ANURAS,EQ,25-Sep-2026,1177.20,1177.00,1204.00,1171.40,1200.00,1192.40,1184.05,167982,1988.98,9525,97881,58.27
APARINDS,EQ,25-Sep-2026,17804.00,18000.00,18305.00,17702.00,17790.00,17776.00,17956.22,85829,15411.64,26396,29637,34.53
APLAPOLLO,EQ,25-Sep-2026,2184.80,2179.10,2219.00,2176.50,2214.70,2214.70,2199.32,339098,7457.87,16983,204632,60.35
APOLLOHOSP,EQ,25-Sep-2026,8888.50,8891.00,8934.50,8821.50,8889.00,8889.00,8882.11,438457,38944.23,32591,312900,71.36
APOLLOTYRE,EQ,25-Sep-2026,397.95,399.50,400.95,395.50,400.20,400.10,397.96,316665,1260.19,19925,166264,52.50
APTUS,EQ,25-Sep-2026,240.92,240.90,245.00,240.09,244.00,244.60,242.64,1278151,3101.34,34431,799936,62.59
ARE&M,EQ,25-Sep-2026,795.40,795.40,798.80,789.05,789.80,791.95,793.16,336412,2668.29,20950,192825,57.32
