SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,18-Mar-2026,1043.40,1050.00,1088.50,1041.50,1084.80,1069.80,1071.57,566638,6071.91,25976,214531,37.86
3MINDIA,EQ,18-Mar-2026,33110.00,33150.00,33645.00,32890.00,32950.00,32975.00,33066.48,3580,1183.78,2847,1814,50.67
AADHARHFC,EQ,18-Mar-2026,480.55,482.45,482.45,472.10,474.00,478.40,477.55,225872,1078.64,8869,130536,57.79
AARTIIND,EQ,18-Mar-2026,424.95,424.95,437.65,422.75,434.25,432.90,432.03,470759,2033.81,17339,189790,40.32
AAVAS,EQ,18-Mar-2026,1101.60,1101.60,1131.00,1096.80,1125.60,1123.70,1113.40,510227,5680.87,42064,280016,54.88
ABB,EQ,18-Mar-2026,6310.50,6320.50,6415.50,6280.50,6329.50,6337.50,6349.26,280678,17820.98,39988,99934,35.60
ABBOTINDIA,EQ,18-Mar-2026,26450.00,26500.00,26700.00,26275.00,26390.00,26375.00,26515.50,8384,2223.06,3049,4560,54.39
ABCAPITAL,EQ,18-Mar-2026,318.65,319.70,329.35,318.75,328.40,328.45,325.99,2594538,8457.86,40431,1028974,39.66
ABDL,EQ,18-Mar-2026,420.05,425.00,432.55,418.80,423.75,423.40,424.52,447892,1901.39,18733,186145,41.56
ABFRL,EQ,18-Mar-2026,58.19,58.55,60.75,58.55,59.28,59.23,59.50,6279922,3736.50,35062,3076839,48.99
ABLBL,EQ,18-Mar-2026,97.29,97.74,99.65,96.30,98.99,98.80,98.29,1742703,1712.98,18985,871741,50.02
ABREL,EQ,18-Mar-2026,1121.00,1129.90,1246.00,1117.20,1223.00,1217.40,1212.31,989501,11995.78,64075,165611,16.74
ABSLAMC,EQ,18-Mar-2026,958.20,966.00,990.85,958.40,970.00,969.45,975.79,539416,5263.56,28997,238434,44.20
ACC,EQ,18-Mar-2026,1385.00,1385.10,1409.50,1376.40,1405.00,1405.20,1400.71,201573,2823.45,14874,97287,48.26
ACE,EQ,18-Mar-2026,820.90,828.90,852.40,826.10,847.10,844.55,841.57,183126,1541.12,13609,82930,45.29
ACMESOLAR,EQ,18-Mar-2026,247.01,249.90,253.00,245.37,247.16,248.69,250.34,695731,1741.67,16477,196291,28.21
ACUTAAS,EQ,18-Mar-2026,2302.60,2300.00,2320.20,2250.00,2253.00,2257.80,2282.74,200845,4584.77,29848,87344,43.49
ADANIENSOL,EQ,18-Mar-2026,1000.60,1000.00,1043.80,1000.00,1031.70,1036.70,1027.32,1643508,16884.06,37707,735760,44.77
ADANIENT,EQ,18-Mar-2026,1975.40,1988.90,2027.00,1982.20,2008.00,2007.20,2011.93,1041095,20946.08,53221,248121,23.83
ADANIGREEN,EQ,18-Mar-2026,868.65,872.05,904.00,871.55,890.00,891.30,887.80,2315274,20555.04,38946,691637,29.87
ADANIPORTS,EQ,18-Mar-2026,1365.50,1367.10,1411.10,1367.10,1401.80,1401.90,1396.43,1956685,27323.83,82283,797796,40.77
ADANIPOWER,EQ,18-Mar-2026,155.60,156.00,156.50,151.30,154.10,154.07,153.93,28773212,44291.64,136496,8327708,28.94
AEGISLOG,EQ,18-Mar-2026,619.85,624.40,625.60,607.55,608.95,609.50,613.54,731391,4487.38,28006,383061,52.37
AEGISVOPAK,EQ,18-Mar-2026,191.82,192.00,194.19,188.05,189.60,189.28,190.50,444167,846.14,8289,225151,50.69
AFCONS,EQ,18-Mar-2026,280.60,282.00,290.00,280.40,288.00,287.95,287.29,403408,1158.94,11208,222367,55.12
AFFLE,EQ,18-Mar-2026,1290.40,1294.20,1360.00,1287.80,1344.00,1346.40,1331.44,367588,4894.20,37112,198097,53.89
AIAENG,EQ,18-Mar-2026,3736.20,3758.40,3758.40,3666.00,3740.00,3719.60,3716.54,53589,1991.66,13736,20623,38.48
AIIL,EQ,18-Mar-2026,477.95,476.50,496.15,473.85,482.50,485.50,487.30,526586,2566.07,25042,182496,34.66
AJANTPHARM,EQ,18-Mar-2026,3020.60,3049.90,3114.10,3029.30,3059.60,3056.60,3066.16,127414,3906.72,27055,75322,59.12
ALKEM,EQ,18-Mar-2026,5333.50,5335.00,5423.00,5315.00,5360.50,5351.50,5366.36,65448,3512.18,18597,35775,54.66
AMBER,EQ,18-Mar-2026,6778.00,6790.00,6935.00,6750.00,6834.00,6850.00,6870.84,303045,20821.74,27985,77463,25.56
AMBUJACEM,EQ,18-Mar-2026,434.20,438.00,444.30,433.45,441.00,441.25,441.03,3070154,13540.20,43092,1832783,59.70
ANANDRATHI,EQ,18-Mar-2026,3063.00,3082.00,3109.90,3041.60,3065.00,3063.90,3069.55,108932,3343.72,9991,57476,52.76
ANANTRAJ,EQ,18-Mar-2026,448.95,451.90,473.00,450.80,469.90,470.80,465.27,2159124,10045.76,41825,626858,29.03
ANGELONE,EQ,18-Mar-2026,216.98,217.90,237.90,217.16,236.20,236.21,231.46,25414506,58823.27,130001,5662011,22.28
ANTHEM,EQ,18-Mar-2026,637.75,636.25,650.00,632.35,646.50,648.40,646.45,78816,509.51,6248,38075,48.31
ANURAS,EQ,18-Mar-2026,1236.10,1235.00,1276.60,1230.10,1235.90,1240.40,1254.92,185767,2331.22,7483,122418,65.90
