SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,23-Jul-2025,1144.10,1140.00,1146.40,1122.10,1124.10,1125.00,1131.83,1356863,15357.42,44835,710155,52.34
3MINDIA,EQ,23-Jul-2025,31230.00,31250.00,31695.00,30905.00,31575.00,31525.00,31411.97,13387,4205.12,5351,6805,50.83
AADHARHFC,EQ,23-Jul-2025,519.60,520.00,524.90,510.20,516.50,516.75,515.57,597919,3082.71,16856,278524,46.58
AARTIIND,EQ,23-Jul-2025,422.95,422.95,429.90,417.50,427.60,427.00,422.61,1665826,7039.93,39786,608166,36.51
AAVAS,EQ,23-Jul-2025,1902.70,1908.00,1921.10,1882.60,1904.90,1901.10,1895.80,53716,1018.35,8978,18877,35.14
ABB,EQ,23-Jul-2025,5755.00,5771.50,5788.00,5675.00,5705.50,5711.00,5701.16,186980,10660.03,21782,95365,51.00
ABBOTINDIA,EQ,23-Jul-2025,34130.00,34150.00,34950.00,34035.00,34850.00,34735.00,34376.24,7134,2452.40,2656,4033,56.53
ABCAPITAL,EQ,23-Jul-2025,268.55,269.00,269.85,264.60,268.65,268.60,267.94,1964251,5262.99,26061,933473,47.52
ABDL,EQ,23-Jul-2025,482.40,486.00,486.05,471.95,475.10,473.70,478.11,190332,910.00,6567,91361,48.00
ABFRL,EQ,23-Jul-2025,75.64,76.10,76.11,74.84,75.70,75.73,75.38,6615907,4986.91,21346,4167567,62.99
ABLBL,EQ,23-Jul-2025,153.30,153.30,154.04,150.90,151.00,151.55,152.06,2156511,3279.28,26425,1481949,68.72
ABREL,EQ,23-Jul-2025,2136.80,2137.50,2153.80,1992.20,2019.00,2018.30,2037.29,660397,13454.19,50721,179784,27.22
ABSLAMC,EQ,23-Jul-2025,897.40,881.85,889.20,869.05,878.05,878.35,875.99,395557,3465.04,35203,205800,52.03
ACC,EQ,23-Jul-2025,1958.90,1967.90,1967.90,1915.30,1946.40,1950.00,1937.34,569821,11039.40,21912,289930,50.88
ACE,EQ,23-Jul-2025,1144.60,1156.60,1156.60,1133.90,1144.90,1140.60,1140.16,153723,1752.69,13503,79825,51.93
ACMESOLAR,EQ,23-Jul-2025,283.83,284.71,287.71,279.06,286.00,286.19,283.40,932959,2643.97,23833,429233,46.01
ACUTAAS,EQ,23-Jul-2025,1177.60,1185.00,1208.00,1175.10,1190.00,1187.20,1194.10,217489,2597.04,16502,114502,52.65
ADANIENSOL,EQ,23-Jul-2025,867.20,871.70,874.10,861.50,862.50,863.10,866.09,724832,6277.68,19685,361497,49.87
ADANIENT,EQ,23-Jul-2025,2587.80,2600.70,2625.90,2593.50,2615.50,2614.50,2612.73,316424,8267.32,24447,95937,30.32
ADANIGREEN,EQ,23-Jul-2025,1013.70,1018.40,1038.30,1017.00,1034.00,1033.90,1032.52,1733780,17901.60,38801,430548,24.83
ADANIPORTS,EQ,23-Jul-2025,1420.70,1430.00,1438.50,1419.00,1423.30,1420.80,1423.79,740816,10547.63,38118,354397,47.84
ADANIPOWER,EQ,23-Jul-2025,590.55,592.80,596.20,587.15,589.30,588.95,590.43,1920037,11336.42,31568,714564,37.22
AEGISLOG,EQ,23-Jul-2025,751.90,751.80,758.50,749.45,754.00,753.45,754.60,159980,1207.20,9904,74302,46.44
AEGISVOPAK,EQ,23-Jul-2025,284.71,284.45,284.45,275.30,277.00,278.27,277.66,882774,2451.08,18941,481386,54.53
