SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,02-Mar-2026,1103.60,1055.00,1094.80,1048.20,1068.40,1074.70,1073.26,1837718,19723.57,36059,1220359,66.41
3MINDIA,EQ,02-Mar-2026,37505.00,35755.00,36975.00,35005.00,36000.00,35675.00,35966.62,5084,1828.54,2685,2705,53.21
AADHARHFC,EQ,02-Mar-2026,458.95,431.00,455.00,430.15,452.00,452.60,450.10,336468,1514.45,18088,157597,46.84
AARTIIND,EQ,02-Mar-2026,447.15,416.00,450.25,416.00,432.25,432.95,438.10,1046432,4584.44,35708,488982,46.73
AAVAS,EQ,02-Mar-2026,1285.60,1222.00,1259.50,1222.00,1243.90,1240.10,1239.42,242679,3007.82,18998,170328,70.19
ABB,EQ,02-Mar-2026,6073.00,5840.00,6073.00,5835.00,5980.00,5983.00,5980.23,275442,16472.06,31966,128816,46.77
ABBOTINDIA,EQ,02-Mar-2026,26530.00,26025.00,26900.00,26000.00,26880.00,26805.00,26666.02,12530,3341.25,5303,5606,44.74
ABCAPITAL,EQ,02-Mar-2026,344.45,333.00,346.00,331.90,338.25,338.10,340.65,6839776,23299.57,59614,3184008,46.55
ABDL,EQ,02-Mar-2026,476.10,445.00,475.00,445.00,468.10,471.00,466.16,300291,1399.85,18475,126048,41.98
ABFRL,EQ,02-Mar-2026,66.93,65.00,66.23,64.30,66.20,65.94,65.23,3483705,2272.59,20704,1837480,52.74
ABLBL,EQ,02-Mar-2026,102.08,100.00,101.47,97.30,101.40,100.81,98.79,6929041,6845.49,12020,6378940,92.06
ABREL,EQ,02-Mar-2026,1290.20,1205.10,1284.00,1205.10,1261.00,1255.90,1256.05,189848,2384.59,14235,101514,53.47
ABSLAMC,EQ,02-Mar-2026,893.60,854.40,886.05,854.40,879.00,876.40,876.30,384495,3369.32,20125,225158,58.56
ACC,EQ,02-Mar-2026,1592.40,1568.00,1576.00,1546.10,1558.80,1553.20,1556.14,212450,3306.03,22948,101568,47.81
ACE,EQ,02-Mar-2026,884.70,844.70,887.25,840.00,869.25,867.00,871.38,215723,1879.76,12653,98263,45.55
ACMESOLAR,EQ,02-Mar-2026,236.00,218.10,233.49,218.00,232.20,232.28,231.17,738881,1708.04,22612,419731,56.81
ACUTAAS,EQ,02-Mar-2026,2158.80,2058.70,2199.00,2055.00,2199.00,2191.90,2163.49,297329,6432.68,25995,139773,47.01
ADANIENSOL,EQ,02-Mar-2026,1011.55,961.00,988.00,951.00,972.40,972.30,971.27,1362542,13234.01,41905,422108,30.98
ADANIENT,EQ,02-Mar-2026,2161.80,2093.00,2147.90,2073.70,2124.00,2124.60,2102.42,2134522,44876.54,98499,718818,33.68
ADANIGREEN,EQ,02-Mar-2026,947.35,915.00,926.95,880.25,906.85,903.55,902.11,3482707,31417.96,70675,757201,21.74
ADANIPORTS,EQ,02-Mar-2026,1521.00,1462.00,1497.30,1430.00,1468.90,1470.30,1464.56,4207514,61621.64,173392,1618771,38.47
ADANIPOWER,EQ,02-Mar-2026,140.11,133.00,138.68,130.70,138.10,137.97,136.49,26699798,36442.91,209725,9510242,35.62
AEGISLOG,EQ,02-Mar-2026,688.45,669.00,684.60,665.05,679.60,677.85,676.95,211000,1428.36,15743,82665,39.18
AEGISVOPAK,EQ,02-Mar-2026,228.07,220.06,223.87,213.21,216.81,216.53,217.43,554672,1206.01,13490,190714,34.38
AFCONS,EQ,02-Mar-2026,292.15,280.00,289.35,279.00,284.40,284.30,284.92,352853,1005.35,11249,167636,47.51
AFFLE,EQ,02-Mar-2026,1377.20,1335.30,1382.90,1324.20,1360.00,1357.80,1360.66,328446,4469.05,28165,192306,58.55
AIAENG,EQ,02-Mar-2026,3851.60,3662.00,3830.80,3662.00,3750.00,3738.90,3748.22,47310,1773.28,9433,28058,59.31
AIIL,EQ,02-Mar-2026,481.85,475.00,481.85,451.30,453.50,454.35,463.78,272434,1263.50,16786,109268,40.11
AJANTPHARM,EQ,02-Mar-2026,2993.90,2830.00,2976.10,2830.00,2970.00,2967.80,2948.59,82523,2433.26,16322,44432,53.84
ALKEM,EQ,02-Mar-2026,5639.50,5415.00,5619.50,5415.00,5582.50,5566.00,5531.57,54260,3001.43,12170,23981,44.20
AMBER,EQ,02-Mar-2026,7974.00,7614.00,7964.00,7603.00,7915.00,7884.50,7848.36,183333,14388.64,23367,61945,33.79
AMBUJACEM,EQ,02-Mar-2026,500.40,490.10,493.40,480.10,491.90,490.75,487.96,2820015,13760.50,51994,1442860,51.16
ANANDRATHI,EQ,02-Mar-2026,3075.90,3002.70,3179.10,3000.00,3137.80,3148.50,3126.24,265646,8304.73,24005,122312,46.04
ANANTRAJ,EQ,02-Mar-2026,529.80,505.30,519.40,503.50,510.65,509.10,511.53,2143411,10964.23,49766,898334,41.91
ANGELONE,EQ,02-Mar-2026,233.20,220.10,231.62,220.00,226.50,226.32,226.30,7012943,15869.98,60534,2401724,34.25
ANTHEM,EQ,02-Mar-2026,701.25,653.05,697.70,653.05,687.00,687.40,688.30,619120,4261.43,22201,479753,77.49
ANURAS,EQ,02-Mar-2026,1239.30,1181.00,1237.10,1181.00,1223.00,1217.70,1220.95,509672,6222.84,11340,197096,38.67
APARINDS,EQ,02-Mar-2026,11180.50,10500.00,11250.00,10450.00,10688.00,10694.00,10873.61,172973,18808.41,39604,50468,29.18
APLAPOLLO,EQ,02-Mar-2026,2234.60,2195.00,2251.80,2194.20,2224.00,2222.30,2226.50,509813,11351.01,30827,276364,54.21
APOLLOHOSP,EQ,02-Mar-2026,7821.50,7621.00,7819.00,7605.00,7780.00,7791.50,7754.60,533503,41371.02,50803,347056,65.05
APOLLOTYRE,EQ,02-Mar-2026,454.05,430.30,446.50,430.30,443.80,440.40,441.93,1403297,6201.62,59247,724987,51.66
APTUS,EQ,02-Mar-2026,244.00,235.00,242.76,235.00,239.15,238.29,239.77,828229,1985.83,16920,485257,58.59
ARE&M,EQ,02-Mar-2026,844.95,800.00,833.00,793.40,830.00,824.45,823.07,382737,3150.19,25917,186332,48.68
ASAHIINDIA,EQ,02-Mar-2026,900.70,865.00,887.50,840.25,850.80,850.85,859.10,152110,1306.78,17368,60724,39.92
ASHOKLEY,EQ,02-Mar-2026,211.10,200.05,212.90,200.05,209.20,209.01,209.49,17727577,37137.13,183143,6271789,35.38
ASIANPAINT,EQ,02-Mar-2026,2376.20,2300.00,2337.90,2283.50,2303.00,2307.10,2307.99,2528308,58352.99,138273,1421641,56.23
ASTERDM,EQ,02-Mar-2026,654.60,618.20,652.70,612.60,649.00,644.60,638.09,762213,4863.64,41065,342518,44.94
ASTRAL,EQ,02-Mar-2026,1667.90,1590.50,1676.20,1590.50,1670.10,1669.80,1654.13,813157,13450.65,39649,356677,43.86
ATGL,EQ,02-Mar-2026,512.00,489.85,500.00,483.00,495.00,492.85,490.89,754603,3704.28,30935,305807,40.53
ATHERENERG,EQ,02-Mar-2026,710.90,680.00,710.10,674.00,707.00,705.00,690.94,1950250,13475.09,60040,716859,36.76
ATUL,EQ,02-Mar-2026,6674.00,6545.00,6582.50,6472.00,6526.00,6531.00,6540.18,15306,1001.04,4407,6720,43.90
AUBANK,EQ,02-Mar-2026,958.35,895.05,963.50,895.05,952.95,951.25,953.13,2534464,24156.66,61882,1197912,47.26
AUROPHARMA,EQ,02-Mar-2026,1220.40,1186.20,1223.90,1186.20,1212.00,1210.40,1209.05,888443,10741.75,33850,341670,38.46
AWL,EQ,02-Mar-2026,189.10,180.20,184.44,179.06,180.88,180.29,181.19,2799429,5072.40,57782,1565663,55.93
AXISBANK,EQ,02-Mar-2026,1383.90,1369.10,1384.70,1353.60,1367.20,1372.30,1369.22,5132511,70275.44,142220,2236138,43.57
BAJAJ-AUTO,EQ,02-Mar-2026,9972.50,9725.50,9941.50,9565.00,9769.50,9776.00,9746.71,330330,32196.31,57823,144143,43.64
BAJAJFINSV,EQ,02-Mar-2026,1993.40,1950.00,1990.00,1927.00,1935.00,1941.90,1952.72,1595247,31150.73,105849,789591,49.50
BAJAJHFL,EQ,02-Mar-2026,87.04,82.50,86.01,82.50,85.49,85.28,84.50,9221737,7792.54,74290,4406996,47.79
BAJAJHLDNG,EQ,02-Mar-2026,10804.00,10400.00,10720.00,10400.00,10715.00,10695.00,10612.07,35739,3792.65,11909,16908,47.31
BAJFINANCE,EQ,02-Mar-2026,995.90,971.00,990.40,968.00,975.00,978.25,978.43,8493269,83100.54,192677,4321669,50.88
