SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,22-Jun-2026,1145.10,1148.90,1155.50,1134.40,1135.10,1139.20,1147.31,496298,5694.06,21976,316736,63.82
3MINDIA,EQ,22-Jun-2026,33125.00,33350.00,33455.00,33160.00,33255.00,33325.00,33327.86,1870,623.23,1338,906,48.45
AADHARHFC,EQ,22-Jun-2026,515.10,516.00,518.85,493.00,501.00,495.30,499.54,451980,2257.83,21659,240370,53.18
AARTIIND,EQ,22-Jun-2026,484.50,485.25,494.50,485.05,486.15,486.20,489.42,741419,3628.63,21237,307495,41.47
AAVAS,EQ,22-Jun-2026,1471.90,1360.00,1495.00,1346.40,1459.10,1466.60,1447.70,815589,11807.30,77974,320744,39.33
ABB,EQ,22-Jun-2026,7248.00,7250.00,7290.50,7200.00,7247.00,7258.00,7240.59,150159,10872.40,22169,70889,47.21
ABBOTINDIA,EQ,22-Jun-2026,26215.00,26490.00,26490.00,26015.00,26050.00,26065.00,26151.90,6568,1717.66,3593,4109,62.56
ABCAPITAL,EQ,22-Jun-2026,375.90,378.00,392.90,375.05,392.30,391.95,387.36,11010826,42651.74,75120,5539233,50.31
ABDL,EQ,22-Jun-2026,631.25,634.40,642.00,630.00,631.00,631.55,635.11,204549,1299.11,9626,81909,40.04
ABFRL,EQ,22-Jun-2026,60.64,60.84,61.60,60.55,60.60,60.72,60.96,3726376,2271.69,19110,2038934,54.72
ABLBL,EQ,22-Jun-2026,97.18,97.95,99.99,97.95,98.72,98.53,99.00,1422288,1408.03,13019,812321,57.11
ABREL,EQ,22-Jun-2026,1279.50,1280.10,1327.80,1280.10,1314.90,1313.80,1311.19,229705,3011.86,19406,97901,42.62
ABSLAMC,EQ,22-Jun-2026,1180.60,1193.40,1224.90,1175.80,1181.00,1180.40,1202.20,505517,6077.33,36727,231192,45.73
ACC,EQ,22-Jun-2026,1343.30,1350.00,1352.60,1345.00,1350.00,1349.80,1349.14,102582,1383.98,7626,57829,56.37
ACE,EQ,22-Jun-2026,975.65,975.65,1017.00,975.65,1016.65,1011.70,1000.69,969080,9697.47,34424,453562,46.80
ACMESOLAR,EQ,22-Jun-2026,337.65,340.00,357.50,339.00,351.00,349.85,351.23,3378183,11865.27,51619,1312205,38.84
ACUTAAS,EQ,22-Jun-2026,3246.20,3262.60,3264.00,3170.20,3250.00,3249.60,3212.65,206990,6649.86,19312,85455,41.28
ADANIENSOL,EQ,22-Jun-2026,1507.40,1515.00,1544.40,1496.10,1535.00,1539.40,1521.10,1683730,25611.29,41765,670495,39.82
ADANIENT,EQ,22-Jun-2026,3038.40,3040.00,3065.00,3001.00,3060.00,3059.60,3037.74,1726452,52445.14,57462,508916,29.48
ADANIGREEN,EQ,22-Jun-2026,1502.40,1509.00,1555.00,1490.50,1551.00,1549.90,1528.58,2956240,45188.37,71547,910709,30.81
