SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,21-Apr-2026,1109.25,1116.00,1132.00,1096.50,1112.00,1108.35,1118.01,1199787,13413.74,39680,582068,48.51
3MINDIA,EQ,21-Apr-2026,31480.00,31480.00,31730.00,31395.00,31620.00,31585.00,31618.83,4818,1523.40,1855,3056,63.43
AADHARHFC,EQ,21-Apr-2026,480.55,484.00,506.70,482.40,496.90,494.65,499.01,895996,4471.14,25031,281889,31.46
AARTIIND,EQ,21-Apr-2026,445.65,448.70,455.60,445.05,452.75,451.20,451.46,777552,3510.31,28156,391496,50.35
AAVAS,EQ,21-Apr-2026,1355.80,1363.80,1420.00,1355.80,1401.00,1399.80,1393.94,255634,3563.39,23582,117980,46.15
ABB,EQ,21-Apr-2026,7158.00,7200.00,7300.00,7184.00,7268.00,7255.00,7266.98,260767,18949.89,32792,114426,43.88
ABBOTINDIA,EQ,21-Apr-2026,25550.00,25610.00,25690.00,25340.00,25400.00,25385.00,25440.55,12807,3258.17,5309,8117,63.38
ABCAPITAL,EQ,21-Apr-2026,341.60,342.00,345.90,340.50,345.90,344.60,344.25,3974633,13682.81,33822,1940656,48.83
ABDL,EQ,21-Apr-2026,573.40,574.30,578.90,563.45,564.50,565.15,567.88,234420,1331.22,7704,130889,55.84
ABFRL,EQ,21-Apr-2026,64.78,65.00,65.87,64.05,64.55,64.45,64.89,3445066,2235.38,15896,1717998,49.87
ABLBL,EQ,21-Apr-2026,104.73,105.30,108.00,105.30,106.90,106.44,106.66,473229,504.74,8808,266407,56.30
ABREL,EQ,21-Apr-2026,1403.60,1403.60,1451.70,1403.60,1440.00,1429.00,1433.84,145197,2081.89,14036,64653,44.53
ABSLAMC,EQ,21-Apr-2026,1066.70,1072.50,1072.50,1026.50,1038.90,1037.85,1053.99,427838,4509.39,23313,225986,52.82
ACC,EQ,21-Apr-2026,1428.80,1429.00,1444.80,1425.00,1436.00,1438.00,1438.06,116234,1671.51,8642,64844,55.79
ACE,EQ,21-Apr-2026,904.55,904.60,929.90,904.60,914.60,912.80,919.63,203675,1873.06,9348,93499,45.91
ACMESOLAR,EQ,21-Apr-2026,299.05,299.10,300.50,294.05,296.20,296.25,296.76,957383,2841.09,15938,444464,46.42
ACUTAAS,EQ,21-Apr-2026,2410.70,2410.70,2468.40,2361.00,2362.90,2374.40,2407.84,246743,5941.17,33250,136354,55.26
ADANIENSOL,EQ,21-Apr-2026,1259.40,1268.35,1273.10,1243.55,1269.50,1265.30,1261.33,1655410,20880.15,35347,566539,34.22
ADANIENT,EQ,21-Apr-2026,2229.60,2229.70,2255.00,2220.00,2230.00,2226.00,2234.92,1818221,40635.82,45092,851198,46.81
ADANIGREEN,EQ,21-Apr-2026,1152.70,1155.15,1183.95,1143.00,1155.05,1150.00,1159.96,2752849,31931.95,50184,574336,20.86
ADANIPORTS,EQ,21-Apr-2026,1578.40,1578.50,1611.90,1578.40,1598.00,1594.10,1594.92,4276868,68212.77,70354,2777877,64.95
ADANIPOWER,EQ,21-Apr-2026,200.83,203.30,207.30,201.87,203.80,202.98,204.11,57973716,118329.35,204860,14709222,25.37
AEGISLOG,EQ,21-Apr-2026,740.50,740.50,740.50,725.05,728.00,727.30,730.66,306444,2239.06,11351,104934,34.24
AEGISVOPAK,EQ,21-Apr-2026,197.17,198.90,199.15,196.08,198.00,198.28,197.96,220535,436.58,5778,95801,43.44
AFCONS,EQ,21-Apr-2026,334.30,334.30,338.50,331.30,335.90,335.95,335.38,411516,1380.13,10528,113653,27.62
AFFLE,EQ,21-Apr-2026,1444.90,1442.10,1482.80,1442.00,1461.50,1462.90,1466.47,373994,5484.50,30700,199173,53.26
AIAENG,EQ,21-Apr-2026,4001.20,4045.00,4095.00,4000.00,4009.60,4007.20,4024.58,61143,2460.75,13718,30841,50.44
AIIL,EQ,21-Apr-2026,466.50,463.00,480.00,461.35,469.00,470.70,472.45,255846,1208.73,11625,69234,27.06
AJANTPHARM,EQ,21-Apr-2026,2781.30,2784.00,2816.00,2776.00,2797.60,2791.20,2790.88,138603,3868.24,14912,108363,78.18
ALKEM,EQ,21-Apr-2026,5642.00,5664.00,5718.50,5627.00,5702.00,5696.50,5691.82,127553,7260.09,19668,83639,65.57
AMBER,EQ,21-Apr-2026,7980.50,7964.00,8076.00,7835.00,7843.50,7858.50,7935.51,268365,21296.13,28070,88753,33.07
AMBUJACEM,EQ,21-Apr-2026,454.90,455.95,460.00,453.55,457.70,456.25,457.42,1471622,6731.56,37128,624276,42.42
ANANDRATHI,EQ,21-Apr-2026,3663.90,3659.00,3663.90,3617.00,3650.00,3646.40,3645.75,100076,3648.52,11205,53044,53.00
ANANTRAJ,EQ,21-Apr-2026,506.80,509.30,526.05,508.30,515.45,514.40,518.95,2080621,10797.45,36781,714037,34.32
ANGELONE,EQ,21-Apr-2026,319.16,319.35,326.65,318.73,323.99,324.05,323.51,13064927,42266.07,83972,5018164,38.41
ANTHEM,EQ,21-Apr-2026,724.20,735.15,767.10,730.00,735.00,737.80,746.42,867770,6477.23,28949,312352,35.99
ANURAS,EQ,21-Apr-2026,1309.00,1321.90,1345.00,1302.30,1318.00,1318.10,1328.27,470341,6247.40,21373,299435,63.66
APARINDS,EQ,21-Apr-2026,11977.00,12049.50,12327.50,11646.50,11734.00,11714.00,12009.31,139779,16786.49,30365,41881,29.96
APLAPOLLO,EQ,21-Apr-2026,2143.90,2165.00,2173.00,2092.60,2114.00,2106.60,2119.60,593683,12583.72,38918,320142,53.92
APOLLOHOSP,EQ,21-Apr-2026,7657.00,7686.50,7765.00,7667.50,7740.00,7744.00,7734.55,312758,24190.43,35664,186242,59.55
APOLLOTYRE,EQ,21-Apr-2026,441.40,443.50,445.40,441.00,442.00,441.95,442.70,620322,2746.15,23514,392136,63.21
APTUS,EQ,21-Apr-2026,245.07,247.05,260.19,246.60,256.51,257.38,256.03,5390888,13802.47,68015,2042061,37.88
ARE&M,EQ,21-Apr-2026,765.25,766.00,785.40,763.00,775.15,773.80,776.89,480565,3733.45,18796,246081,51.21
ASAHIINDIA,EQ,21-Apr-2026,843.70,843.75,861.85,842.80,856.00,853.90,855.79,123619,1057.92,6982,54114,43.77
