SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,15-Jun-2026,1096.80,1109.80,1134.70,1106.00,1132.70,1130.80,1126.35,2132710,24021.69,71371,1289346,60.46
3MINDIA,EQ,15-Jun-2026,31550.00,31750.00,32195.00,31575.00,31690.00,31665.00,31774.21,2529,803.57,1610,1367,54.05
AADHARHFC,EQ,15-Jun-2026,473.65,481.00,491.00,481.00,488.20,488.95,486.87,664826,3236.81,19840,425160,63.95
AARTIIND,EQ,15-Jun-2026,440.60,448.00,504.90,448.00,491.70,498.15,495.14,18246113,90344.71,222569,1614199,8.85
AAVAS,EQ,15-Jun-2026,1405.70,1416.90,1424.90,1392.00,1393.10,1405.20,1414.50,154471,2184.99,19384,100851,65.29
ABB,EQ,15-Jun-2026,6770.50,6880.00,6977.50,6821.00,6947.50,6922.50,6916.04,227935,15764.07,24047,72096,31.63
ABBOTINDIA,EQ,15-Jun-2026,26280.00,26555.00,26580.00,26170.00,26205.00,26255.00,26286.24,5922,1556.67,3428,3250,54.88
ABCAPITAL,EQ,15-Jun-2026,358.10,363.15,374.50,363.15,366.55,368.20,369.81,4180867,15461.45,61655,2104001,50.32
ABDL,EQ,15-Jun-2026,644.45,648.95,652.60,620.90,627.00,627.85,637.89,554422,3536.59,21786,248055,44.74
ABFRL,EQ,15-Jun-2026,59.90,60.84,61.60,60.46,61.05,61.04,61.12,3579682,2187.94,15163,1860300,51.97
ABLBL,EQ,15-Jun-2026,98.34,100.18,101.75,99.65,100.44,100.12,100.72,797085,802.81,7329,427251,53.60
ABREL,EQ,15-Jun-2026,1198.40,1229.00,1261.00,1218.10,1241.80,1240.00,1246.23,345582,4306.74,29705,196261,56.79
ABSLAMC,EQ,15-Jun-2026,1101.20,1118.00,1158.50,1092.20,1155.00,1146.10,1120.95,1017809,11409.10,32263,675469,66.37
ACC,EQ,15-Jun-2026,1336.60,1360.00,1374.30,1351.80,1353.40,1356.40,1361.84,154002,2097.26,12922,65482,42.52
ACE,EQ,15-Jun-2026,931.05,943.00,953.00,926.00,933.00,928.95,940.95,462423,4351.18,21951,233969,50.60
ACMESOLAR,EQ,15-Jun-2026,335.75,339.90,352.00,335.30,348.40,347.25,346.03,2101286,7271.12,38332,914555,43.52
ACUTAAS,EQ,15-Jun-2026,3145.30,3249.90,3249.90,3072.00,3119.90,3096.70,3127.36,285988,8943.87,25619,148168,51.81
ADANIENSOL,EQ,15-Jun-2026,1489.60,1506.90,1534.80,1486.10,1490.00,1491.90,1509.75,1914035,28897.05,53504,502600,26.26
ADANIENT,EQ,15-Jun-2026,2921.60,2960.00,2983.00,2935.00,2938.00,2942.50,2957.07,1174229,34722.73,53168,395605,33.69
ADANIGREEN,EQ,15-Jun-2026,1485.70,1502.00,1512.10,1476.70,1482.00,1482.60,1492.17,2245384,33504.92,56123,619630,27.60
ADANIPORTS,EQ,15-Jun-2026,1812.90,1839.00,1840.30,1798.90,1809.00,1804.80,1819.32,1421741,25866.06,63805,729175,51.29
ADANIPOWER,EQ,15-Jun-2026,223.07,226.95,227.00,220.00,220.50,220.52,222.31,26726675,59415.61,149463,10146914,37.97
AEGISLOG,EQ,15-Jun-2026,944.40,954.95,1005.00,920.25,982.00,984.30,967.30,8796567,85089.33,207218,1201997,13.66
AEGISVOPAK,EQ,15-Jun-2026,217.85,225.13,234.00,219.76,233.01,231.69,227.19,2332046,5298.26,34540,923371,39.59
AFCONS,EQ,15-Jun-2026,326.00,329.25,337.10,323.10,325.00,325.15,329.95,845573,2789.99,16179,283224,33.49
AFFLE,EQ,15-Jun-2026,1446.30,1465.00,1524.40,1454.30,1482.00,1486.40,1493.22,650766,9717.37,53011,405048,62.24
AIAENG,EQ,15-Jun-2026,4333.70,4429.90,4519.00,4362.30,4471.00,4469.20,4471.34,58196,2602.14,11023,27155,46.66
AIIL,EQ,15-Jun-2026,530.15,531.00,581.60,531.00,560.95,558.70,557.63,8528310,47556.27,183666,487320,5.71
AJANTPHARM,EQ,15-Jun-2026,3131.00,3176.00,3176.00,3038.00,3047.90,3054.40,3058.09,184691,5648.01,31622,85181,46.12
ALKEM,EQ,15-Jun-2026,5298.00,5320.00,5362.00,5305.00,5339.00,5334.00,5332.72,70006,3733.23,13973,35668,50.95
AMBER,EQ,15-Jun-2026,7420.00,7520.00,7688.00,7411.00,7611.00,7620.00,7558.43,381341,28823.38,43687,104787,27.48
AMBUJACEM,EQ,15-Jun-2026,423.10,431.40,435.90,427.00,427.00,428.85,431.36,3311686,14285.27,29382,1861169,56.20
ANANDRATHI,EQ,15-Jun-2026,1765.30,1789.00,1790.20,1759.80,1775.40,1781.60,1779.04,340986,6066.29,18263,189991,55.72
ANANTRAJ,EQ,15-Jun-2026,534.75,545.00,546.80,535.05,537.60,537.30,540.85,1621264,8768.57,33493,672028,41.45
ANGELONE,EQ,15-Jun-2026,339.50,344.00,356.15,342.85,352.00,352.30,351.57,14953832,52572.49,195798,6061274,40.53
ANTHEM,EQ,15-Jun-2026,788.70,798.00,798.00,765.35,771.00,773.45,774.15,420890,3258.34,44277,210410,49.99
ANURAS,EQ,15-Jun-2026,1250.30,1234.80,1285.00,1211.00,1255.90,1269.50,1260.23,577823,7281.88,23183,217200,37.59
APARINDS,EQ,15-Jun-2026,15221.00,15600.00,16174.00,15373.00,16160.00,15986.00,15944.29,235859,37606.03,59203,67207,28.49
APLAPOLLO,EQ,15-Jun-2026,1817.60,1832.20,1851.30,1817.60,1838.00,1833.80,1832.00,1936421,35475.18,67250,1305559,67.42
APOLLOHOSP,EQ,15-Jun-2026,8498.00,8526.00,8534.00,8391.00,8490.00,8468.50,8454.23,358223,30285.01,46775,211708,59.10
APOLLOTYRE,EQ,15-Jun-2026,396.30,407.35,415.90,405.20,414.30,414.35,412.29,2449234,10097.89,50791,1033283,42.19
APTUS,EQ,15-Jun-2026,271.70,275.75,277.95,271.45,272.10,272.70,275.01,854454,2349.85,17871,499875,58.50
ARE&M,EQ,15-Jun-2026,823.65,845.00,856.00,834.90,836.25,837.10,845.89,473219,4002.90,20934,209381,44.25
ASAHIINDIA,EQ,15-Jun-2026,883.60,897.90,905.00,888.05,897.00,892.85,894.72,42685,381.91,5984,19304,45.22
ASHOKLEY,EQ,15-Jun-2026,152.45,159.00,160.80,157.25,157.50,157.70,159.41,55366732,88259.91,284983,25175297,45.47
ASIANPAINT,EQ,15-Jun-2026,2747.40,2820.30,2832.70,2730.00,2730.00,2739.30,2783.58,2752021,76604.81,181274,1448993,52.65
ASTERDM,EQ,15-Jun-2026,814.95,825.00,832.75,782.20,786.00,786.70,803.41,689891,5542.65,28921,324925,47.10
