SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,05-Sep-2025,1032.80,1035.00,1052.00,1028.90,1039.00,1037.60,1038.27,311880,3238.14,12894,141991,45.53
3MINDIA,EQ,05-Sep-2025,30455.00,30500.00,30680.00,30010.00,30395.00,30385.00,30322.24,3107,942.11,1210,1844,59.35
AADHARHFC,EQ,05-Sep-2025,506.50,507.50,520.45,507.00,511.20,513.55,514.09,291208,1497.08,9356,129250,44.38
AARTIIND,EQ,05-Sep-2025,380.80,382.10,382.75,375.05,377.70,376.55,378.34,478146,1809.01,12734,186740,39.06
AAVAS,EQ,05-Sep-2025,1574.20,1575.60,1602.30,1560.60,1592.00,1591.20,1587.60,328260,5211.46,27198,250782,76.40
ABB,EQ,05-Sep-2025,5162.80,5162.80,5185.20,5070.00,5129.00,5117.40,5113.82,259197,13254.86,30095,132981,51.30
ABBOTINDIA,EQ,05-Sep-2025,32175.00,32385.00,32385.00,31030.00,31220.00,31150.00,31276.22,19273,6027.87,7854,10148,52.65
ABCAPITAL,EQ,05-Sep-2025,277.55,276.00,285.30,275.90,281.05,281.10,282.13,5029052,14188.55,51821,2163504,43.02
ABDL,EQ,05-Sep-2025,494.00,495.70,502.60,491.25,502.60,500.65,498.08,159359,793.74,5313,82095,51.52
ABFRL,EQ,05-Sep-2025,82.88,83.33,86.50,82.82,86.00,85.92,85.05,12534935,10660.71,42616,5191959,41.42
ABLBL,EQ,05-Sep-2025,142.01,142.09,143.39,139.98,141.89,141.60,141.50,836340,1183.39,14750,516096,61.71
ABREL,EQ,05-Sep-2025,1817.30,1817.30,1841.80,1785.80,1802.00,1802.40,1808.73,41084,743.10,5570,18246,44.41
ABSLAMC,EQ,05-Sep-2025,827.35,832.80,844.70,825.25,830.00,828.15,833.11,97752,814.38,9167,40794,41.73
ACC,EQ,05-Sep-2025,1840.40,1845.70,1846.10,1818.80,1829.60,1829.00,1830.67,143993,2636.04,11565,45442,31.56
ACE,EQ,05-Sep-2025,1072.20,1074.00,1079.90,1040.00,1063.00,1056.60,1055.55,411285,4341.30,41098,155954,37.92
ACMESOLAR,EQ,05-Sep-2025,294.70,294.90,300.00,291.80,295.60,296.30,295.99,774778,2293.24,14739,293831,37.92
ACUTAAS,EQ,05-Sep-2025,1424.60,1435.00,1498.00,1412.00,1482.00,1474.60,1473.13,644563,9495.27,54818,332876,51.64
ADANIENSOL,EQ,05-Sep-2025,758.35,759.00,761.45,744.90,757.50,755.95,752.18,880798,6625.15,31204,348081,39.52
ADANIENT,EQ,05-Sep-2025,2278.80,2275.00,2293.50,2248.00,2282.50,2281.40,2273.81,443010,10073.22,28096,133862,30.22
ADANIGREEN,EQ,05-Sep-2025,929.15,932.05,935.00,916.25,930.00,929.35,926.46,847676,7853.40,27288,176645,20.84
ADANIPORTS,EQ,05-Sep-2025,1328.20,1330.00,1335.70,1312.80,1321.10,1321.80,1323.60,1135666,15031.71,33571,642987,56.62
ADANIPOWER,EQ,05-Sep-2025,608.70,607.95,614.40,602.00,610.30,609.70,608.02,1994479,12126.87,35387,664650,33.32
AEGISLOG,EQ,05-Sep-2025,698.60,698.60,711.00,698.55,707.05,707.35,705.65,146462,1033.50,9360,74216,50.67
AEGISVOPAK,EQ,05-Sep-2025,241.19,241.50,243.64,236.00,237.50,237.05,238.90,369422,882.57,31101,217383,58.84
AFCONS,EQ,05-Sep-2025,439.15,438.05,443.20,435.40,439.00,439.00,439.97,835299,3675.07,12255,618538,74.05
AFFLE,EQ,05-Sep-2025,1906.50,1913.90,1939.90,1903.00,1931.00,1929.40,1922.11,334716,6433.61,16945,209127,62.48
AIAENG,EQ,05-Sep-2025,3071.40,3075.00,3081.70,3042.20,3051.00,3052.40,3058.24,22175,678.16,5700,14681,66.21
AIIL,EQ,05-Sep-2025,3096.70,3103.80,3133.70,3033.00,3078.90,3089.20,3077.19,175455,5399.08,13435,105496,60.13
AJANTPHARM,EQ,05-Sep-2025,2600.70,2575.20,2627.50,2566.20,2621.00,2614.10,2609.75,102989,2687.76,20118,56596,54.95
ALKEM,EQ,05-Sep-2025,5301.50,5323.50,5369.00,5277.00,5339.00,5333.50,5326.59,237701,12661.36,26451,185706,78.13
AMBER,EQ,05-Sep-2025,7698.00,7719.00,7890.00,7700.50,7798.00,7793.50,7798.96,270085,21063.82,37034,94166,34.87
AMBUJACEM,EQ,05-Sep-2025,567.70,572.00,572.70,562.50,567.00,566.70,567.03,923506,5236.51,20693,448189,48.53
ANANDRATHI,EQ,05-Sep-2025,2956.20,2980.50,2980.50,2932.00,2943.00,2941.90,2955.13,60837,1797.81,7212,26540,43.62
ANANTRAJ,EQ,05-Sep-2025,533.85,533.50,542.60,526.15,537.80,535.25,534.44,657580,3514.35,21444,240173,36.52
ANGELONE,EQ,05-Sep-2025,2257.10,2269.90,2304.50,2252.80,2297.00,2296.80,2279.79,837315,19089.05,40682,120588,14.40
ANTHEM,EQ,05-Sep-2025,844.00,844.00,847.75,826.25,828.95,829.80,832.80,369047,3073.42,23511,173592,47.04
ANURAS,EQ,05-Sep-2025,1102.00,1102.10,1118.00,1090.00,1113.90,1110.60,1100.80,171355,1886.28,12001,93464,54.54
APARINDS,EQ,05-Sep-2025,7897.00,7926.00,7953.50,7751.00,7785.00,7775.00,7824.56,28857,2257.93,7152,12161,42.14
APLAPOLLO,EQ,05-Sep-2025,1672.90,1672.90,1680.00,1648.30,1668.00,1664.70,1663.90,153809,2559.23,14606,72868,47.38
APOLLOHOSP,EQ,05-Sep-2025,7900.00,7900.00,7915.00,7795.50,7830.00,7804.50,7857.70,228324,17941.01,35678,138411,60.62
APOLLOTYRE,EQ,05-Sep-2025,485.50,486.00,488.00,479.05,483.70,482.80,482.93,572558,2765.07,17117,165727,28.95
APTUS,EQ,05-Sep-2025,328.70,334.00,340.00,329.15,339.40,338.05,334.91,3652920,12233.96,39543,1768208,48.41
ARE&M,EQ,05-Sep-2025,1001.60,1009.80,1032.80,1001.10,1020.00,1018.30,1018.15,439313,4472.88,26432,168842,38.43
ASAHIINDIA,EQ,05-Sep-2025,815.40,816.85,820.40,805.55,811.00,810.25,811.25,71476,579.85,6544,35811,50.10
ASHOKLEY,EQ,05-Sep-2025,128.01,128.24,132.23,128.24,131.44,130.77,130.87,19576052,25618.56,102967,8195644,41.87
ASIANPAINT,EQ,05-Sep-2025,2568.60,2565.00,2602.00,2565.00,2581.90,2579.90,2581.22,1153436,29772.76,52228,650616,56.41
ASTERDM,EQ,05-Sep-2025,635.50,637.95,652.00,628.55,636.95,640.25,642.35,1590813,10218.64,43238,786630,49.45
ASTRAL,EQ,05-Sep-2025,1421.30,1432.00,1458.20,1415.10,1457.70,1454.90,1444.94,989366,14295.73,37260,548500,55.44
ATGL,EQ,05-Sep-2025,596.05,597.25,599.75,588.20,591.70,590.40,591.94,268110,1587.04,12951,95899,35.77
ATHERENERG,EQ,05-Sep-2025,487.05,489.90,508.80,488.35,497.00,499.35,497.03,2637989,13111.69,57766,861553,32.66
ATUL,EQ,05-Sep-2025,6398.00,6400.00,6435.00,6270.00,6270.00,6299.00,6311.19,19424,1225.89,5836,8678,44.68
AUBANK,EQ,05-Sep-2025,696.25,700.00,700.00,682.15,696.60,694.30,688.62,2961695,20394.88,66648,1898312,64.10
AUROPHARMA,EQ,05-Sep-2025,1036.00,1038.30,1054.80,1033.20,1048.00,1044.10,1044.31,738814,7715.52,33649,388395,52.57
AWL,EQ,05-Sep-2025,265.85,265.75,266.50,261.40,262.95,262.75,262.92,533381,1402.39,15711,230544,43.22
