SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,16-Jun-2025,1140.50,1140.00,1191.60,1120.90,1167.70,1169.60,1162.75,2302686,26774.51,90196,1225978,53.24
3MINDIA,EQ,16-Jun-2025,29145.00,29400.00,29400.00,28900.00,29100.00,29145.00,29086.86,1475,429.03,787,704,47.73
AADHARHFC,EQ,16-Jun-2025,437.80,435.00,447.00,432.00,444.05,443.65,441.44,414360,1829.16,23633,222690,53.74
AARTIIND,EQ,16-Jun-2025,462.10,461.95,466.50,449.10,463.45,463.05,456.82,1493985,6824.88,41870,557070,37.29
AAVAS,EQ,16-Jun-2025,1850.50,1850.90,1895.00,1809.60,1855.00,1874.50,1859.70,95502,1776.05,15977,28928,30.29
ABB,EQ,16-Jun-2025,5999.00,6001.00,6045.00,5941.00,6006.00,6014.00,6006.30,133245,8003.09,24474,58658,44.02
ABBOTINDIA,EQ,16-Jun-2025,31515.00,31510.00,31875.00,31415.00,31685.00,31675.00,31673.48,3428,1085.77,1686,1261,36.79
ABCAPITAL,EQ,16-Jun-2025,240.37,241.40,249.44,237.39,248.50,248.75,245.35,6293041,15439.67,62230,2717518,43.18
ABDL,EQ,16-Jun-2025,423.35,423.35,437.65,418.65,433.20,434.00,430.13,682170,2934.25,16385,341682,50.09
ABFRL,EQ,16-Jun-2025,73.80,74.30,75.42,73.08,75.05,74.93,74.26,5853862,4346.83,26491,2190341,37.42
ABREL,EQ,16-Jun-2025,2454.50,2445.60,2519.90,2403.80,2499.00,2502.10,2486.97,199567,4963.18,23814,58854,29.49
ABSLAMC,EQ,16-Jun-2025,765.65,765.65,777.40,753.00,767.65,769.80,767.64,160358,1230.96,14403,64176,40.02
ACC,EQ,16-Jun-2025,1846.20,1849.00,1875.90,1830.60,1870.10,1872.70,1853.26,261904,4853.77,15961,100344,38.31
ACE,EQ,16-Jun-2025,1199.60,1199.60,1201.20,1176.00,1189.00,1187.70,1187.70,204518,2429.06,21786,94803,46.35
ACMESOLAR,EQ,16-Jun-2025,245.20,245.45,246.45,236.00,242.30,243.40,241.61,470750,1137.39,15965,187467,39.82
ACUTAAS,EQ,16-Jun-2025,1104.70,1104.70,1114.60,1075.20,1098.00,1093.60,1088.88,189713,2065.75,15633,121595,64.09
ADANIENSOL,EQ,16-Jun-2025,861.00,861.00,871.00,849.45,864.95,865.70,863.18,2424281,20925.90,41334,1279702,52.79
ADANIENT,EQ,16-Jun-2025,2507.90,2500.00,2563.30,2462.00,2539.90,2544.00,2527.44,956459,24173.91,41826,302106,31.59
ADANIGREEN,EQ,16-Jun-2025,989.50,989.50,997.00,968.60,993.50,992.00,985.97,1898670,18720.25,46673,408771,21.53
ADANIPORTS,EQ,16-Jun-2025,1405.00,1389.00,1411.20,1375.00,1400.20,1400.60,1399.41,2823300,39509.55,82395,1267674,44.90
ADANIPOWER,EQ,16-Jun-2025,570.90,567.95,572.00,555.05,563.30,562.95,563.06,2789157,15704.69,51287,818255,29.34
AEGISLOG,EQ,16-Jun-2025,790.30,790.95,798.05,772.05,776.60,775.25,779.42,312585,2436.35,11951,146983,47.02
AEGISVOPAK,EQ,16-Jun-2025,235.70,234.81,237.99,227.63,235.00,235.03,233.78,967118,2260.92,10943,554209,57.31
AFCONS,EQ,16-Jun-2025,440.85,440.00,446.40,430.50,443.10,444.15,439.54,829107,3644.30,22179,474868,57.27
AFFLE,EQ,16-Jun-2025,1926.50,1926.50,1964.50,1885.00,1963.90,1961.10,1931.35,346252,6687.34,32153,124306,35.90
AIAENG,EQ,16-Jun-2025,3443.80,3430.00,3450.50,3375.00,3389.00,3399.80,3397.88,56379,1915.69,10401,43077,76.41
AIIL,EQ,16-Jun-2025,2448.80,2448.80,2498.00,2400.00,2494.00,2483.40,2442.71,63006,1539.05,9558,22766,36.13
AJANTPHARM,EQ,16-Jun-2025,2634.20,2649.90,2664.90,2593.50,2597.00,2598.20,2611.46,64674,1688.94,12895,28429,43.96
