SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,18-Aug-2025,1038.50,1046.60,1073.50,1038.40,1063.50,1062.30,1058.09,418393,4426.97,23286,195243,46.66
3MINDIA,EQ,18-Aug-2025,30350.00,30495.00,30900.00,30230.00,30435.00,30405.00,30678.78,10234,3139.67,2597,7986,78.03
AADHARHFC,EQ,18-Aug-2025,501.10,504.95,510.30,500.20,504.10,505.05,506.62,425863,2157.52,16516,211459,49.65
AARTIIND,EQ,18-Aug-2025,376.10,380.05,386.05,375.30,384.00,383.75,381.26,726007,2768.01,20040,274448,37.80
AAVAS,EQ,18-Aug-2025,1658.00,1679.80,1704.30,1666.30,1670.00,1671.70,1682.82,78692,1324.24,11680,37526,47.69
ABB,EQ,18-Aug-2025,5030.00,5090.00,5090.00,5003.50,5041.00,5037.50,5034.32,307068,15458.79,31869,166978,54.38
ABBOTINDIA,EQ,18-Aug-2025,33265.00,33495.00,33495.00,32530.00,32595.00,32590.00,32761.06,7265,2380.09,3411,4636,63.81
ABCAPITAL,EQ,18-Aug-2025,273.00,276.00,287.40,275.00,283.20,283.15,283.05,7800519,22079.76,83229,3312868,42.47
ABDL,EQ,18-Aug-2025,491.70,492.00,506.00,490.50,498.50,497.00,498.69,337567,1683.40,11591,175099,51.87
ABFRL,EQ,18-Aug-2025,75.00,75.66,78.46,75.66,76.74,76.46,77.25,14260461,11016.71,54319,6097587,42.76
ABLBL,EQ,18-Aug-2025,131.93,133.50,139.24,132.48,137.64,137.66,136.53,1763895,2408.28,21483,1061309,60.17
ABREL,EQ,18-Aug-2025,1775.10,1775.10,1875.00,1775.10,1851.20,1838.60,1826.02,210695,3847.32,21538,107833,51.18
ABSLAMC,EQ,18-Aug-2025,854.55,867.50,871.95,852.75,863.80,860.65,863.62,302091,2608.91,16130,171789,56.87
ACC,EQ,18-Aug-2025,1782.70,1829.00,1852.80,1811.00,1839.20,1843.50,1838.72,527140,9692.61,30068,271227,51.45
ACE,EQ,18-Aug-2025,932.40,948.00,979.70,938.30,964.00,956.30,956.76,539830,5164.87,33124,230375,42.68
ACMESOLAR,EQ,18-Aug-2025,276.50,280.75,285.45,278.00,284.00,282.30,281.41,824215,2319.44,15399,336722,40.85
ACUTAAS,EQ,18-Aug-2025,1300.00,1322.00,1360.00,1321.00,1334.00,1330.50,1340.12,376794,5049.50,34347,177334,47.06
ADANIENSOL,EQ,18-Aug-2025,775.80,787.00,821.65,783.00,818.00,818.75,809.50,1776385,14379.90,45707,539635,30.38
ADANIENT,EQ,18-Aug-2025,2281.60,2309.60,2360.00,2300.00,2325.50,2333.60,2339.34,988629,23127.44,45655,379538,38.39
ADANIGREEN,EQ,18-Aug-2025,917.50,929.00,955.55,925.75,941.25,941.65,942.28,1856211,17490.76,45080,451884,24.34
ADANIPORTS,EQ,18-Aug-2025,1300.30,1321.90,1332.00,1295.00,1330.00,1327.20,1305.42,10225114,133480.74,77407,8038198,78.61
ADANIPOWER,EQ,18-Aug-2025,584.05,590.10,601.50,586.50,598.05,598.75,596.92,3212796,19177.75,49772,1608143,50.05
AEGISLOG,EQ,18-Aug-2025,700.15,703.00,707.95,691.50,696.00,694.00,698.16,292787,2044.12,14705,141273,48.25
