SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,12-Sep-2025,1057.10,1066.00,1071.00,1048.20,1068.10,1068.80,1060.84,343905,3648.29,21890,212854,61.89
3MINDIA,EQ,12-Sep-2025,30970.00,30875.00,31070.00,30630.00,30760.00,30715.00,30840.98,2204,679.74,1221,996,45.19
AADHARHFC,EQ,12-Sep-2025,505.55,507.50,509.50,497.15,507.00,506.65,502.82,561094,2821.31,13254,251903,44.89
AARTIIND,EQ,12-Sep-2025,391.75,393.00,400.10,388.05,389.15,389.40,393.53,801682,3154.83,25557,380609,47.48
AAVAS,EQ,12-Sep-2025,1619.80,1611.00,1648.00,1602.40,1637.00,1633.30,1629.52,106282,1731.88,14114,68294,64.26
ABB,EQ,12-Sep-2025,5218.10,5224.00,5265.00,5201.00,5245.10,5248.60,5227.71,196396,10267.01,19639,117276,59.71
ABBOTINDIA,EQ,12-Sep-2025,30975.00,31100.00,31230.00,30815.00,30950.00,30980.00,31020.95,6485,2011.71,2440,4215,65.00
ABCAPITAL,EQ,12-Sep-2025,290.00,290.95,295.00,288.90,291.00,291.50,291.72,5183899,15122.65,39853,2947542,56.86
ABDL,EQ,12-Sep-2025,529.15,535.00,548.00,526.00,547.90,545.70,537.93,1105587,5947.30,29451,478618,43.29
ABFRL,EQ,12-Sep-2025,89.15,89.53,89.55,86.36,88.40,88.38,87.88,8408022,7389.08,34362,2741030,32.60
ABLBL,EQ,12-Sep-2025,144.42,145.00,147.37,144.66,145.65,145.48,145.66,568188,827.63,11850,302787,53.29
ABREL,EQ,12-Sep-2025,1787.70,1802.00,1829.90,1781.70,1792.00,1797.10,1798.18,36664,659.28,6058,17749,48.41
ABSLAMC,EQ,12-Sep-2025,854.90,858.20,860.45,845.10,846.00,847.15,853.60,162574,1387.74,9885,98440,60.55
ACC,EQ,12-Sep-2025,1844.30,1847.00,1858.00,1847.00,1850.10,1850.40,1850.78,152433,2821.20,8334,94107,61.74
ACE,EQ,12-Sep-2025,1112.70,1119.90,1131.50,1109.90,1122.00,1118.90,1118.79,291044,3256.17,17493,99484,34.18
ACMESOLAR,EQ,12-Sep-2025,312.95,315.50,321.70,310.00,318.85,318.80,317.01,3121163,9894.38,42472,1058404,33.91
ACUTAAS,EQ,12-Sep-2025,1472.80,1480.00,1481.40,1436.40,1444.20,1442.10,1454.21,194560,2829.31,22885,101801,52.32
ADANIENSOL,EQ,12-Sep-2025,813.70,817.35,831.30,812.60,828.80,829.90,824.76,1214068,10013.11,38052,626206,51.58
ADANIENT,EQ,12-Sep-2025,2398.80,2416.90,2421.60,2387.10,2389.00,2392.00,2403.95,533971,12836.38,27629,195486,36.61
ADANIGREEN,EQ,12-Sep-2025,976.35,981.00,986.55,975.45,982.00,981.70,981.50,1086098,10660.02,32746,274626,25.29
ADANIPORTS,EQ,12-Sep-2025,1393.10,1395.50,1406.50,1391.10,1393.90,1393.10,1397.13,1466190,20484.59,54307,787794,53.73
ADANIPOWER,EQ,12-Sep-2025,624.65,628.00,650.50,627.80,648.75,648.55,642.35,9281587,59619.89,113193,2853988,30.75
AEGISLOG,EQ,12-Sep-2025,714.85,714.85,716.55,700.10,702.10,702.25,704.23,196886,1386.54,12007,105048,53.35
AEGISVOPAK,EQ,12-Sep-2025,249.71,249.10,253.81,246.13,246.50,247.09,250.01,357798,894.53,12387,228828,63.95
AFCONS,EQ,12-Sep-2025,454.50,451.10,455.90,444.30,445.15,448.75,449.46,578210,2598.82,21742,322585,55.79
AFFLE,EQ,12-Sep-2025,2099.60,2115.00,2133.70,2063.80,2075.00,2075.90,2093.73,543185,11372.82,41091,192414,35.42
AIAENG,EQ,12-Sep-2025,3035.10,3038.00,3111.60,3002.00,3080.10,3087.90,3052.00,90818,2771.76,17609,41084,45.24
AIIL,EQ,12-Sep-2025,3099.30,3108.70,3145.00,3087.10,3128.00,3134.80,3124.36,68341,2135.22,9454,39776,58.20
AJANTPHARM,EQ,12-Sep-2025,2572.00,2574.00,2599.20,2562.20,2570.20,2579.10,2576.17,58267,1501.06,7766,44325,76.07
ALKEM,EQ,12-Sep-2025,5393.50,5393.50,5459.50,5390.50,5445.00,5448.00,5440.81,120660,6564.88,14901,79355,65.77
AMBER,EQ,12-Sep-2025,7897.50,7883.00,7990.50,7883.00,7917.50,7936.00,7942.12,213567,16961.75,22024,99687,46.68
AMBUJACEM,EQ,12-Sep-2025,560.40,563.10,568.00,559.80,561.00,560.55,562.78,3773680,21237.37,33660,2472920,65.53
ANANDRATHI,EQ,12-Sep-2025,2947.90,2960.00,3004.00,2955.00,2982.00,2977.10,2975.65,135502,4032.07,15013,73404,54.17
ANANTRAJ,EQ,12-Sep-2025,528.80,528.80,539.00,527.90,533.30,533.30,533.96,858610,4584.60,22664,308738,35.96
ANGELONE,EQ,12-Sep-2025,2216.00,2230.00,2251.00,2210.00,2226.50,2222.30,2230.90,999466,22297.09,72634,314448,31.46
ANTHEM,EQ,12-Sep-2025,820.90,824.95,841.95,818.05,833.00,833.50,832.97,438590,3653.31,17398,166342,37.93
ANURAS,EQ,12-Sep-2025,1095.40,1090.00,1117.30,1083.30,1115.00,1102.40,1091.42,508950,5554.78,10504,293308,57.63
APARINDS,EQ,12-Sep-2025,8471.50,8484.00,8648.50,8423.00,8620.00,8630.00,8591.57,90541,7778.89,16569,45305,50.04
APLAPOLLO,EQ,12-Sep-2025,1681.70,1681.90,1710.80,1671.90,1701.50,1703.30,1696.76,219959,3732.17,16181,100732,45.80
APOLLOHOSP,EQ,12-Sep-2025,7879.50,7875.00,7915.00,7841.50,7864.50,7874.50,7876.14,117761,9275.02,22255,77263,65.61
APOLLOTYRE,EQ,12-Sep-2025,477.80,480.15,481.00,470.00,475.00,475.45,475.21,1390599,6608.24,25823,853328,61.36
APTUS,EQ,12-Sep-2025,338.05,338.90,340.70,330.25,332.00,331.80,333.88,1266632,4229.06,21400,852233,67.28
ARE&M,EQ,12-Sep-2025,1051.70,1055.00,1057.35,1026.00,1030.55,1029.45,1041.23,528643,5504.39,30524,255583,48.35
ASAHIINDIA,EQ,12-Sep-2025,862.15,861.85,865.75,845.15,846.00,846.90,851.43,77193,657.24,8405,37695,48.83
ASHOKLEY,EQ,12-Sep-2025,133.56,133.60,136.14,132.77,134.00,134.09,134.88,18257240,24625.34,78606,9279682,50.83
