SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,14-Jul-2026,1118.00,1107.00,1112.60,1086.20,1097.70,1098.80,1097.57,1524014,16727.09,36055,909177,59.66
3MINDIA,EQ,14-Jul-2026,36430.00,36000.00,36690.00,36000.00,36610.00,36540.00,36318.96,6617,2403.23,3278,2946,44.52
AADHARHFC,EQ,14-Jul-2026,535.90,534.05,534.05,517.00,517.90,518.95,522.89,243257,1271.96,13636,118951,48.90
AARTIIND,EQ,14-Jul-2026,484.30,480.80,491.95,478.35,482.00,483.05,485.05,520204,2523.23,20345,204923,39.39
AAVAS,EQ,14-Jul-2026,1498.40,1495.00,1495.10,1439.90,1446.00,1447.50,1456.47,66824,973.27,11460,34169,51.13
ABB,EQ,14-Jul-2026,6807.00,6778.50,6920.00,6744.00,6920.00,6892.00,6846.46,187662,12848.20,22671,86931,46.32
ABBOTINDIA,EQ,14-Jul-2026,27395.00,27415.00,27570.00,27225.00,27470.00,27500.00,27415.13,20023,5489.33,4337,16233,81.07
ABCAPITAL,EQ,14-Jul-2026,407.45,404.00,404.60,392.10,399.00,399.25,396.34,5398809,21397.70,62360,2740967,50.77
ABDL,EQ,14-Jul-2026,626.25,624.00,628.80,613.00,621.00,622.25,619.45,618174,3829.27,19604,327300,52.95
ABFRL,EQ,14-Jul-2026,60.51,60.16,60.30,58.85,59.11,58.93,59.36,2142900,1272.02,10126,1272570,59.39
ABLBL,EQ,14-Jul-2026,99.24,99.19,99.19,96.85,97.20,97.24,97.63,284336,277.61,4898,153248,53.90
ABREL,EQ,14-Jul-2026,1436.60,1434.00,1438.00,1406.00,1422.00,1422.50,1423.13,104200,1482.91,7975,48317,46.37
ABSLAMC,EQ,14-Jul-2026,1173.70,1177.50,1179.70,1129.50,1144.90,1143.60,1146.92,212678,2439.24,22275,120066,56.45
ACC,EQ,14-Jul-2026,1378.80,1374.80,1381.00,1357.80,1362.00,1361.90,1365.85,77359,1056.61,8021,34487,44.58
ACE,EQ,14-Jul-2026,985.70,981.00,989.00,962.00,966.90,964.40,973.69,182754,1779.45,10118,106397,58.22
ACMESOLAR,EQ,14-Jul-2026,378.80,376.95,398.65,373.05,385.00,384.60,386.83,4243979,16416.84,64132,2036417,47.98
ACUTAAS,EQ,14-Jul-2026,3495.20,3472.00,3535.00,3450.00,3470.00,3459.70,3483.75,173273,6036.41,20012,91538,52.83
ADANIENSOL,EQ,14-Jul-2026,1644.60,1644.10,1713.90,1636.60,1688.80,1690.30,1681.95,2237295,37630.19,68844,554341,24.78
ADANIENT,EQ,14-Jul-2026,3177.50,3169.90,3219.70,3145.00,3177.00,3188.90,3185.53,1932879,61572.44,75272,653783,33.82
ADANIGREEN,EQ,14-Jul-2026,1546.50,1545.00,1631.50,1533.00,1604.00,1604.50,1595.19,4833988,77111.21,109807,1188021,24.58
ADANIPORTS,EQ,14-Jul-2026,1810.30,1819.30,1840.90,1808.60,1820.00,1821.90,1821.97,1636778,29821.55,71788,697921,42.64
ADANIPOWER,EQ,14-Jul-2026,215.46,216.35,228.94,216.30,225.98,226.17,224.35,55601636,124741.72,251028,14818161,26.65
AEGISLOG,EQ,14-Jul-2026,1293.60,1289.90,1303.30,1164.40,1222.00,1222.50,1235.29,1730718,21379.42,56962,488831,28.24
AEGISVOPAK,EQ,14-Jul-2026,303.30,302.83,304.70,277.25,281.30,280.64,288.33,3344209,9642.41,56951,1240143,37.08
AFCONS,EQ,14-Jul-2026,299.00,299.00,299.00,290.95,291.00,292.70,294.15,365190,1074.22,8294,209482,57.36
AFFLE,EQ,14-Jul-2026,1539.30,1536.80,1574.70,1506.30,1518.90,1517.00,1543.01,355832,5490.54,35072,128204,36.03
AIAENG,EQ,14-Jul-2026,4732.00,4732.00,4780.00,4674.00,4775.00,4760.00,4737.65,47518,2251.24,9172,27647,58.18
AIIL,EQ,14-Jul-2026,520.00,514.00,517.45,504.00,505.00,511.05,512.50,81314,416.74,6021,35050,43.10
AJANTPHARM,EQ,14-Jul-2026,3421.40,3438.00,3449.40,3352.20,3421.00,3408.80,3407.58,89241,3040.95,18033,47270,52.97
ALKEM,EQ,14-Jul-2026,5567.00,5546.50,5665.00,5515.50,5615.00,5601.50,5596.87,521134,29167.17,51184,347910,66.76
AMBER,EQ,14-Jul-2026,7771.00,7748.00,7913.50,7625.50,7770.00,7786.50,7800.52,290692,22675.48,33037,67968,23.38
AMBUJACEM,EQ,14-Jul-2026,432.15,429.75,436.45,427.20,428.95,429.80,430.42,2665735,11473.97,43432,1200499,45.03
ANANDRATHI,EQ,14-Jul-2026,2117.70,2115.00,2117.70,2071.60,2080.00,2080.80,2083.79,287017,5980.83,17405,170977,59.57
ANANTRAJ,EQ,14-Jul-2026,589.15,583.00,588.85,571.00,572.00,573.65,579.65,1367955,7929.31,29287,619804,45.31
ANGELONE,EQ,14-Jul-2026,340.25,340.00,340.25,332.20,333.20,333.55,335.16,4844441,16236.53,41202,1883240,38.87
ANTHEM,EQ,14-Jul-2026,747.65,747.00,750.95,744.75,749.90,749.95,749.75,428720,3214.32,33607,284576,66.38
ANURAS,EQ,14-Jul-2026,1269.70,1260.10,1283.60,1256.00,1263.50,1263.80,1270.22,1047172,13301.36,12629,523132,49.96
APARINDS,EQ,14-Jul-2026,13847.00,13750.00,13837.00,13500.00,13660.00,13595.00,13596.46,87498,11896.63,21320,40123,45.86
APLAPOLLO,EQ,14-Jul-2026,1828.70,1823.90,1830.80,1795.50,1800.00,1799.00,1809.05,320507,5798.15,29098,175429,54.73
APOLLOHOSP,EQ,14-Jul-2026,8782.50,8750.00,8919.50,8739.00,8910.00,8900.50,8875.94,412508,36613.95,56090,274987,66.66
APOLLOTYRE,EQ,14-Jul-2026,440.60,435.25,435.90,421.75,426.95,425.85,427.43,1340483,5729.63,39225,550201,41.04
APTUS,EQ,14-Jul-2026,289.50,290.20,291.45,285.00,290.10,290.15,288.40,573581,1654.21,15776,308893,53.85
ARE&M,EQ,14-Jul-2026,909.05,906.80,906.80,882.40,893.00,894.90,893.21,961241,8585.92,68680,513230,53.39
ASAHIINDIA,EQ,14-Jul-2026,924.00,924.00,927.10,909.70,920.20,923.10,918.87,100657,924.90,8333,58379,58.00
ASHOKLEY,EQ,14-Jul-2026,159.22,156.50,156.90,153.85,155.11,155.19,154.94,24653297,38198.17,112868,11476395,46.55
ASIANPAINT,EQ,14-Jul-2026,2652.10,2604.00,2655.90,2579.90,2640.00,2641.00,2639.94,975301,25747.39,82678,622403,63.82
ASTERDM,EQ,14-Jul-2026,814.90,814.80,821.85,808.55,814.95,813.20,815.35,521771,4254.27,16267,346615,66.43
ASTRAL,EQ,14-Jul-2026,1330.90,1344.40,1378.00,1332.10,1356.90,1358.50,1362.57,956486,13032.76,43502,281236,29.40
ATGL,EQ,14-Jul-2026,720.95,719.60,740.45,716.50,722.00,721.60,727.42,3045728,22155.12,56108,539848,17.72
ATHERENERG,EQ,14-Jul-2026,1184.60,1188.40,1207.90,1158.00,1202.00,1201.80,1182.75,3482939,41194.39,127747,1003745,28.82
ATUL,EQ,14-Jul-2026,6264.00,6279.00,6279.00,5992.00,6110.00,6072.00,6068.71,63671,3864.01,13752,34835,54.71
AUBANK,EQ,14-Jul-2026,1060.50,1050.00,1052.30,1034.00,1039.00,1038.30,1041.08,996998,10379.59,30334,525739,52.73
AUROPHARMA,EQ,14-Jul-2026,1549.30,1551.40,1572.00,1545.90,1552.00,1552.80,1560.20,525859,8204.45,22227,207343,39.43
AWL,EQ,14-Jul-2026,189.38,187.10,190.69,186.40,188.51,189.27,188.05,2189721,4117.83,17469,1275154,58.23
AXISBANK,EQ,14-Jul-2026,1319.40,1320.10,1323.70,1298.60,1318.50,1317.60,1313.70,6005505,78894.45,131465,2672345,44.50
BAJAJ-AUTO,EQ,14-Jul-2026,10381.00,10212.50,10374.00,10145.50,10170.00,10166.00,10229.94,802768,82122.68,109743,488985,60.91
BAJAJFINSV,EQ,14-Jul-2026,1908.10,1884.40,1899.00,1861.00,1864.60,1869.20,1874.39,1811978,33963.47,74269,1196776,66.05
BAJAJHFL,EQ,14-Jul-2026,88.57,88.02,88.09,86.95,87.15,87.32,87.31,2502256,2184.78,22808,1273086,50.88
BAJAJHLDNG,EQ,14-Jul-2026,10752.00,10635.00,10714.00,10459.00,10478.00,10486.00,10570.67,29082,3074.16,7760,11145,38.32
BAJFINANCE,EQ,14-Jul-2026,1022.60,1007.00,1022.00,995.20,1007.00,1006.60,1004.57,6458393,64879.00,138561,3051135,47.24
BALKRISIND,EQ,14-Jul-2026,2216.10,2224.00,2234.70,2142.80,2159.00,2165.00,2174.64,136470,2967.73,20068,70279,51.50
BALRAMCHIN,EQ,14-Jul-2026,584.85,587.80,601.80,586.00,595.40,596.30,595.63,1114421,6637.82,34038,315409,28.30
BANDHANBNK,EQ,14-Jul-2026,213.15,208.00,210.60,206.40,207.90,207.87,208.66,5837526,12180.66,36210,2411145,41.30
BANKBARODA,EQ,14-Jul-2026,250.65,249.80,251.15,245.70,246.65,246.60,247.25,9026197,22317.55,50250,5151705,57.08
BANKINDIA,EQ,14-Jul-2026,145.59,144.89,146.13,141.35,141.98,141.87,142.94,7245592,10356.73,38385,3374477,46.57
BATAINDIA,EQ,14-Jul-2026,695.60,690.10,694.55,679.05,683.25,683.25,685.53,116169,796.37,8168,51286,44.15
BAYERCROP,EQ,14-Jul-2026,4099.80,4105.00,4105.00,4051.70,4078.20,4077.00,4076.51,21493,876.16,4849,11849,55.13
BBTC,EQ,14-Jul-2026,1514.00,1510.00,1519.50,1494.00,1497.00,1497.40,1502.01,14764,221.76,1951,8233,55.76
BDL,EQ,14-Jul-2026,1302.80,1299.90,1299.90,1265.10,1276.50,1277.80,1274.64,1278174,16292.13,46600,338389,26.47
BEL,EQ,14-Jul-2026,410.80,409.35,411.25,405.70,409.85,410.10,408.79,10652838,43547.95,125536,5741150,53.89
BELRISE,EQ,14-Jul-2026,236.56,236.00,236.00,229.07,231.94,232.34,232.03,3697204,8578.57,29580,1426841,38.59
BEML,EQ,14-Jul-2026,1885.90,1882.00,1882.00,1835.00,1852.00,1855.50,1856.18,166243,3085.77,10809,80093,48.18
BERGEPAINT,EQ,14-Jul-2026,492.95,486.30,495.00,484.35,488.85,489.10,490.10,220547,1080.90,10161,110181,49.96
BHARATFORG,EQ,14-Jul-2026,2145.60,2137.40,2149.00,2098.10,2115.00,2119.70,2117.01,568854,12042.68,30967,228293,40.13
BHARTIARTL,EQ,14-Jul-2026,1901.80,1885.00,1941.10,1885.00,1934.00,1936.50,1930.80,6964062,134461.92,182694,3556050,51.06
BHARTIHEXA,EQ,14-Jul-2026,1587.40,1579.60,1629.00,1568.50,1628.10,1621.80,1609.37,448852,7223.71,28468,205460,45.77
BHEL,EQ,14-Jul-2026,409.10,408.15,409.00,401.00,402.40,403.90,404.62,12494044,50553.90,175293,6607645,52.89
BIKAJI,EQ,14-Jul-2026,643.45,645.00,647.90,628.50,638.10,636.15,633.34,238851,1512.74,11510,141560,59.27
BIOCON,EQ,14-Jul-2026,410.95,427.35,444.50,422.20,437.00,437.30,436.39,43015136,187713.58,402779,8270178,19.23
BLS,EQ,14-Jul-2026,239.50,240.00,240.60,232.85,234.00,233.40,235.55,1246650,2936.44,20789,669574,53.71
BLUEDART,EQ,14-Jul-2026,4945.60,4903.10,4956.00,4885.00,4885.00,4903.60,4912.00,4015,197.22,1148,1921,47.85
BLUEJET,EQ,14-Jul-2026,606.30,601.15,624.80,601.15,605.00,605.50,612.46,900065,5512.57,23788,429901,47.76
BLUESTARCO,EQ,14-Jul-2026,1716.10,1716.10,1753.80,1701.10,1745.00,1746.20,1732.99,866904,15023.36,58586,385356,44.45
BOSCHLTD,EQ,14-Jul-2026,41695.00,41600.00,41860.00,41400.00,41470.00,41460.00,41563.85,11517,4786.91,5224,4979,43.23
BPCL,EQ,14-Jul-2026,307.55,302.95,307.20,302.05,305.50,305.35,304.47,9995741,30434.12,80898,5395921,53.98
BRIGADE,EQ,14-Jul-2026,569.70,564.05,576.00,555.20,557.50,556.25,563.59,385871,2174.71,17416,161621,41.88
BRITANNIA,EQ,14-Jul-2026,5348.50,5244.00,5347.50,5235.50,5281.00,5283.50,5288.17,326899,17286.96,37418,181923,55.65
BSE,EQ,14-Jul-2026,3804.20,3802.00,3867.50,3765.00,3799.50,3792.70,3818.56,2788229,106470.25,118634,877392,31.47
BSOFT,EQ,14-Jul-2026,299.30,300.80,304.25,287.35,288.65,289.05,294.19,2325558,6841.52,39546,1067047,45.88
CAMS,EQ,14-Jul-2026,785.75,777.00,780.55,763.00,766.00,766.45,771.65,995206,7679.55,41979,377731,37.96
CANBK,EQ,14-Jul-2026,129.33,128.00,128.90,125.32,125.80,125.74,126.30,18692217,23609.17,97725,9054928,48.44
CANFINHOME,EQ,14-Jul-2026,933.25,931.20,931.20,895.25,898.00,898.05,904.59,170881,1545.77,11954,102192,59.80
CANHLIFE,EQ,14-Jul-2026,147.30,146.99,149.10,144.40,147.24,146.89,147.30,3515163,5177.72,27853,2050362,58.33
